global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1015.4258171486052	n/a	n/a	1031089.5901319126	1437.9260301312197	n/a	2067631.2681289292	n/a	989.8057798587396	n/a	979715.4818417676	n/a	1042.1397900202098	880.8327302484497	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0076761291632863	n/a	5.892295893145443e-05	n/a	-0.0455688299603309	n/a	n/a	0.0020765182639535	-0.0099097513656829	n/a	9.820317212965413e-05	n/a	-0.0015570009785677	n/a	n/a	2.4242520472607752e-06	-0.0009329994043905	n/a	n/a	8.704878885930279e-07	-1.22633965039462e-06	n/a	n/a	1.5039089381299988e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.1817407096694	-15.24407643893585	232.3818664761191	1000363.5144490245	1340.9071683420718	-97.01886178914788	1798032.034111153	9412.659542861778	987.5064679296192	-2.299311929120336	975169.024202832	5.28683534739508	1031.912624591842	829.5392245782639	2.182705	28.730244	0.1658994788131052	0.0923114928734503	0.0253725409	-0.1273032409	0.0348250149	-0.0264018184	0.2549261906	-0.1081338104	0.0781100033	-0.1809144614	0.5218378832	-0.0118941247	0.3352082596	-0.0667178097	0.0446609084	-0.0220585505	0.186043684	-0.0135249102	0.0231687	-0.0494698362	0.0723119609	-0.1651360567	0.0381630745	-0.1434968911	0.1820010227	-0.0246570815	0.0499982326	-0.0127429109	0.0204601243	-0.1371604135	0.021742487	-0.1820731962	0.0692529057	-0.0118077772	0.0297108265	-0.0029096647	0.1384887269	-0.042460349	0.1031331687	-0.0931986987	0.0942528229	-0.0249667763	-0.0003474796	-0.1279764527	-0.252253422	0.0456481874	-0.0567276546	0.0177091456	-0.2149492512	0.2451409425	-0.0469204212	0.0739531235	0.0589083849	-0.2452420974	0.0167659953	-0.1304300267	0.0251291547	-0.2660021792	0.0430488184	-0.0652502565	0.0671789873	-0.1002401026	0.0001917023	-0.2126331918	0.0759115061	0.0184862865	-0.0313163451	0.1146590378	-0.2205033789	0.0829798253	-0.0100448893	0.1335264543	-0.1647937256	0.0062550994	-0.0114418951	0.1359773725	-0.1395305675	0.0414721661	-0.1954296124	0.0531236294	-0.1142111748	0.017105612	0.1203889405	0.0037909457	-0.1695091602	0.0351269954	-0.1381609324	0.0349913758	-0.0220249926	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	0.0216171636585045	0.0139410344952182	0.0004673017646385	0.0001943524427968	-0.0308535828438323	0.0147152471164986	0.0002165384976996	0.0009519435743012	0.0828650167412092	0.0927747681068921	0.0068666109995208	0.0086071575972876	-0.0007999747212649	0.0007570262573028	5.730887542458851e-07	6.399595546628544e-07	-0.001013020538618	-8.002113422749988e-05	6.403381923055553e-09	1.0262106116619027e-06	5.109485070923234e-05	5.232119035962696e-05	2.737506960648321e-09	2.610683768998741e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0
998.8586128529516	-1.323127856717747	1.750667325222499	997718.5284705228	1332.1988214289102	-8.708346913161677	1774753.6998165771	75.8353059599725	987.99207718596	0.4856092563408083	976128.344582228	0.2358163498438728	1031.2467286570193	818.3092652541892	1.179308	15.522849	0.0802857668627524	0.0392518705175812	-0.0990900104	0.1053398059	0.0769782111	0.0016447437	0.1308596225	0.0859807579	-0.0248936374	-0.1166402791	0.172803211	-0.1237287751	0.1200056506	-0.1770285901	0.0408022451	0.0321843253	0.1588944438	-0.0693606085	-0.0346371214	0.0974643817	0.0177222918	0.0738587449	-0.0249625124	-0.2636189661	-0.0052360931	-0.0829136155	0.0565259703	-0.0196024684	0.1029732627	-0.049013666	-0.0017613343	0.0552556978	0.020310675	0.0903375757	-0.030442159	-0.0339779894	0.0165495078	0.0986585464	-0.056199822	-0.0511821853	0.1812207058	-0.0557741043	0.0131370114	-0.0304635513	-0.1065215904	-0.1653024686	-0.0302304714	-0.0499920019	-0.1264636911	0.0721748813	-0.20671508	0.1156624199	0.0253335845	-0.1074992601	-0.0031899077	-0.0479420915	-0.0181144411	0.126379347	-0.0139000936	-0.1215068304	-0.0738450642	-0.0199260986	-0.0061556591	-0.0937088283	0.0356040941	0.0984092974	-0.0574498313	0.1001967599	-0.1614665939	-0.0973829378	-0.1024726984	0.078085172	-0.0658583843	0.0771518543	0.0506294901	0.2064712208	-0.137536015	0.0590977191	-0.1579507858	0.055309567	-0.0106269316	0.0393984398	-0.0431631864	0.0235743397	-0.1585996688	-0.0425613271	-0.1037808437	0.0188288037	-0.0947701576	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	0.0369448518010955	0.015327688142591	0.0013649220746049	0.0002349380237965	-0.0321953292587409	-0.0013417464149085	1.8002834419200763e-06	0.0010365392260787	0.0967865161578487	0.0139214994166394	0.0093676297099735	0.0001938081460074	-0.0001749148073384	0.0006250599139265	3.906998959978036e-07	3.0595189826229594e-08	-0.0008050186858712	0.0002080018527467	4.326477074610143e-08	6.480550846017938e-07	0.0002119297418082	0.0001608348910989	2.5867862194816783e-08	4.491421546289031e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.116657176654	-1.7419556762976072	3.034409578185454	994241.628019145	1327.827012293547	-4.371809135363037	1763124.5745764077	19.112715116043702	988.0867744491486	0.0946972631885501	976315.4738413228	0.0089675716554015	1030.33150512224	815.874398724573	1.236806	16.279676	0.110361209476987	0.0584504119178984	-0.0975662212	-0.0318309982	-0.175640589	0.0955642362	0.118743559	-0.1240531894	0.1085038935	0.1267228044	-0.0617215368	-0.034507893	-0.1110841874	-0.0599537999	-0.2056591957	-0.0816370612	0.1129432423	0.044285663	0.0319392735	-0.0582757923	-0.0009304439	0.1500381861	-0.0393541115	-0.1211793511	-0.0065361349	0.0129350301	0.1595367558	0.1493065701	0.0885744736	-0.1127756809	0.2454466349	0.1972387957	-0.0362877205	-0.0379929495	-0.0315181775	0.0144842605	0.0570566699	-0.0470352382	-0.0735623708	-0.0833619042	-0.0637549458	-0.2009354851	-0.0523089173	-0.0409366637	-0.0600643413	0.0079314908	-0.061991809	-0.0118450762	-0.0462798617	-0.1319520562	-0.2219769861	-0.0375817167	-0.013912055	0.036066573	-0.1737378341	-0.152072187	0.0535697025	0.0331216443	-0.2359719702	-0.0762581474	0.0545988362	-0.1370526914	-0.0198731292	0.0205216387	0.0923245434	0.1593408516	0.0704241144	0.1293587937	-0.0986914243	0.0093256335	0.112397922	0.047231214	-0.0980490872	0.0910328349	0.140128905	0.2456587078	0.0130054669	-0.0954969816	-0.0788860537	-0.0440587698	0.0969036866	0.0568262167	0.021134974	0.0556935729	-0.1138222979	0.0504953058	-0.0756570743	-0.0229235794	0.0045494915	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	0.0472494833392431	0.0103046315381475	0.0022325136758254	0.0001061854311369	-0.0458301626408683	-0.0136348333821273	0.0001859086813583	0.0021004038076884	0.1270337870363107	0.030247270878462	0.0161375830487867	0.000914897395595	-0.0008894118513937	-0.0007144970440553	5.105060259637614e-07	7.910534413995691e-07	-0.0011550680855965	-0.0003500493997252	1.225345822480428e-07	1.3341822823635632e-06	0.0001529867120238	-5.8943029784399984e-05	3.4742807601646637e-09	2.3404934055853117e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.5635090747083	0.4468518980543194	0.1996766187947479	995132.9546374456	1323.3258668473622	-4.501145446184864	1751191.3498673227	20.26031032771074	988.0705221941372	-0.016252255011409	976283.3568289948	0.0002641357929558	1030.5694951237858	820.7629381424024	1.188973	15.650072	0.1971563489091118	0.137791081030849	-0.0869848823	0.0031966241	0.1037658026	0.0632857139	-0.0717411184	-0.0092512382	-0.0439037226	-0.0436410505	0.011625137	0.0293044997	-0.157451539	-0.0025413282	-0.1048657173	-0.0368579651	0.0731245387	-0.0349985164	-0.0507289881	-0.0444539508	-0.014676425	0.1688417618	-0.0903681716	0.0564794309	-0.0639146461	0.0260563723	-0.0392966725	0.1291252991	0.0182102365	-0.0889969714	-0.051160968	-0.0917657982	0.1355672739	-0.0700930915	0.1010797715	0.0534346048	-0.0149573329	0.0920053474	-0.0771639052	0.0047743843	-0.0366361562	-0.0639346192	-0.0179859983	0.0236786354	-0.0973215334	-0.0742123031	0.0328642577	0.1050280746	0.1195301602	-0.1547665873	-0.0765008486	0.0293900162	-0.0305127487	-0.0102946714	-0.1273757369	-0.0354219896	0.0183782843	-0.0536188364	0.0520597791	-0.114142476	0.0327599927	0.0967466124	0.0895372704	0.1396626174	-0.0348502292	0.1078086192	0.0741443189	0.103024621	0.0835189077	0.0633592948	-0.1698976317	-0.0181552284	-0.0575805939	-0.0195763557	0.1513399406	0.1008050772	-0.0005677313	-0.1109503101	-0.0623869034	-0.1223835007	0.1050633623	-0.0485083562	0.0918806131	-0.0773250389	0.0507366174	0.1106622991	0.0286144664	0.0384255195	0.0322828619	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	0.0262161303535179	-0.0210333529857252	0.0006872854907126	0.0004424019378221	-0.0702201958249446	-0.0243900331840763	0.0005948737187203	0.0049308759016935	-0.0071171586967722	-0.1341509457330829	5.065394791504016e-05	0.0179964762410805	-0.0009699693393967	-8.055748800299997e-05	6.4895088733534845e-09	9.408405193696706e-07	-0.0013200240158532	-0.0001649559302567	2.7210458926853296e-08	1.7424634024292092e-06	4.685979015895081e-05	-0.0001061269218648	1.1262923544507806e-08	2.1958399337409033e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.7471576104118	3.183648535703469	10.135617998886842	1001494.8734653183	1325.8587576856892	2.532890838326921	1757901.4453318391	6.415535998880452	989.1127171316548	1.0421949375175927	978343.967191565	1.086170287787299	1031.206275168165	837.7252703624954	1.335861	17.583511	0.1435584748192783	0.1005118045786326	0.1256577738	0.1187747893	-0.0905733231	-0.0194718297	0.0352231187	0.01297394	-0.0488457815	-0.0288128165	-0.1933451494	0.1394374395	0.0401970098	0.0778120386	-0.0428551888	0.0643736665	0.0806133623	0.0744650358	0.0176277452	-0.082729292	0.0285059599	0.0472621075	-0.0341956517	0.0952447796	0.204499506	-0.0551834348	-0.0854001266	0.1328008212	-0.0436268293	0.215220866	0.0641591121	0.1321257544	-0.1087428481	0.1107246516	-0.0393722313	-0.1385730035	0.0631176359	0.0764027582	0.0251345366	-0.0117319383	-0.089598056	-0.0052894346	0.1405313503	-0.0340636494	-0.0199504782	0.080267198	-0.0552827542	0.021252187	0.0124667638	-0.0983495429	0.0029420661	-0.1909985119	-0.1519057114	0.0065463935	-0.1735747134	0.1127917722	-0.1699179166	0.0785552672	-0.0660857245	0.0586784534	-0.0505542898	-0.0065754973	-0.0061948476	-0.178891404	-0.078131153	-0.0920525092	0.058508445	0.1083984221	0.1651370156	-0.0632915058	0.012767997	0.0670103262	-0.1245419013	-0.1111213367	0.099696558	-0.1002802208	-0.004079617	-0.1733928823	0.020036123	-0.0641933645	-0.0786107734	-0.0549727004	0.1173290448	0.0211503269	0.0128310892	-0.0594232274	-0.0393523658	0.0473306548	-0.0548196723	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	0.026223066798849	6.93644533110091e-06	0.0006876492323368	4.8114273831351607e-11	-0.0703318861710755	-0.0001116903461308	1.2474733418840102e-08	0.0049465742123811	-0.103144856599556	-0.0960276979027838	0.0106388614429429	0.0092213187645083	-0.0008901617641438	7.980757525289999e-05	6.3692490677472955e-09	7.923879663436022e-07	-0.0008693355809621	0.0004506884348911	2.031200653445893e-07	7.557443523267119e-07	-0.0003708872021977	-0.0004177469923566	1.745125496230277e-07	1.3755731675403762e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999.785573512737	-0.9615840976748586	0.924643976901172	999571.1930041924	1320.2387739755577	-5.619983710131464	1743030.4203084838	31.58421690214302	989.3017690205528	0.1890518888980068	978717.9901871952	0.0357406166959043	1032.0606354820222	842.0912442323261	1.179295	15.522681	0.1221482694888549	0.0772213280595244	0.0876518189	-0.0574868398	0.1137455699	-0.109392767	-0.1086729153	0.0497252681	-0.0590010855	0.0301396883	0.0179760202	0.1522878097	-0.0037799257	-0.0401933986	0.0548252847	0.104474092	0.1674934404	0.0001669589	0.0338310472	-0.1705850326	0.0631442449	-0.11292005	-0.02773705	-0.0037537531	-0.0303211422	-0.0008383386	-0.1470628802	0.0202529758	-0.1055141287	0.0171876317	0.0499867754	0.015684805	-0.0192276938	0.0204407921	0.062330844	0.1018267512	-0.1048381384	0.0477774121	0.1078596562	-0.0264669455	0.0668045509	0.0175113669	0.097482097	0.014774862	-0.1717872356	0.1052462898	-0.0986819403	0.1414891423	0.0736455915	0.1096589071	-0.0125204436	0.0248806549	-0.1040493699	0.0322199927	-0.0278110436	0.1325746919	-0.0394972111	-0.0199789709	-0.0189119179	0.0149254341	-0.0761413614	-0.0388918157	0.1261722621	0.0659150961	-0.026389202	-0.0813273653	-0.0410095065	0.0920253052	-0.0552630732	0.1075670209	-0.0572803146	0.0667055254	-0.0858420456	-0.1173069874	0.0145296593	-0.134932801	0.0021976122	-0.0228723008	-0.030938612	-0.0050751214	-0.1200248952	0.0629362343	0.0437879375	-0.0750030217	0.0435973672	-0.0205181069	0.0343732364	0.1858679844	-0.0207837158	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	0.0264888175381656	0.0002657507393165	0.0007016574545702	7.062345544731928e-08	-0.070197522842875	0.0001343633282004	1.80535039651134e-08	0.0049276922132759	-0.0229664677420231	0.0801783888575329	0.0005274586405453	0.0064285740397897	-0.000254152467712	0.0006360092964318	4.045078251476732e-07	6.45934768440992e-08	-0.0009989614382595	-0.0001296258572973	1.6802862880085887e-08	9.979239551294889e-07	-0.0003051270246508	6.576017754690003e-05	4.324400950999815e-09	9.310250117224993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.1983472279492	-3.587226284787789	12.868192418272404	992411.1470196976	1323.139175415039	2.9004014394813566	1750697.2775179895	8.412328510145526	986.5184780280748	-2.783290992477987	973218.7074908292	7.746708748809097	1029.3266603683412	817.6372739167422	1.256384	16.537376	0.1107223225590555	0.0751190107844502	-0.0823699391	0.1067377365	-0.0392448011	-0.0971532039	-0.0235627696	0.1565014845	-0.0375884983	0.1297287284	-0.0373896923	-0.0125282432	0.0658717919	-0.1321071464	0.0805967711	-0.0709954913	0.026966445	0.1136740744	-0.0943378353	0.0518659426	-0.017389089	-0.012440257	-0.054152784	-0.0059527845	-0.1670106713	0.0813286391	-0.0094943141	0.0402144505	-0.1069637552	-0.0978544541	-0.0102001073	-0.1416586953	-0.0451450416	0.1085187488	0.0042644738	0.1313712383	-0.1042297939	-0.0268819843	0.0947386926	0.0583067796	0.1464156888	-0.0188862644	0.0009473223	-0.1303332048	0.0743353275	-0.0352074568	0.0950657938	0.0154400472	0.0623785627	0.0359741196	-0.0415007937	0.071594314	-0.0673615631	0.1450463545	-0.0208719513	0.0211587188	0.0813395054	-0.1115757739	0.0508412252	-0.0014765163	-0.1709627322	0.0557446028	-0.0125358144	0.1880685022	-0.1528925522	0.0518931436	-0.1323623683	0.0256588224	0.0652565311	-0.1017440739	-0.038230994	0.0043145958	-0.0428812569	-0.0687028887	-0.1476805398	-0.0477989556	-0.1032239256	-0.0399940999	0.0171594653	-0.0137055308	0.0274384322	-0.0213860986	-0.0240142161	-0.1062256726	0.0825011018	-0.0838769671	0.20950524	-0.0136145669	-0.0805049637	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	0.0265003209515981	1.1503413432499554e-05	0.0007022670105377	1.3232852059901116e-10	-0.0028663306176497	0.0673311922252253	0.0045334894464702	8.21585120967611e-06	-0.0506048284552349	-0.0276383607132118	0.0025608486629837	0.0007638789829136	-2.818035276288088e-05	0.0002259721149491	5.10633967345779e-08	7.941322818404078e-10	-0.0009749950076736	2.3966430585899883e-05	5.743897950287574e-10	9.506152649884432e-07	-0.0003700138032595	-6.488677860870003e-05	4.210294038214452e-09	1.3691021460256e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.0159528339552	-0.1823943939939454	0.0332677149604185	992047.7782997316	1320.1696504759557	-2.969524939083385	1742847.906037807	8.818078363838183	986.7082272832264	0.1897492551515824	973593.1257884072	0.0360047798305803	1028.9147740897986	812.2692680358887	1.027359	13.522798	0.0713252426042127	0.0355699722807011	-0.1119135369	-0.1000114706	-0.054320012	-0.0649976809	-0.132074618	-0.003221981	0.0612187244	0.0890672931	0.051988978	-0.0478939178	-0.0622740414	-0.0605779428	-0.006681772	-0.1046625185	-0.0538926605	0.0345713381	0.0572589666	-0.1456088563	-0.0564194237	0.0026497271	0.0820423483	-0.0605094181	-0.0558013656	0.1609840109	-0.1143112428	0.1212059692	-0.0634861933	0.0951288863	-0.1234674099	-0.0533322216	0.0724145081	-0.0190682096	-0.1039270922	0.018985264	0.0194336905	-0.0362874504	0.2249279845	-0.0104040056	0.0235393306	-0.0357040711	-0.1352471229	-0.0200534209	0.0699702382	0.1417181072	-0.0596317009	0.0494073661	0.0504292553	-0.0436222667	-0.0374914375	0.0837634548	-0.1922742118	0.1969469513	0.0127503768	0.0631182788	-0.0278758314	-0.0514342907	0.152384723	0.0582845157	0.0108963991	0.0446533239	-0.1331690831	0.0227622746	0.0491764389	0.0883406369	-0.1026875551	0.0302695407	0.1590133243	0.0846849903	0.031974666	-0.0775234392	-0.0467987723	-0.1403597168	-0.082745167	-0.059437954	-0.1381219712	2.60573e-05	0.0836658095	-0.0547448232	0.032996818	-0.05497456	-0.0543760972	-0.0870526839	0.1396677823	-0.0878981103	0.2173288378	-0.1104589689	-0.0599900533	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	0.0458562455870179	0.0193559246354198	0.0021027952593368	0.000374651818492	0.000209176112051	0.0030755067297007	9.458741644434296e-06	4.3754645852772515e-08	-0.0792923706767112	-0.0286875422214763	0.0062872800475329	0.0008229750787089	-0.0002777095322296	-0.0002495291794667	6.226481140533414e-08	7.712258429118325e-08	-0.0011289479334188	-0.0001539529257452	2.3701503345507085e-08	1.2745234363705794e-06	-0.0003706570783999	-6.432751403999794e-07	4.1380290625661323e-13	1.373866697679496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.4115183138796	2.395565479924357	5.738733968605217	996825.5599018264	1325.9424945127616	5.772844036805964	1758123.4987547249	33.325728273286174	987.3876770689578	0.6794497857314354	974934.4248276324	0.4616520113304935	1029.6386920708026	829.545430200413	1.228257	16.167156	0.0922332158626249	0.0541415796152217	0.0132933581	0.1193000138	0.0217394334	0.0417031682	0.0331588219	-0.0299289499	-0.1134330377	0.0665644972	-0.0310987675	0.0238768526	-0.0027154514	0.0570095598	-0.0543647295	-0.0703056926	0.0146792092	0.1096725172	-0.0475465212	0.0868536393	-0.0057762248	0.1658190759	0.0973624447	-0.0294373245	-0.1581978264	0.1200400543	0.1398549454	0.0550362246	-0.0409777359	-0.0408606756	0.0080075	-0.0803142556	0.1529214743	0.0022315573	0.062163803	-0.088354628	0.1097029426	0.0347019918	0.0133771379	-0.0807027488	-0.0999896693	-0.0440596073	0.0481566866	-0.1195764925	0.0693389761	-0.0743677519	0.092806412	0.0415307924	0.0057492149	-0.16924249	-0.0285372685	0.0708626696	-0.0163655117	0.1421466323	0.0258913828	-0.0420624832	0.1010853026	-0.075567569	0.0465966501	-0.1571125833	0.1267890956	0.0673959301	-0.0527053752	-0.0227117524	-0.1105589229	0.0086642951	0.0601784954	0.1006952781	0.1631475716	-0.0709299738	-0.0493051518	-0.007132215	0.0563537	-0.0417414907	-0.1158565392	0.0373071105	0.0427699936	0.0279333003	0.0105758744	0.0273416615	0.0156825263	0.0173087267	-0.0636700168	0.0703203816	0.1357388807	0.0542602191	0.0670643649	0.0705922368	0.1217205293	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	0.0439654230942636	-0.0018908224927543	0.0019329584278576	3.575209699105596e-06	-0.0236608140315581	-0.023869990143609	0.0005697764294559	0.0005598341206359	-0.0455073453699697	0.0337850253067415	0.0020709184826217	0.0011414279349771	-0.0007471753815882	-0.0004694658493586	2.203981837139917e-07	5.582710508514724e-07	-0.000944861636168	0.0001840862972508	3.388776483550994e-08	8.927635115020699e-07	-0.0003708524901809	-1.95411781000012e-07	3.818576415359665e-14	1.3753156947337454e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
