global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
1703.5889015313924	n/a	2902215.145420936	n/a	2300.936232346755	n/a	5294307.545326079	n/a	1763.3353675346173	n/a	n/a	3109351.618398444	1918.483389003705	1267.9669146599251	n/a	n/a	n/a	n/a	0.0720222261	-0.138030654	0.1051883659	-0.0415486974	-0.0411734018	0.1449992515	-0.1197021365	0.0582305393	-0.256807801	0.0498635702	-0.057178247	-0.0720031865	-0.0363321537	0.1533573569	-0.1766163536	0.0396136966	0.0279055348	-0.1269696514	0.0434132772	-0.0601080945	0.15376241	-0.0577562356	0.0406824935	-0.0670082368	0.283078263	-0.0474275742	-0.1043572879	0.029334995	-0.1728448026	0.0178516506	-0.0846290664	-0.0147327514	0.0257505643	-0.0384591379	0.0693801034	-0.0376926458	-0.1381594655	0.1238997085	-0.0058549814	0.0570113067	-0.0133550772	0.0839740426	-0.1040628642	0.003906413	-0.0506520684	-0.0667582578	0.0870032571	-0.0086445265	-0.0743093858	0.2262232862	-0.0860388409	0.0169192572	-0.1137524611	0.1210885628	-0.0805958086	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0231131156258044	n/a	0.0005342161139318	n/a	0.1956639077952076	n/a	0.0382843648136915	n/a	-0.0092442357220221	n/a	8.545589408430945e-05	n/a	-0.0015157717913341	n/a	2.297564123404186e-06	n/a	-0.0010903184571786	n/a	n/a	1.1887943380643226e-06	0.0004196737115133	n/a	n/a	1.7612602413534857e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1707.115358262538	3.526456731145572	2914242.846415833	12.435897076641917	2294.9817395332534	-5.954492813501474	5266941.184791078	35.455984666040706	1768.920222384649	5.584854850031661	31.190603695922167	3129078.753161356	1919.617673954388	1292.7265059750382	0.833057	14.136254	0.2671731934418407	0.1424463354433753	-0.0432188947	-0.1064298456	0.1787684614	0.0385902113	0.0998214337	0.041588047	-0.2278508827	0.1061639859	-0.1423175481	-0.1393076498	-0.0681307539	0.0141893779	0.0334266314	0.1216638631	-0.1469682722	-0.0466035078	0.0513939779	-0.0355300057	-0.0245918792	-0.0368406117	-0.0503601529	0.0238494331	-0.0654481759	-0.0858827164	0.1730018801	-0.080317854	-0.0280298064	-0.1715136386	0.0061586994	-0.008300804	-0.0429733577	0.0656550915	0.0196840547	0.0308865516	0.0591383162	0.0277865219	-0.1487413067	0.1135760498	-0.0315665819	0.0139773278	-0.1272013759	0.0380547419	-0.2009533923	-0.0845432291	-0.009765129	-0.0450986813	0.1580407568	0.1675346112	-0.0041842568	0.1033814527	-0.1635568424	0.0480343518	0.1091143658	0.0058405009	-0.0981108063	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0228194217296788	-0.0002936938961256	0.0005207260080769	8.625610462143585e-08	0.0777931692987294	-0.1178707384964782	0.0060517771895407	0.0138935109937051	0.0545425865215349	0.063786822243557	0.0029748937444591	0.0040687586919311	-0.0002618959424639	0.0012538758488702	6.858948467905443e-08	1.5722046443799649e-06	-0.0007990342060575	0.0002912842511211	8.484651495118004e-08	6.384556624499393e-07	0.000260395035391	-0.0001592786761223	2.5369696667272552e-08	6.780557445628014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1708.180441183901	1.0650829213630004	2917880.4196432265	1.1344016293791432	2300.342523558527	5.36078402527346	5291575.725691612	28.738005365627124	1767.8197457526396	-1.100476632009304	1.2110488175985412	3125186.6534729274	1919.0240464439803	1290.3084610715975	0.7961819999999998	13.510518	0.0875619163731027	0.0572427556732906	0.0254026817	-0.075820915	-0.0424027197	0.1031035698	0.0267581496	0.0394982069	-0.097183587	0.072203958	0.0210989275	-0.096164096	0.0869036294	-0.0118948844	-0.0548757424	0.0927135835	-0.0131608136	-0.0002046676	0.0230196703	-0.0940542175	0.1624762344	-0.0412045482	-0.0232377127	-0.0106666777	0.0239539804	-0.0810617375	0.0739693866	-0.0002297173	-0.1035903257	-0.1262700851	0.0871225792	0.049901314	0.0006461668	0.0142562664	-0.0034639474	-0.0430166351	0.05606442	-0.0031193508	-0.0774509708	0.1252525045	0.0460846539	-0.0146303527	-0.1286699236	-0.0466829033	-0.082218705	0.0069443267	0.0861372507	-0.0302507198	0.1198233831	0.0855572417	-0.0920851527	-0.0276899167	-0.0320706209	0.0241404444	-0.0069457426	0.0236794386	-0.0015243121	0.129358491	0.1285129588	0.12710783	0.125149223	0.0128994643326194	-0.0099199573970594	0.0001663961800685	9.84055547594735e-05	0.1306677572650016	0.0528745879662722	0.0170740627886653	0.002795722052603	0.0547312885462361	0.0001887020247011	0.0029955139459313	3.560845412633167e-08	-0.0006069158511723	-0.0003450199087084	3.6834685040419755e-07	1.190387374051527e-07	-0.0006600765196309	0.0001389576864265	1.9309238617033268e-08	4.35701011768042e-07	0.0002527992508246	-7.595784566399963e-06	5.769594317915988e-11	6.390746121747904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1707.9106806153552	-0.2697605685457347	2916958.892960006	0.072770764342118	2299.4886777176816	-0.8538458408452243	5287648.178951812	0.7290527199286881	1764.9404521063886	-2.8792936462509715	8.290331901341215	3115014.799481504	1916.1479019599287	1275.3473319375055	0.779378	13.225375	0.2764062645135649	0.2129547887038886	0.0817333665	-0.10328946	-0.0872968254	0.1033972429	-0.1156702743	-0.0387720619	-0.052721539	-0.0133749277	-0.0991110003	-0.0049282091	0.0977064652	-0.0959480901	-0.0534394938	0.0285984119	0.030490656	-0.0213810031	-0.0509634639	-0.1209880145	0.1401442172	-0.0594621361	0.0016617207	-0.097157465	0.0148108028	-0.074217403	-0.0151127827	-0.0335041115	-0.1504069228	-0.0613376595	0.0767397998	0.0863865816	0.0418348807	-0.0870256753	-0.0429971936	-0.0208387621	0.0228481842	-0.1384600424	0.0029202347	0.1512523469	0.0330959282	-0.0568881924	-0.0523428081	-0.0501994088	-0.0390210026	0.0016851107	0.0804708991	0.0110867149	0.0498124672	-0.126836855	-0.0659617793	-0.1271893302	0.0686548785	-0.0056561569	-0.0628804383	0.0226945809	-0.0947741899	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0064648641913152	-0.0064346001413042	4.179446901214953e-05	4.140407897847204e-05	0.3384204319380899	0.2077526746730883	0.1145283887531633	0.043161173833822	0.0832180295522135	0.0284867410059773	0.006925240442553	0.0008114944131416	-0.0011579438690596	-0.0005510280178872	1.340834003892716e-06	3.036318764968065e-07	-0.0006031079191963	5.696860043460006e-05	3.2454214354771133e-09	3.6373916219729073e-07	0.0001861508952826	-6.664835554200002e-05	4.442003296452845e-09	3.465215581451351e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1710.40065382818	2.489973212824907	2925470.396615866	6.19996660058559	2295.538029597356	-3.9506481203256953	5269494.845327712	15.60762057063295	1770.610533166225	5.6700810598363205	32.14981922511457	3135061.660159184	1919.227605847779	1293.8247039366383	0.764571	12.974113	0.1742177804499824	0.1425373878538168	-0.0380508915	-0.0732583086	-0.0897732696	0.0242542272	-0.0074748773	-0.0826588807	-0.0455813041	-0.0728173382	-0.0178869938	-0.0110846714	0.1801388722	-0.006271555	0.0331862688	0.0104741052	-0.0618809277	-0.1092191836	-0.0486016719	-0.0550861156	-0.0131247781	-0.0619466435	-0.0181831665	-0.0115424344	-0.0529988319	-0.0260138298	-0.000587385	-0.0730956147	0.0184156482	0.0358204947	0.0395688468	0.1461446573	0.0421184268	0.0085701968	-0.0267506186	0.0440290323	0.0162405108	-0.0106220536	-0.0115695151	0.1170947187	0.0021262305	-0.0521276292	-0.0133893627	-0.0861621954	-0.1496020037	-0.0209040621	-0.0005479424	0.0209406143	0.0293261072	-0.0173200359	-0.0167699061	-0.0916154794	-0.0227687586	0.1113869262	-0.042213031	0.0147572183	-0.0052571665	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0009039697819588	-0.0055608944093564	8.171613666946404e-07	3.0923546632011264e-05	0.1971869487688309	-0.141233483169259	0.0388826927647615	0.0199468967681213	0.0737400889576065	-0.0094779405946069	0.0054376007194757	8.983135791489916e-05	-0.0010099737422529	0.0001479701268067	1.020046960040327e-06	2.1895158427190875e-08	-0.0004680560235681	0.0001350518956281	1.823901451277022e-08	2.190764411983818e-07	0.0001102636721823	-7.588722310030001e-05	5.758870629874707e-09	1.215807740312572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.2842029948931	2.88354916671301	2935342.760231846	8.314855796851294	2302.8304234692173	7.29239387186135	5303027.959255415	53.17900838236097	1773.7045783661372	3.094045199912216	9.573115699099825	3146027.9313169965	1924.4204901188928	1307.182352020376	0.812957	13.795177	0.3700144204376427	0.2283778489051201	-0.0976501054	-0.0389628973	0.0029062664	-0.0873294087	0.0861211558	0.0540464822	-0.0343783574	0.0013377416	0.0639039865	0.0542492274	0.0193819719	0.0726078262	0.037122286	0.0297482503	-0.0287695569	0.0235657715	-0.0436071165	0.1422934228	0.0176883384	0.0056742704	0.1017652192	0.0790998885	-0.0135774963	0.0177222617	0.0632173608	0.0212236373	0.0525002597	0.0547383783	-0.0017059491	0.0033636765	0.0613189943	0.1084703429	0.0533821985	0.0161649209	0.0431061342	0.1287140449	-0.0933677894	0.0416665502	-0.0103049147	-0.0854329824	-0.088659988	0.0411908561	-0.1237127103	0.0483998318	-0.0501800853	-0.063903996	-0.0896801611	0.1603222416	0.0245560792	-0.0664407221	-0.0806086607	0.1077180162	0.0474476402	0.0676473159	0.0352114076	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0065663094455032	0.0056623396635444	4.311641973410453e-05	3.206209046534811e-05	0.0030644384964801	-0.1941225102723507	9.390783298709217e-06	0.0376835489944389	-0.0191996098848079	-0.0929396988424144	0.0003686250197288	0.0086377876209186	-4.856203607534799e-06	0.0010051175386453	2.3582713477834e-11	1.010261266492517e-06	-0.0007190016079499	-0.0002509455843818	6.29736863207231e-08	5.169633122345417e-07	0.0003999979823418	0.0002897343101595	8.394597048360135e-08	1.5999838587751093e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.2345285992717	-0.0496743956214231	2935172.5499847685	0.0024675455803536	2308.29241786859	5.461994399372543	5328213.886389621	29.833382818777025	1767.728967542598	-5.975610823539228	35.70792471439916	3124865.7026892197	1921.1695919018148	1293.714965416362	1.088424	18.469608	0.3989660819365825	0.3104907124570672	0.1152235288	0.0437132509	-0.0357958106	-0.1001845149	-0.0751049843	0.0902915553	0.1005806319	0.0522644577	0.0237539484	0.06686279	-0.0623871434	-0.051930122	-0.0934092223	-0.0429935211	0.0608307133	0.1082329814	-0.0678672115	0.0631858992	0.0677271074	0.0945783865	-0.035240501	-0.0491268096	0.1109490414	0.0386668971	-0.0117079698	0.0659201136	-0.0203021444	0.1130682735	-0.0566059568	-0.2178682426	0.0060074739	-0.0788433816	0.0071189987	-0.121644254	0.0166870171	-0.045394076	0.0136528131	0.0040130891	0.0205846864	-0.0564671038	0.0556116621	-0.0037509885	0.07371499	-0.0002933352	-0.0340173434	-0.1610487367	-0.0110067128	-0.0607659526	-0.134003841	-0.0494835892	0.0524675724	-0.0160525435	0.0507449885	-0.0045828555	-0.132056394	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0065571045175971	-9.204927906099685e-06	4.299561965469229e-05	8.473069775649269e-11	0.3081458122636462	0.3050813737671661	0.0949538416156222	0.0930746446196613	0.0078141243656091	0.027013734250417	6.106053960120583e-05	0.0007297418381521	-0.0008059693652199	-0.0008011131616123	6.495866176729686e-07	6.417822977085596e-07	-0.0004440562176544	0.0002749453902955	7.559496764474481e-08	1.971859244375319e-07	0.0001388211544278	-0.000261176827914	6.821333543921918e-08	1.9271312916667094e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1711.6199958554002	-1.6145327438714503	2929643.0102120405	2.6067159810330742	2301.131426949786	-7.160990918803691	5295205.844095959	51.27979093918893	1768.0986834963512	0.369715953753257	0.1366898864596805	3126172.9545815303	1917.9935961902083	1292.0334798205183	0.889262	15.090007	0.3178519858118432	0.2015712362013397	0.0656087904	-0.0223672589	-0.0705026612	0.0140215185	-0.1821456873	-0.1047521324	0.0317512305	-0.0160628541	0.0044738445	0.0749077199	-0.0075171856	-0.1074446305	-0.0078180523	-0.1147214112	0.1156040434	-0.0715717134	-0.1391664828	0.0367894851	-0.0233392066	0.1003212533	-0.1265943025	-0.1092988222	-0.0164197828	-0.0014097805	-0.1909705993	-0.0854416887	-0.0620860676	0.0214728766	0.0640230798	-0.1320694447	0.1258492927	-0.1356417873	-0.0577133164	0.0975010721	-0.0611738851	-0.1518727395	0.121681798	-0.0075475057	-0.0129642744	-0.0541983634	0.0483666187	0.0003461716	0.1601031075	-0.0287029695	0.0135009346	0.004711083	-0.0893853005	-0.2205821173	0.1030499023	-0.2495521727	-0.005857453	0.0052613091	-0.00251402	0.0874143908	-0.0341329474	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0064907206810005	-6.638383659659988e-05	4.21294549587676e-05	4.406813761284073e-09	0.4783963465405065	0.1702505342768603	0.2288630643833044	0.0289852444215563	0.0688702934343439	0.0610561690687347	0.0047431173177326	0.0037278557813499	-0.0021669923566597	-0.0013610229914398	4.695855873821561e-06	1.8523835832277416e-06	-0.0007015304259774	-0.0002574742083229	6.629296795155559e-08	4.921449385720322e-07	2.7740381597570005e-05	-0.0001110807728302	1.233893809256116e-08	7.695287711788005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1718.9144564221235	7.294460566723274	2954666.9084969643	53.20915495948082	2304.232671232305	3.101244282519019	5309488.203174365	9.617716099856906	1777.9919374060337	9.893253909682471	97.8764729214475	3161255.3294808613	1926.743013990288	1323.0515162712084	1.251448	21.235983	0.6309516176631143	0.4790888852895372	-0.149219003	0.0231646315	-0.0824635801	-0.0307932402	0.105116386	0.0336460712	0.0800996963	-0.0985823733	0.0393307487	0.0141229614	0.0739588074	0.1422651108	0.0338124514	-0.0357371009	0.0785857459	-0.0935178092	-0.0859802054	0.0924466401	0.0143697228	0.0223890001	-0.0120555475	0.1308142928	-0.0092471501	0.0368418772	-0.0863725251	0.0220693025	0.1482324058	0.1008027591	-0.0400629835	0.0870083206	0.0530079133	0.1139184605	0.0289511319	0.0676622171	-0.003983931	0.1397353672	0.0183056133	-0.0042554072	-0.0210528775	-0.031702291	-0.0617908718	-0.0813073252	-0.1037636569	-0.0223596398	0.0176891394	-0.0573158947	-0.1327882853	0.1063203441	0.0602473897	-0.0741164219	-0.0298472149	0.1429300919	0.0165137642	0.0141255983	0.0722014938	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0065067754755006	1.605479450009998e-05	4.233812708857606e-05	2.5775642644044053e-10	0.0172430985104057	-0.4611532480301008	0.0002973244462395	0.2126623181687117	0.0011552795865696	-0.0677150138477743	1.3346709231444257e-06	0.0045853231004042	-0.0004909957168134	0.0016759966398463	2.410767939291045e-07	2.808964736776088e-06	-0.0003420053870188	0.0003595250389585	1.292582536381828e-07	1.169676847498792e-07	2.191604058768824e-05	-5.824341009881764e-06	3.392294819939053e-11	4.803128350411982e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1717.3955354290442	-1.5189209930792913	2949447.4251116137	2.307120983216981	2303.553372374967	-0.6792988573383809	5306358.1393800825	0.46144693758123	1771.6828312932505	-6.309106112783184	39.80481994235813	3138860.054699268	1923.2473476361245	1319.470276651681	0.762406	12.937362	0.0814708679349583	0.0473349374821764	-0.0332665984	0.0747708636	-0.1091011813	-0.0833456705	0.0310563996	0.0347915171	0.0330802949	-0.0408311437	0.1973543922	0.0058917834	-0.0339542501	0.0688778321	-0.0623068281	0.0328874526	0.0767973946	0.1092837863	-0.0197309075	0.1785524055	-0.016395704	0.007462096	-0.0426221604	0.0649962876	0.0784939281	-0.0118850695	-0.0314567404	0.1235034809	0.0759743037	0.0145830558	0.064011082	0.0528923517	0.1121667422	0.0647267646	0.0279606402	-0.1030954398	0.015362659	0.0943245023	-0.0152754849	-0.033432124	0.0107170037	-0.0655979903	-0.0662281595	-0.1136238559	-0.0185678857	-0.0272616863	-0.0029647668	-0.1064923858	-0.0981832254	0.0502469071	0.0079155098	-0.0908116186	0.0640118231	0.0331642826	-0.0145541825	-0.045010439	0.0645452559	0.1255848477	0.1136709395	0.0946444892	0.0696960071	0.0065149404109092	8.164935408600145e-06	4.2444448557697735e-05	6.666617022661241e-11	0.057933528126739	0.0406904296163333	0.0033562936812116	0.0016557110623617	0.012232005187414	0.0110767256008444	0.0001496219509049	0.0001226938500364	-2.500089073720445e-05	0.0004659948260761	6.250445376536351e-10	2.1715117792978377e-07	-0.0004439999256133	-0.0001019945385945	1.040288590310495e-08	1.9713593394461598e-07	-4.0055503890572736e-06	-2.5921590976745515e-05	6.719288787656945e-10	1.6044433919276876e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
