global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1021.8856488973282	n/a	1044250.2794223136	n/a	1535.406219317462	n/a	2357472.2583187423	n/a	1031.2731003136084	n/a	n/a	1063524.207430442	1151.2912477544285	987.1699396430467	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0177350550853674	n/a	0.000314532178881	n/a	-0.0032441532591036	n/a	1.052453036855251e-05	n/a	-0.1709868650853678	n/a	n/a	0.0292365080317217	0.0003959902499072	n/a	n/a	1.5680827802156674e-07	0.0003430106855077	n/a	1.1765633037246229e-07	n/a	5.393208921788788e-05	n/a	n/a	2.9086702474062173e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.6678364346816	-18.217812462646634	1007349.1258934748	331.88869092416303	1441.566697569151	-93.83952174831096	2078114.5435404284	8805.855841951729	1027.383489142192	-3.889611171416391	15.129075064807187	1055516.8337619847	1129.0629275072067	951.9630119683312	1.685562	30.050037	0.1534673409849357	0.1020237360080911	0.0176403678	-0.1278229205	0.0360327887	0.5719651673	-0.1391057197	0.132220907	-0.0696543358	0.2019365989	-0.0794902495	0.0026889871	-0.020652969	0.0331318836	-0.0895805577	0.0250912911	0.0075549459	-0.1132902019	0.100421542	-0.0153814121	0.0422130485	-0.1443668545	0.0203066988	-0.1380610095	0.1137804432	-0.0010847154	0.0695961176	-0.0570579859	0.08291886	-0.1057855176	0.1486969498	-0.2509243951	0.0884099065	-0.0386211994	-0.2500722247	0.1198823975	-0.2356901683	0.2610248011	-0.2311984945	0.0774782081	-0.0070351089	0.0674809505	-0.1616453071	0.0316012976	-0.0147953321	0.020294593	-0.0411118234	-0.008256144	0.0116523208	-0.0816913177	0.121826702	-0.0242358009	0.0230621789	-0.00565585	0.0493514775	-0.0577632257	0.000703326	-0.1538894945	0.0686740299	-0.1757838078	0.0427324772	0.156798453	0.0063618203	-0.1546616781	0.0735317073	-0.0578293212	0.0559101063	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	0.0151170180262596	-0.0026180370591078	0.0002285242340062	6.854118042861821e-06	-0.0346723666941954	-0.0314282134350918	0.0012021730121767	0.0009877325997216	-0.0839608441010568	0.087026020984311	0.0075735283283617	0.0070494233421619	-4.100000443007733e-05	-0.0004369902543372	1.9096048238575832e-07	1.6810003632663607e-09	0.000499999982082	0.0001569892965743	2.499999820820004e-07	2.4645639238893525e-08	1.0250000962787228e-08	-5.392183921692509e-05	2.907564744535921e-09	1.050625197371391e-16	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.7331848774588	-2.9346515572227645	1001466.907314982	8.612179762309996	1417.4013632284627	-24.16533434068833	2009026.6244819048	583.9633837972508	1028.1500572607708	0.7665681185787889	0.5876266804214242	1057092.5402453262	1124.8414689171125	933.6052612398493	0.724661	12.919191	0.0644598170339764	0.0342461721625225	-0.009388978	-0.129178331	-0.0097165591	0.2060516584	-0.0050932761	0.0305548497	-0.0790594073	0.1276741664	0.0442283168	0.0351758158	-0.0025234927	0.1215083977	-0.1327208077	0.0373154763	-0.1021836008	-0.0148462228	0.1696750322	-0.1486417765	-0.0134329161	-0.0174453738	0.1673814665	0.0029311571	-0.0161445662	-0.0028345159	0.0386784853	0.0135241071	-0.1214632663	-0.0649884106	0.0797070064	-0.1745899529	0.0193775114	-0.0320740457	-0.1824109382	0.0991972449	-0.0020981015	-0.0141673148	-0.0510560211	-0.0591555861	0.1114989273	0.1919001509	0.0862270045	0.0182934118	-0.0361664633	0.0491654379	-0.0495146619	0.0321790647	0.0262313267	-0.1407661205	-0.0067866029	0.0671347101	0.1371844559	0.0572145387	-0.0298276237	-0.1207281988	-0.0402711402	-0.0528601592	0.0556133773	-0.1585258153	-0.0243479556	0.0530910746	0.0293081259	-0.1291895392	0.0822547052	-0.1308340645	0.0921066352	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	0.0183194528494112	0.0032024348231516	0.0003356023527018	1.0255588796534028e-05	-0.0156281164691165	0.0190442502250789	0.0002442380243722	0.0003626834666354	-0.0615493143060206	0.0224115297950361	0.0005022766677537	0.0037883180915413	-0.0002610000160951	-0.000220000011665	4.840000513261012e-08	6.812100840164249e-08	0.0003239999819326	-0.0001760000001494	1.0497598829232513e-07	3.0976000052588814e-08	4.228200073418988e-08	3.2031999771402654e-08	1.0260490093551397e-15	1.7877675860860338e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.8863096007536	-4.846875276705191	991789.541650208	23.492199947936022	1405.0570998733108	-12.344263355151952	1974185.453904399	152.38083778134734	1027.338340326298	-0.8117169344727699	0.6588843817098711	1055424.0655043926	1120.54689765155	928.0819053180884	0.86494	15.420062	0.2511351092203506	0.1797650023741372	-0.0106485773	-0.1031264243	-0.0981267785	0.0518495774	0.1239153423	-0.0685065583	-0.0482447972	0.0156736771	0.1595972119	-0.0492817705	-0.0183722542	0.059774799	0.0615860258	-0.0357794329	-0.1515365539	-0.0715529033	0.1248716938	0.0219208428	-0.0014376258	0.0243043313	0.0709712246	0.0476690971	0.1022461921	0.0910490055	-0.0232305247	0.0572895617	-0.0366157359	0.0622069258	0.0662754055	-0.0635179196	-0.0118562406	0.04132351	-0.1309295121	0.0377717452	-0.052571984	-0.052183511	0.0686025776	-0.1164082573	0.0327700497	-0.059034537	0.1491298888	0.1138134446	-0.0789240643	0.0548320903	0.0395276134	0.0162759953	0.0416539767	-0.130126062	-0.0126933837	0.0266867895	-0.0221472588	-0.0037872542	-0.1077993899	0.0347620443	-0.2162893198	-0.0903829944	0.0558724974	-0.1568430975	-0.0715848755	0.0772765644	0.1186646594	0.1092901989	0.0485306161	-0.0107948386	0.0326337233	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	-7.234202205097517e-05	-0.0183917948714621	5.233368154423778e-09	0.0003382581185939	-0.0613687025270337	-0.0457405860579172	0.0037661176498515	0.0020922012129217	0.1067498000997204	0.168299114405741	0.0283245919097566	0.0113955198213302	-0.000508000034422	-0.0002470000183268	6.10090090534889e-08	2.580640349727532e-07	0.0004509999693067	0.0001269999873741	2.0340097231464438e-07	1.6128996793021558e-08	1.1455400434034732e-07	7.227200360615743e-08	5.223242505248433e-15	1.3122619910408311e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002.1524349740714	6.266125373317777	1004309.5029244605	39.26432719413685	1405.0009547877955	-0.0561450855152543	1974027.682954617	0.0031522706275152	1031.7867143784017	4.448374052103645	19.788031707429003	1064583.8239677774	1124.0413939776904	920.1717979399884	1.219022	21.732615	0.3607076230047795	0.2579695773190484	0.0635371983	0.0680782988	0.0070698242	-0.0674993693	-0.0088523043	0.1039163742	-0.103977283	-0.0156959249	0.0301542166	0.1729095797	-0.0983995861	-0.1095540006	0.0207224818	0.1029180305	-0.025707514	-0.0721458216	0.0100604564	-0.1432097187	-0.0894472508	0.0555553769	0.1506126158	-0.1224282373	-0.0364691935	-0.1665095298	-0.0190596467	-0.009090038	0.0367503825	-0.0391583507	-0.1894419802	-0.0421447554	-0.0018186958	-0.0864100199	-0.0736375857	0.1239934173	0.0057946225	-0.0733416402	-0.0813637262	0.1153220067	0.1878084134	0.0033740593	0.0165765772	-0.0204145091	-0.0634455505	-0.1196590476	0.0740020326	0.0574553071	-0.1328913798	-0.0790926513	-0.0347385407	0.1758111261	0.0739797569	-0.0571427625	0.0374955016	-0.1292660484	-0.0094554483	-0.0186005012	-0.0526469512	-0.0215425599	0.058093274	0.0090820781	0.0329252825	0.053716275	-0.0960561129	-0.0045459589	0.1062818293	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	8.405303148606436e-06	8.074732519958161e-05	7.064912101997326e-11	6.520130526886987e-09	-0.1259930815014485	-0.0646243789744148	0.0158742565862306	0.0041763103578287	-0.1154459054543792	-0.2221957055540996	0.0493709315666841	0.0133277570861814	0.0008789818003595	0.0013869818347814	1.923718610013856e-06	7.726090053632278e-07	0.0004440362395514	-6.963729755299992e-06	1.971681820349483e-07	4.849353210485049e-11	8.23048124888497e-05	8.219025848450935e-05	6.755238589750461e-09	6.774082158824709e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002.065789370906	-0.0866456031653797	1004135.846227537	0.0075074605478924	1416.0591486750425	11.058193887246944	2005223.512546286	122.28365204794568	1028.774099450755	-3.012614927646609	9.075848702279186	1058376.147700712	1122.699197338737	938.8276260250904	1.068545	19.049917	0.1849369015990159	0.1081682496680032	0.093196946	0.0001147122	0.0921167763	0.0443606581	-0.0832175554	0.0357196343	0.1865156172	0.0052937367	-0.0259912504	0.0754647416	0.0381023888	0.0623369754	0.012851589	0.0468860818	-0.0179833277	0.0569179682	0.0770554221	0.1016564967	0.0694223692	-0.0442942987	0.0283918154	-0.0545232516	-0.1104174572	0.0261269148	0.0818210751	0.0379019261	0.1927677295	-0.0336934899	-0.015803225	-0.0537282573	-0.096611216	-0.047397526	0.0452020507	-0.1709143715	-0.1002378013	-0.0004362187	-0.0026080714	-0.1084220151	-0.0451493984	0.0215163909	-0.061727569	-0.0276033828	-0.0216427673	0.0806181307	-0.0087319653	0.0820256313	0.0490775937	0.0421133998	0.0181448954	0.0814099183	-0.0588291502	0.0224017578	-0.0478420033	0.0875817062	-0.0250643407	-0.1371127031	0.0042936221	-0.0079226813	0.0012005268	-0.0068730503	0.1445795938	-0.1227599487	0.0451761861	-0.0200832299	0.0618428522	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	7.040249116130326e-05	6.199718801269682e-05	4.9565107617173845e-09	3.843651321481679e-09	-0.0352009955459067	0.0907920859555418	0.0012391100874229	0.0082432028721584	-0.1342165679458844	-0.0187706624915052	0.00035233777037	0.0180140871111722	-0.0004529999830873	-0.0013319817834468	1.774175471434118e-06	2.052089846770941e-07	0.0003519999882113	-9.203625134010004e-05	1.2390399170075532e-07	8.470671560738064e-09	7.97279966250296e-08	-8.222508449222467e-05	6.760964519753485e-09	6.356553445840732e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.908311668293	-1.1574777026130505	1001817.4483666728	1.3397546320463851	1404.692019240921	-11.36712943412158	1973159.668919136	129.2116315720732	1028.8074260793787	0.0333266286236266	0.0011106641754171	1058444.7199560762	1119.8914099055814	928.4733582637348	0.845048	15.065436	0.1685594238407105	0.1188610292777536	0.0858224488	0.0534545091	0.02382177	-0.0524020365	0.0502635776	0.0702686776	0.0547727228	-0.0478556982	0.0070798133	0.027027152	-0.0358052315	0.0531921564	0.0954355422	0.0649230647	0.0172513927	-0.0043470157	0.0373239301	-0.3018121021	0.0743191304	-0.0377209583	-0.0812090561	0.0394832051	0.0308667283	0.1109978057	-0.0743077334	0.0605556529	0.0534911087	0.0705715428	-0.0823162721	0.0085837691	-0.0827160728	-0.0229466039	-0.0303715208	-0.0046130373	-0.0247784845	-0.0783785425	0.118237135	0.0548456965	0.1280351728	0.0338934129	0.0575637067	0.0587869007	0.0245954958	-0.0503291245	0.0587881299	0.1295798529	0.0904686158	0.0715315081	-0.0151099331	-0.0240205507	-0.0096825551	0.0287939157	-0.0718396331	0.0043137253	-0.1312952408	-0.0638890703	-0.0838061647	0.0397868071	-0.0361971196	-0.1179953946	-0.0673437977	0.0728046472	0.028391114	0.0790396477	-0.0650749025	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	0.0028374582451391	0.0027670557539777	8.051169292907861e-06	7.656597545621634e-06	-0.0188762416019301	0.0163247539439766	0.0003563124970144	0.0002664975913313	-0.0264867331543428	0.1077298347915416	0.0116057173042128	0.0007015470331893	-0.0008700004674564	-0.0004170004843691	1.73889403964064e-07	7.569008133743545e-07	0.0007690003034608	0.0004170003152495	5.913614667228026e-07	1.7388926291818244e-07	8.345154023162702e-07	7.547874056912406e-07	5.697040277901134e-13	6.964159567030863e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002.2185105948304	1.310198926537396	1004441.9429789202	1.7166212270997443	1407.2313499656884	2.539330724767524	1980300.0723262536	6.448200529748358	1027.8177960838125	-0.9896299955662472	0.9793675281244504	1056409.4219465856	1120.3678029432654	932.1011102942168	0.806513	14.378441	0.1774269173055374	0.12589928250516	0.077457999	0.1014819595	0.094082408	-0.0872917219	-0.0377796036	0.1298250507	0.0413695752	-0.0627899354	0.0059470869	-0.0032542141	0.0035244433	0.0019301042	0.0474556347	0.057694381	0.1391921677	0.0726220684	0.0394646607	-0.0135702413	0.0112269462	-0.0417007816	-0.1186091818	-0.064366083	-0.1032165787	-0.0426202352	0.022066365	0.1916425228	0.0168604308	0.0152878653	-0.0346142899	0.0618730805	-0.0971111711	-0.0631862019	0.0176555166	-0.0777343449	0.0503642337	0.0960393341	0.0052714165	-0.0121834019	0.0974416771	0.1123774313	-0.0362712358	-0.0386439558	-0.0275314261	0.0011243826	-0.0690655496	0.0919243669	-0.0383657452	0.1617526032	-0.056007376	0.1017376978	0.0293592093	0.0018683383	-0.0525872521	0.0089493774	-0.0637329749	-0.0746751957	-0.0195065774	0.0787616103	-0.0508116341	0.0035707853	0.0029067051	-0.1055714665	0.0071109247	-0.1144730058	-0.0808308946	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	-7.813638379161603e-05	-0.0029155946289307	6.105294472030716e-09	8.50069204024964e-06	-0.0008399154432368	0.0180363261586933	7.054579517876702e-07	0.0003253090613027	-0.1377732410182517	-0.1112865078639089	0.0123846868325438	0.0189814659406732	-0.0003020000196349	0.0005680004478215	3.226245087254245e-07	9.120401185948e-08	0.0004339999596048	-0.000335000343856	1.8835596493696802e-07	1.1222523038363828e-07	6.553399972634836e-08	-7.689814025899219e-07	5.913323975291635e-13	4.294705120133027e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999.5620259269988	-2.656484667831592	999124.2436752862	7.056910790424322	1406.7324096679688	-0.4989402977196278	1978896.07241025	0.2489414206885508	1025.89820888691	-1.919587196902512	3.6848150065120433	1052467.13499737	1119.6086149654286	927.3901320910844	0.955521	17.034945	0.1421722182803094	0.0782830435045711	0.0132164726	0.1304782922	0.0457815936	-0.0666771411	-0.0632492151	-0.0640660371	-0.0235352006	-0.0426265507	-0.0360056113	-0.042787291	0.0068989401	-0.0648741397	-0.0221821218	0.1023343229	-0.0816054453	0.1444451471	-0.0410247039	0.0720490885	-0.0327549849	0.1499323456	-0.1357792331	0.0345643235	0.0874864482	0.0744334355	0.0698566779	-0.0208291635	0.0505994943	-0.0381813307	-0.0008965215	0.1066854073	0.0598434242	-0.0978320437	-0.0566120475	-0.0706963893	0.0695051724	-0.0691988164	0.0550256558	-0.0111703918	-0.2094121419	-0.0640636296	0.0005095701	-0.035391641	0.15930912	-0.0527130304	0.0570529936	0.0133896975	-0.0291844792	0.1303398267	-0.0019735399	-0.0171271632	-0.0483190805	0.0528792448	-0.0355295343	0.0672120014	-0.0407006491	0.0061946589	0.0122466641	0.0906238977	-0.0611607279	-0.0160824243	-0.2672696066	-0.042099703	-0.0074679042	0.0693341598	-0.0089480326	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	3.0262891840493467e-05	0.0001083992756321	9.15842622549406e-10	1.1750402957566049e-08	-0.0347939337593885	-0.0339540183161517	0.0012106178264527	0.0011528753598135	-0.2000981047185916	-0.0623248637003399	0.0038843886352659	0.0400392515119724	-0.0012170000839791	-0.0009150000643441	8.3722511774989e-07	1.4810892044051362e-06	0.0004340000803035	1.2069870000382468e-10	1.8835606970344446e-07	1.4568176182613267e-20	7.64088720541325e-07	6.985547208149766e-07	4.8797869797289e-13	5.83831572858479e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.471538305351	3.909512378352247	1006955.1281889076	15.284287036489442	1412.8288716084248	6.096461940456038	1996085.420450335	37.16684819142901	1028.735901237234	2.837692350324005	8.052497875087376	1058297.554494384	1124.1486416903408	937.9038484917312	1.111412	19.814152	0.1220249074838337	0.0675360243423982	-0.1460243556	-0.0481945965	0.1079692031	-0.0316788741	-0.0888685258	-0.1409044921	-0.0062295927	-0.0188164754	-0.1348559877	0.0770810868	0.0357404343	0.0121170422	-0.1318184007	-0.0539721808	0.1103268346	0.0299145815	0.1051395091	-0.2083630419	0.0025329564	0.0806005759	-0.0269792263	-0.0218864352	0.016559804	-0.0233667308	0.1565291997	-0.10882906	-0.0183090827	-0.127046429	0.0302869635	-0.0408260895	0.1109596192	0.053097604	0.0442793738	0.0022296336	0.0790410358	0.0543477731	0.0902701595	0.1275929956	0.0693026744	0.0327149138	0.0588981235	-0.0838057318	0.1039486432	0.0153106117	-0.0501901082	-0.1183113755	0.0164600897	-0.086475665	0.0162153319	0.0981434685	-0.031848997	-0.0307012687	0.0621786504	0.0386585525	0.0991198769	-0.0771779736	-0.0021908523	0.119576512	0.0097222027	-0.0528552153	-0.1899219858	-0.0557478513	-0.1157823452	-0.0391224135	-0.0325061203	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	-0.0078238237672394	-0.0078540866590798	6.121221834082011e-05	6.168667724833675e-05	-0.0686353753834794	-0.0338414416240909	0.0047108147540311	0.0011452431711967	-0.2185430732306343	-0.0184449685120426	0.0003402168634102	0.0477610748570903	-0.0002240001642979	0.0009929999196812	9.860488404868696e-07	5.0176073605486195e-08	0.0006780002217579	0.0002440001414544	4.596843007037616e-07	5.953606902976722e-08	7.593608373532127e-08	-6.881526368060037e-07	4.735540515430556e-13	5.766288813057725e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
