global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1570.0596650127875	n/a	2465087.3517000666	n/a	1993.997945926064	n/a	n/a	3976027.808357362	1648.8305677450858	n/a	2718642.241130582	n/a	1725.5343393018168	1438.9033863986592	n/a	n/a	n/a	n/a	-0.0416791657	-0.0981807569	0.1035003701	-0.1503783823	-0.0157525498	0.0010251877	-0.139120699	0.1368489556	-0.0139321464	0.1001334968	0.128409598	-0.0544753459	0.0359110298	0.1069427057	-0.0746469421	0.0892313296	-0.032575708	0.1661395821	-0.1498876632	0.0212722812	-0.0897595808	0.1101312474	-0.0298500333	0.0313337297	-0.1925505599	0.0638799456	-0.0040089425	0.0356309998	-0.0808757114	0.0891728536	0.0670925445	-0.0013664085	0.1555047258	-0.057347195	-0.1069823389	0.0411415394	-0.1948982558	0.0817052005	-0.2351636697	0.0338075308	-0.0420273207	0.0923354758	-0.0789814928	0.1968214826	-0.0183019632	0.081813468	-0.0671970728	0.0033810725	-0.0481081176	0.0031521759	-0.0218011118	0.1288902174	-0.1213689792	0.0513876758	-0.1204520693	0.1258691093	-0.1723448325	0.0338675522	-0.0947186484	0.1167154047	-0.016494345	0.0192574356	-0.0411324731	0.171826957	-0.0844451069	0.0656506545	-0.0999229659	-0.0205508537	0.0136276254	-0.0550846201	0.1162104375	-0.05974613	0.1507872444	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0002818520314207	n/a	7.944056761597527e-08	n/a	-0.1517702046439382	n/a	n/a	0.0230341950176628	0.0820776042062334	n/a	n/a	0.0067367331122351	-3.664920050349752e-05	n/a	n/a	1.343163897545563e-09	0.000562990429457	n/a	n/a	3.169582236601773e-07	0.0005300104271385	n/a	2.809110528755352e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1562.7734075035416	-7.286257509245843	2442260.723200231	53.08954849104144	1974.420088035182	-19.577857890881887	383.2925195955662	3898334.684036856	1646.4459087544103	-2.3846589906754616	2710784.130454136	5.686598501809312	1719.1874236445274	1415.609224990501	1.333928	18.928209	0.1982110700897469	0.0989688197626484	-0.0073100345	0.0944511523	0.1003049022	0.0720962981	-0.0898887088	-0.1907957492	-0.1998719639	-0.0075405042	-0.0354936357	-0.0132987966	-0.021847672	0.0004092108	0.1653887063	-0.0283903081	-0.0899862334	-0.0138989607	0.1182756322	-0.0029818393	-0.1104817994	-0.1019884364	0.1489776155	0.0457155453	-0.0540260555	0.0444677848	0.1853964949	0.1532115887	0.0460393469	0.136334475	0.1003073322	0.074757138	-0.0338130719	0.0538431104	-0.0012828686	0.0309550457	-0.2097260906	-0.0914278678	-0.0964117778	-0.0062287506	-0.0218160647	-0.0614031119	-0.072639043	-0.1121494691	0.0442556235	0.0411931054	0.0745488562	-0.0798850585	0.2001378462	0.1316525359	0.0158887253	-0.0935419647	-0.0340354965	0.2076874059	-0.0937588991	-0.0485803019	-0.1236962565	-0.0601103141	-0.077336743	0.0946529723	0.0535917784	-0.0293093042	0.0207337511	0.0129119692	-0.1117714508	0.1627522729	0.0946441481	0.2480716461	0.0984648253	-0.052606055	-0.1836450399	0.1097095838	-0.0163138812	-0.1422651621	0.2167542862	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-2.410613333836409e-05	0.0002577458980823	5.811056645269884e-10	6.643294797826989e-08	-0.2171881687925037	-0.0654179641485654	0.004279510033343	0.047170700663441	0.1234660107649574	0.041388406558724	0.0017130001974702	0.0152438558142125	-0.0006388847696524	-0.0006022355691489	3.626876807481026e-07	4.0817374889380026e-07	-0.0002438012306622	-0.0008067916601192	6.509127828378948e-07	5.9439040072403265e-08	0.0009439222675579	0.0004139118404194	8.909892471916478e-07	1.7132301163937492e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1568.0227270285875	5.249319525045848	2458695.2724781684	27.55535547602757	1987.2552164178144	12.83512838263232	164.74052059865377	3949183.295179814	1646.232148358745	-0.2137603956653038	2710080.286289849	0.0456935067549872	1718.8604352643413	1427.4462160741848	1.33811	18.987541	0.2444046590039429	0.1310010070347032	0.0798160731	-0.0063144555	0.2024824281	0.109998763	-0.0144530571	-0.1310080246	-0.0428216065	-0.0160583207	-0.3308334834	0.183140791	-0.0972937243	0.0604198163	0.1337193948	0.0246966004	-0.0586449791	0.137749305	0.0689253314	0.0229793035	0.1381820848	-0.1397808549	-0.0065131663	-0.0318173032	-0.1965703328	0.0855667323	-0.0295947299	0.0874764963	0.0157649876	-0.0280705303	-0.1007221506	-0.1608516938	-0.0775562132	0.0619409287	-0.1548701526	0.1272595294	-0.1519977077	-0.0144060417	-0.0169041723	0.1968929793	0.0432017282	0.0610035494	-0.2103546798	0.0209964027	0.1052300575	0.0596268341	0.1550526527	0.0553290096	-0.0549539088	0.0488707182	-0.0267491199	-0.1963775515	-0.0868254339	0.250540767	0.0575666	0.1201888576	-0.0108886925	-0.0241307933	0.0076955736	0.2154416834	-0.1096822662	-0.040158973	0.150703296	-0.061084478	0.1159051754	-0.0107340067	0.0481470403	0.204369162	0.2317839102	-0.0821409426	-0.0887425467	-0.030835182	-0.0649455714	-0.0698708154	-0.1992055686	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0157369233744049	-0.0157128172410665	0.0002476507572918	0.0002468926256511	-0.2901267937957499	-0.0729386250032462	0.0053200430173641	0.0841735564782015	0.1555741916967576	0.0321081809318001	0.0010309352827492	0.0242033291220994	-0.0023801949676822	-0.0017413101980297	3.032161205762581e-06	5.665328084179669e-06	-0.0004092981965888	-0.0001654969659265	2.7389245730910193e-08	1.6752501373084396e-07	0.0015100158201581	0.0005660935526002	2.2801477771277397e-06	3.2046191029551544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1572.0780772729522	4.055350244364718	2471429.481042222	16.445865604468974	1982.6115586130245	-4.643657804789882	21.563557807985987	3930748.5923459674	1649.1599675529235	2.9278191941784826	2719728.5985791595	8.57212523379994	1722.9347675200431	1449.3073477455814	1.272766	18.060322	0.2152784093020893	0.1302160856665128	-0.0164329255	-0.1029435727	0.202990368	-0.1373526486	-0.004535315	0.1345509328	-0.0492784246	-0.0586499036	-0.0958099204	0.0700444162	-0.0080052861	-0.0654637114	0.1102950283	-0.2011701199	0.0281072485	-0.1362756003	0.0549484058	-0.0214448505	-0.0672652959	-0.0157903316	-0.1064483155	-0.1695819274	-0.2330925697	0.1632873189	0.1193140167	0.0689696548	0.0265674726	-0.0432106682	-0.1126071252	0.0216329424	-0.0344029548	0.0912887457	0.1393338087	-0.0343732332	-0.0007164451	-0.122209901	0.0930116695	0.1181339784	0.163616754	-0.0580025921	-0.0838496933	-0.0474364476	0.0435464301	0.2192377255	0.197522721	-0.1077687505	-0.0119883441	0.1620099937	-0.0970378089	-0.0826542814	-0.162520914	0.1202514982	0.0017012891	0.1826881199	-0.075156831	-0.0627227187	-0.0377844011	0.0397160118	-0.0751470509	0.0927350496	-0.1645205469	-0.1149345222	-0.1135123378	0.0726129382	0.0653022266	0.2319683798	-0.1128689499	-0.1130031703	0.0988810687	-0.0517379773	-0.0666673273	0.0392061307	-0.0610212237	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0156892214331492	4.770194125569907e-05	0.0002461516691783	2.2754751995621644e-09	-0.217490697352602	0.0726360964431478	0.0052760025064982	0.0473022034349211	0.0529572610154218	-0.1026169306813357	0.010530234462458	0.0028044714942555	-0.0021919028009509	0.0001882921667312	3.5453940052367615e-08	4.804437888816401e-06	-0.0001767403432644	0.0002325578533243	5.4083155142853134e-08	3.123714893721794e-08	0.0011313122354868	-0.0003787035846713	1.2798673741621408e-06	1.4341640504289256e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1572.626512037697	0.5484347647447976	2473154.146363853	0.3007806911806814	1979.421047893324	-3.190510719700569	10.179358652524243	3918107.684843105	1646.745824171497	-2.414143381426584	2711771.8094262625	5.82808826608578	1718.8316006937334	1436.192844060306	1.492298	21.175447	0.4323596822240177	0.2282709319774367	-0.0069825702	0.0812239892	-0.0383077054	-0.0823730587	-0.0585907751	-0.0700371723	0.0570361833	0.0579770153	0.1564677066	-0.1547510369	0.0866122431	0.0935786258	0.0624884427	-0.1068600047	-0.0067019151	-0.1081861281	0.0772020365	0.0556980711	-0.100126579	-0.1163802154	0.1788054807	-0.0293196252	0.0376988222	-0.0147115709	-0.0923996596	-0.0511650196	0.0218423846	-0.1036480091	0.0340696224	-0.0381719116	0.0226078529	-0.1001419905	0.0229326003	0.025385931	-0.0851279315	-0.141569556	0.0152505877	-0.1525959921	0.009257547	-0.0086698381	0.0177660304	-0.1430745982	-0.0225965579	0.0147554135	0.0141278638	-0.0429692291	0.0216192184	-0.1149543685	-0.1164793522	0.1208183222	-0.0378746523	-0.0454388911	-0.0391133278	-0.1676799339	-0.032842079	0.0341515171	-0.0453234367	0.0549386311	-0.0014185469	0.0105066507	0.0538091364	0.0245825197	-0.2969590435	-0.0229226754	-0.0013609628	-0.0065753824	-0.1121880637	0.1552857369	-0.1367917579	0.1549555385	-0.0333761019	-0.0353141203	-0.2948885028	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.009047638672996	0.0247368601061452	8.18597655570928e-05	0.0006119122479109	-0.1103404645629382	0.1071502327896638	0.0114811723868791	0.012175018119965	-0.0515706305059069	-0.1045278915213287	0.0109260801058946	0.0026595299307767	0.0003499898539291	0.00254189265488	6.461218268932895e-06	1.2249289785331278e-07	-0.0001120316723703	6.470867089409999e-05	4.187212088880943e-09	1.2551095614086242e-08	-0.0001809803948767	-0.0013122926303635	3.2753903329726265e-08	1.7221119477063535e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1571.4273916375898	-1.1991204001071765	2469384.047188919	1.437889733953195	1980.7835308677272	1.3624829744032922	1.8563598555388423	3923503.396156821	1647.089623235887	0.3437990643901685	2712904.2269713366	0.1181977966755552	1720.0658430161016	1438.6370905408412	1.332514	18.908134	0.403966861668479	0.2542129926694722	0.0008923963	-0.1178877164	0.0490207296	-0.0230897544	0.0321282898	-0.0164964994	-0.1437182833	0.0931574179	-0.0576676213	-0.1473731418	0.037671405	-0.0714979864	0.0016858365	0.2225162252	-0.0964920386	0.0571116466	0.0306586127	0.0470367606	-0.0745289647	0.0548745113	-0.0933161061	0.131302512	0.0555961227	-0.0415432838	0.0976139505	0.0135668071	0.0196424623	0.1145676898	0.0767704235	-0.0677475347	0.0860263389	0.0046781392	-0.0171051068	-0.0441782634	-0.0381563265	0.2226909191	-0.1624383255	0.0577354447	-0.0358656579	0.063054412	0.0455620857	-0.0031316277	-0.0387187576	-0.0991200735	-0.0633518017	-0.173493483	0.0980506329	0.0201973107	0.0565708958	0.0017112749	0.2939165636	0.0581858027	-0.0522562366	0.0120134318	-0.04539545	0.0870502908	0.0465059379	0.0795382034	-0.0777605396	0.0914284861	0.0034641047	-0.0257905848	-0.0066871665	0.0604113693	0.0351297132	-0.3741278204	-0.0761893095	0.1177091772	0.0152512433	0.1539662245	-0.0903541832	0.2134020539	-0.0186010126	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0308732242745151	0.0218255856015191	0.0009531559771045	0.0004763561868492	-0.2064085594687981	-0.0960680949058599	0.0092290788588413	0.0426044934219843	0.1763427444657281	0.227913374971635	0.0519445064909611	0.031096763525705	0.0002589298348677	-9.10600190614e-05	8.291927071462531e-09	6.704465938461439e-08	-0.000112662192361	-6.305199906999931e-07	3.975554586723194e-13	1.2692769587586966e-08	-0.0012524859796139	-0.0010715055847372	1.5687211291293906e-06	1.148124218123009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1566.7221478640863	-4.7052437735035255	2454618.288607856	22.139318968093697	1969.6744177567327	-11.109113110994484	123.41239411286958	3879617.311965324	1645.4601030115928	-1.6295202242943103	2707538.9506029217	2.65533616138418	1718.7266890002836	1415.447116250182	1.607761	22.813839	0.3259332238968108	0.1692234848362398	-0.109136862	0.1048468963	0.068509399	0.1042672372	-0.0505494699	-0.0155485832	-0.1645786308	-0.0997327718	0.1404351641	0.0630894796	-0.0781979753	0.1276547496	0.1280859226	-0.092492161	-0.0803782607	-0.078052791	-0.0179909747	-0.1286122971	-0.0108750785	0.0361228096	-0.0447603335	0.1223749238	0.2650183961	-0.0240670366	-0.0506401872	0.025582659	-0.057661611	-0.0100063724	-0.037022221	-0.0771935349	-0.0915340349	0.1024941281	0.0894329005	0.1245699211	-0.0654617265	-0.1521033003	-0.0683436572	-0.0901141974	0.122737504	-0.0971524051	0.0142529883	0.0620606006	-0.1614203845	-0.2006975909	-0.1885890804	-0.1050968809	-0.0006154736	-0.0019015323	0.0914403346	-0.0810889747	-0.0423565485	0.0127711615	-0.1057666224	-0.0583674146	-0.0857876748	-0.1922127319	0.0015958563	-0.0918661902	0.1988553625	-0.1233638617	-0.1864484095	0.0430086345	-0.226138074	-0.0289518096	-0.144456297	-0.1152726725	-0.0308201151	-0.0052015562	0.1354282806	-0.0747190455	-0.0662590507	0.1977947757	0.0680677201	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0304614003006093	-0.0004118239739057	0.0009278969082739	1.6959898548356373e-07	-0.2472009043792979	-0.0407923449104997	0.0016640154032971	0.0611082871259427	0.0200122263670579	-0.1563305180986701	0.0244392308889986	0.0004004892041663	-0.0016130328493515	-0.0018719626842192	3.504244291109152e-06	2.6018749730870197e-06	-0.0001110500856937	1.6121066673000038e-06	2.5988879067531248e-12	1.2332121532578113e-08	-0.0005580900322257	0.0006943959473882	3.114644840696829e-07	4.821857317491558e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1572.967363140233	6.2452152761466095	2474226.325504337	39.00271384541497	1996.230853592722	26.556435835989305	705.2442843110169	3984937.620835528	1645.9279387443296	0.4678357327368303	2709078.7795391576	0.2188702728254069	1719.9636910223192	1431.2530181726097	1.468624	20.839512	0.3253258836777725	0.1487822669793263	0.1076549148	0.0079699655	0.1088490514	0.0738085437	0.0725001984	-0.0928917332	0.0912513415	-0.0441572697	-0.021857087	0.1438990749	-0.1590177789	0.1336944078	0.0303974554	-0.035694118	0.0554773961	0.0269867374	-0.2405364482	-0.0011753484	0.0858758774	0.0438561129	0.2120339139	-0.0028783785	-0.1288052915	-0.0240390923	-0.0921170659	-0.1671699041	0.01884648	0.1095262388	0.1156297642	-0.0747503573	0.0093703039	0.0847710577	-0.0771574308	0.2245708889	0.0767611802	-0.0697588302	0.1120967089	-0.1224703505	-0.0555731284	-0.0432721562	0.0538758662	0.0793509235	0.1805709457	-0.0342654351	0.1987326447	0.1557332506	-0.0706143346	-0.2080925	0.1534391291	-0.0883841364	-0.2534079872	-0.1279017957	0.1440747203	-0.063775397	-0.0645920867	0.0058614596	-0.0569335184	0.1002028682	-0.0934243507	-0.0770102506	0.1382104265	0.0076622051	0.1103743463	0.0121755711	-0.1044727928	-0.114524407	0.0994667929	0.1601282661	-0.0132027565	-0.1287572437	0.0609553065	0.0743262516	-0.0356900537	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0115093877604692	-0.0419707880610785	0.0001324660066208	0.0017615470504679	-0.2712504866472329	-0.0240495822679349	0.0005783824072621	0.0735768265063606	-0.0923832248805212	-0.1123954512475791	0.0126327374611469	0.0085346602393249	-0.0022552104972722	-0.0006421776479207	4.1239213148896253e-07	5.085974387006724e-06	0.0003170234441502	0.0004280735298439	1.8324694695301637e-07	1.0050386414085498e-07	0.0013098600320333	0.001867950064259	1.7157333035182776e-06	3.4892374425652023e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1576.1568477170483	3.1894845768154028	2484270.4086053427	10.172811865743329	1980.887928290116	-15.34292530260609	235.4053568413502	3923916.984445508	1648.3618548387096	2.433916094380038	2717096.8044873117	5.923947554482178	1720.1805167044365	1429.068827452238	1.603652	22.755547	0.4251259122682485	0.231026073195117	-0.1378367898	-0.0112942058	-0.1046892543	-0.0765070525	-0.0997795605	0.1019581726	0.0356486097	0.0327652921	-0.0013965004	-0.061435605	0.0078030572	0.0985583352	-0.0759175244	-0.0080156977	0.0970361669	-0.0741497059	-0.1271966028	0.0497354165	0.1698604368	0.1852072931	-0.0965767567	0.0961890538	-0.0181508995	0.0679847038	0.077631639	0.0648981536	0.0392693105	0.0046677641	-0.0074183982	0.0501660348	-0.0783260186	-0.1152498259	0.0630585465	0.0567713335	0.0801368212	0.0884830499	0.0650975314	0.0208035012	0.0239284568	-0.0376147918	0.0821974282	0.2236094149	0.0914633335	-0.0829742754	-0.0340557612	-0.0738773784	-0.0671883233	0.0785027274	-0.0182002247	0.1055675114	-0.0870476797	-0.0071705795	-0.0571876216	0.1147861893	0.0051396882	-0.1522726445	0.1071222477	-0.1102731264	-0.0472121965	0.0225541335	0.0860165733	0.0834571328	0.1282163006	0.0162618722	0.0099271803	-0.1009313837	-0.2160963447	-0.0218832055	0.1528033484	0.1682551325	-0.0298908019	0.0336816189	0.1202122987	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.005607120374691	0.0059022673857781	3.1439798896274935e-05	3.483676029322102e-05	-0.0766606570135479	0.1945898296336849	0.0378652017968665	0.0058768563337488	0.0094080151232418	0.101791240003763	0.0103614565415036	8.851074855914641e-05	-0.0011359996142693	0.0011192108830029	1.252633000632131e-06	1.2904951236199986e-06	0.0003449999939675	2.797654981730001e-05	7.826873396798693e-10	1.1902499583757505e-07	1.959599530533887e-07	-0.0013096640720802	3.8400303200686304e-14	1.7152199816978131e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1576.3451372898403	0.1882895727919731	2484863.9918573257	0.0354529632221837	1991.534359580592	10.64643129047613	113.34649922282924	3966209.105390079	1646.5495855122228	-1.8122693264867848	2711125.5375504727	3.2843201117248646	1718.044636806365	1422.040728585559	1.668982	23.682558	0.1248749613887902	0.0815493237837589	0.153511541	-0.0152994863	-0.1870111936	-0.0366523985	-0.0131477091	0.0119105395	0.1840418169	0.1319780886	-0.0959033834	-0.2255428066	0.278719396	0.0457201388	0.1042930998	0.0896771359	0.2194168038	0.2154098485	-0.0460724668	-0.1211951584	0.0438911584	0.2616719521	-3.53535e-05	-0.1341807075	0.0450089374	0.1510407447	-0.036693857	-0.1052095028	0.0581840013	-0.1722280128	0.1957658995	0.2117193615	0.1134602952	-0.2332672109	-0.0717860319	-0.0485080555	-0.1646103006	0.0580862509	0.1688877463	0.0513076802	0.1488774298	-0.0208587527	0.3332661658	0.2991586292	-0.0596661501	0.1770150844	-0.0023521869	0.0751927912	-0.0665037402	-0.0413197299	0.0263111531	0.1560123042	0.0914121411	0.0441690318	0.1747141607	0.0089889502	0.0578063027	-0.014464985	0.1323288042	0.1094896002	0.0113483872	-0.2745933701	0.0762236845	0.3561076398	-0.0952757911	-0.2556903172	0.0772299996	0.0610149391	-0.2988012407	-0.0778270461	0.1730450643	0.0499316607	0.2420049965	-0.2244044814	-0.0393717079	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.011786937534012	-0.006179817159321	0.0001389318964307	3.819014012263829e-05	0.0016241900462858	0.0782848470598337	0.0061285172791815	2.637993306453869e-06	0.0076470095004026	-0.0017610056228391	3.101140803671275e-06	5.847675429924762e-05	-0.0009590130230238	0.0001769865912455	3.132425348070174e-08	9.197059783292476e-07	7.784218668271947e-05	-0.0002671578072847	7.137329399321195e-08	6.059406027547349e-09	0.0003290373923587	0.0003288414324056	1.082656055702131e-07	1.0813668766659747e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
