global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1007.4091136387502	n/a	n/a	1014873.1222424124	1543.7021712569504	n/a	n/a	2383016.3935434227	1004.9673888595016	n/a	1009959.4526710848	n/a	1115.0017165451736	836.7479762306697	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	-4.3598607746275775e-05	n/a	n/a	1.900838597413618e-09	-0.0639766362291709	n/a	n/a	0.0040930099831996	3.700000158233896e-05	n/a	1.3690001170930855e-09	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0
984.4357361511836	-22.97337748756661	527.7760731862322	969113.7186115228	1434.5733034975894	-109.1288677593609	11909.10977844008	2058000.563107987	1000.9018326747564	-4.065556184745219	1001804.478651686	16.528747091320103	1091.9328820593469	802.4359012624454	2.091128	41.337585	0.2095491015669595	0.1028772028936974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0104757755771913	-0.0104757755771913	0.0001097418739436	0.0001097418739436	-0.0403929262608642	-0.0403493276531179	0.0016280682420586	0.0016315884919156	0.0318269347692563	0.0958035709984271	0.0091783242160506	0.0010129537768064	0.0005899393368707	0.0005529393352883	3.480284211874413e-07	3.057419085091345e-07	-0.0004050886819977	-0.0004050886819977	1.6409684028263376e-07	1.6409684028263376e-07	-0.0003003805294784	-0.0003003805294784	9.022846248972393e-08	9.022846248972393e-08	1.0	0.0	0.0	0.0	0.0
978.7183892862664	-5.717346864917204	32.68805517377858	957889.6855271036	1412.6405081534172	-21.93279534417229	481.04751160934575	1995553.205275945	1002.040860870738	1.139028195981609	1004085.8868545698	1.2973852312411194	1087.051342883191	783.6656686806981	0.974601	19.265985	0.1856745756439323	0.1194884228672053	0.0731172915	-0.1144733053	0.1107149169	0.2530209079	-0.2870525492	0.1026746884	-0.2254690878	-0.0130682861	0.0344358615	-0.1742915405	0.1482670629	-0.1470273151	-0.1451859438	0.0339923294	-0.0805888541	0.0652316147	-0.1055205036	0.1005572001	-0.0071087107	0.0241867412	-0.0719857391	0.1015894953	-0.0591791477	0.0469423127	-0.0538733934	0.1220952448	-0.1285424942	0.125543555	-0.0338120376	0.0323571083	-0.009287424	0.0436360716	-0.0599087347	0.0057397434	-0.1127737914	-0.0098534791	0.1934649562	-0.1034932586	0.1719963072	-0.1251087753	0.0490812136	-0.2686803266	0.0793071329	-0.0384839348	0.0774249767	-0.1212751637	0.0379200773	-0.0356508983	-0.0507536793	0.024315219	-0.0944952171	0.0251706831	-0.0358655425	0.1919588037	-0.1622702464	0.1886322192	-0.0429435148	0.0771198607	0.1404185131	-0.0298210201	0.1582809225	-0.0741451163	0.2325137847	0.1197893392	-0.1225749272	0.0430755325	-0.06410371	0.1510988967	-0.0272150684	0.0452746341	-0.1402803262	0.0493946213	-0.0526183911	0.0665590867	-0.01597561	-0.1307390552	0.0682437088	0.0352503099	-0.1007738868	0.1197327985	-0.0676791387	0.0300574509	0.1301773761	0.1301427735	0.1300851093	0.1300043937	0.0	0.0	-9.276674749969516e-05	0.0103830088296916	8.605669441672198e-09	0.0001078068723574	-0.0202959899470016	0.0200969363138626	0.0004038868492034	0.0004119272079287	0.1348823456391983	0.103055410869942	0.0106204177095725	0.0181932471651321	-4.511422732502346e-05	-0.0006350535641957	2.0352935071338924e-09	4.0329302939769196e-07	-0.0003499849778529	5.510370414480001e-05	1.224894847226949e-07	3.036418210477649e-09	-0.0006530076537466	-0.0003526271242682	4.264189958516394e-07	1.243458887696606e-07	0.0	0.0	0.0	0.0	0.0
976.9253633087236	-1.7930259775428112	3.214942156143354	954383.1654758815	1400.8924117904526	-11.748096362964588	138.0177681535018	1962499.549412071	1002.4112663739992	0.3704055032611677	1004828.3469535247	0.1372002368461589	1086.699757213002	783.9040636404083	0.965026	19.076708	0.135092620292879	0.0894025929142917	0.0639825535	0.1280834934	-0.0485063858	0.0039495137	-0.2266653164	-0.079946484	0.0869341695	0.0730249864	0.1532393094	-0.1659536019	0.113707659	0.0493948158	-0.2477866551	0.0229672411	0.0486420422	0.0994702813	-0.1153316731	0.0391079068	0.0885662137	-0.206005863	0.0185744108	-0.0834610741	0.0524914199	0.0419443268	0.0425993911	-0.0530585855	0.174992334	0.1386898821	0.1092955219	0.1499268612	-0.028826111	0.003946985	0.0172055083	-0.0188155736	-0.0865184385	0.0527040152	0.0106615773	-0.1781086704	0.0987052785	-0.2135391535	-0.1308918295	-0.0616678393	0.0418788653	-0.0122026821	0.0699933092	0.0949973316	0.0417621229	-0.0377866479	0.1551925205	0.1267565202	0.0266579507	-0.0740512061	-0.1508512689	-0.0077072369	-0.0363452724	-0.1730651654	-0.0294982658	0.1289981822	0.0335476607	0.0457446519	0.0727118632	0.0618388562	0.2420281575	0.0419606302	-0.0165710827	0.1741826304	-0.053117966	0.160697733	-0.0119878766	0.0112290515	0.0932379848	0.107870116	-0.0865269492	0.0125104231	-0.0145511117	-0.1611212423	0.0616223796	-0.0835476647	0.0498238112	-0.0664764225	0.1955616736	0.056165818	0.1300851093	0.1297738696	0.1292556884	0.1285313919	0.0	0.0	-0.0164770810174417	-0.016384314269942	0.0002714941988553	0.0002684457540962	-0.0202766296129368	1.9360334064799645e-05	3.748225351006416e-10	0.0004111417084602	0.0639339970412322	-0.070948348597966	0.0050336681687785	0.0040875559776682	0.0005937835237814	0.0006388977511064	3.525788731142565e-07	4.081903363688455e-07	-0.0006651937247046	-0.0003152087468517	4.424826913863793e-07	9.935655409181913e-08	-0.0006523022098866	7.054438600000114e-07	4.254981730229419e-07	4.976510396117158e-13	0.0	0.0	0.0	0.0	0.0
974.8004605962484	-2.1249027124752047	4.515211537484483	950235.937978658	1396.4268747965496	-4.465536993903015	19.941020643916374	1950008.0166540584	999.8546768941997	-2.556589479799527	999709.3749072044	6.536149768221616	1084.0241515991331	787.9867999333801	0.771576	15.252584	0.192819005159528	0.0982219986830709	0.0062818248	-0.0314007205	-0.0884349657	-0.0264793164	0.0001367614	0.0869192515	-0.02000353	0.0605592032	0.0007793883	-0.1362768071	0.0048562128	-0.0146639795	-0.1564837788	0.0696416419	-0.0747487987	0.0428879712	-0.0165671373	0.1112874377	-0.1489343325	0.015391918	0.122041063	-0.1590925159	-0.0601981071	-0.0551122546	-0.0157829827	-0.0171792442	0.0500390383	0.1551001088	-0.231396855	-0.1182582504	-0.1750159145	0.0387917008	-0.0326898489	0.0443148222	0.1908793994	0.0084613574	-0.0042875771	-0.0147976069	0.1752297557	-0.0880450953	-0.0608575695	-0.0127643472	-0.0438986357	-0.1221659424	0.0312007525	-0.0414876555	-0.048989633	0.1051196268	-0.1218452844	0.0130272019	0.0923388725	-0.1169017512	-0.0865138333	-0.0185549155	-0.1244987187	-0.1408193993	-0.1206856654	-0.1160738472	0.0120631065	0.0164476371	0.0920463792	-0.0084858855	0.1955890255	-0.0400504768	0.0457412552	0.0115865708	-0.1849957399	0.1559963981	-0.0088750847	-0.1790828365	-0.1008444836	-0.0401241872	-0.0107087847	-0.0275031897	0.1575026907	-0.1039524673	-0.0224628241	-0.034164257	-0.0305373322	0.1795951241	0.0141397768	-0.0204459285	0.129900641	0.1290371077	0.1276021352	0.1256020782	0.0	0.0	-0.0107753676917496	0.005701713325692	0.0001161085488924	3.2509534848374855e-05	-0.0850423575166559	-0.0647657279037191	0.0041945995108985	0.0072322025719907	-0.0002657486694346	-0.0641997457106668	0.0041216073493142	7.06223553062603e-08	-0.0002242109743825	-0.0008179944981639	5.027056103355007e-08	6.691149990264107e-07	-0.0005049059778625	0.0001602877468421	2.549300464812873e-07	2.5692161787717157e-08	-0.0008370563292696	-0.0001847541193829	7.006632983702969e-07	3.4134084628987814e-08	0.0	0.0	0.0	0.0	0.0
976.570853203035	1.7703926067865725	3.134289982164555	953690.6313257036	1393.691176405898	-2.735698390651578	7.484045684613633	1942375.095191656	1002.4781850179036	2.623508123703914	1004962.51143679	6.882794875140431	1085.3321692955485	785.9129891766346	0.8033479999999998	15.880649	0.1678740891314872	0.0665295778551444	-0.0210965846	-0.0036929873	0.1070767337	0.0592905846	-0.0187012306	-0.172309788	-0.0825330668	0.1173348124	0.0905729355	0.0906637888	0.1395277094	0.0634185559	-0.1006886335	-0.0864391612	-0.1442061539	0.0113185132	0.0429731081	0.0158983573	0.0623666454	0.0698965497	0.0101015353	-0.083803064	0.0922493152	-0.0121419301	0.0390974222	0.0915067075	0.066349198	0.0855847055	-0.065486855	-0.0388101878	0.009337759	0.0456071794	0.0752841439	0.0716180002	-0.2320632781	0.0831135307	0.0508884726	-0.1269332866	-0.0438788183	-0.1592371749	0.099182426	0.0346487699	0.0184507432	0.0679081074	-0.1110883091	0.0381230231	0.0462012232	-0.011466195	-0.1354221943	-0.0484485419	-0.0533840976	-0.1186235859	-0.0501458639	-0.0827930916	-0.0973577132	-0.0864031353	-0.1202474169	0.0103937489	0.0082135552	0.014582779	0.1010655346	0.0281747406	0.0487145225	0.1406750423	-0.0433893301	0.0385169936	-0.1025947637	0.0967632719	0.0344841871	0.0380940948	0.040391036	0.0483289962	0.1178543046	-0.0552490582	0.0704400899	0.0090881629	0.1585915948	0.0439041561	-0.0102427875	-0.0681823397	0.0151768202	-0.1638846556	0.1296241021	0.127934576	0.1251349925	0.1212496427	0.0	0.0	-0.0425450538170224	-0.0317696861252728	0.0018100816042933	0.0010093129564983	-0.0629756487817303	0.0220667087349255	0.000486939634392	0.0039659323394798	0.0386713280576742	0.0389370767271088	0.0015160959440527	0.0014954716137442	0.0005099259228695	0.000734136897252	2.600244468143113e-07	5.389569839067937e-07	-0.0006595568503833	-0.0001546508725207	4.350152388875387e-07	2.3916892371444723e-08	-0.0002238317481588	0.0006132245811108	5.010065148382446e-08	3.760443868785161e-07	0.0	0.0	0.0	0.0	0.0
975.4441539470024	-1.1266992560325662	1.269451213544338	951491.2974693832	1395.9592238417615	2.2680474358635365	5.1440391713271625	1948702.154628893	1001.3320860686124	-1.1460989492911722	1002665.946590519	1.3135428015663289	1084.718130136465	781.4636932428232	0.759927	15.022293	0.2271645389033828	0.1193377307903829	0.0476801221	0.0987366676	-0.0605655805	-0.026796533	0.0185735093	0.0243511481	0.1419429546	-0.024755487	-0.0088216357	-0.0931116056	0.068003628	0.0349319989	-0.090727349	-0.0073100194	-0.1062398451	-0.0433380094	-0.0871506839	-0.0453158294	-0.0967334255	-0.0090230934	0.0158683414	0.1235694541	-0.0312617171	0.1060520175	-0.0570688864	-0.0340312439	0.1376564347	0.0628120251	0.1029529484	0.179633564	0.1184821821	-0.0094345085	-0.1414987792	-0.0384246742	0.0876374477	-0.0537253111	0.0042681372	-0.0531442202	0.056253405	-0.0791831084	0.0111168245	0.1306479843	-0.0995325091	-0.1460004307	0.1004994094	-0.0157775361	0.0357871465	0.0478414947	-0.0431421974	0.0299648613	-0.0449230229	0.0485326692	0.0081938223	-0.0486355046	-0.0187722529	-0.1039138505	-0.0084181924	0.069109928	-0.0175388115	0.0872380506	0.0075542169	0.0793050181	0.0993086807	0.0034587774	-0.0057803063	0.0719220329	0.008714147	0.0821771743	0.0030529301	-0.0710356194	0.0234036386	0.0457870708	-0.0848824245	0.1171869126	-0.1178462064	-0.0463862161	-0.1079119708	0.1170784456	0.0161711709	0.0403214028	0.1225238139	0.0720175834	0.1292556884	0.1264693999	0.1218699908	0.1155234003	0.0	0.0	-0.0293990948278377	0.0131459589891847	0.0008643067766961	0.0001728162377453	0.0512881008748706	0.1142637496566009	0.0130562044855863	0.0026304692913509	-0.0003916623094681	-0.0390629903671422	0.0015259172164234	1.5339936465788573e-07	-0.0002210915465049	-0.0007310174693744	4.888147193592836e-08	5.343865405305519e-07	-0.0004049500307585	0.0002546068196247	1.6398452741131015e-07	6.482463259945541e-08	-0.0004520442569687	-0.0002282125088099	2.043440102583841e-07	5.208094917730869e-08	0.0	0.0	0.0	0.0	0.0
974.559934052714	-0.8842198942884352	0.7818448214554514	949767.0650608302	1397.1442359718117	1.1850121300501542	1.4042537483660034	1952012.0161092572	999.683836101014	-1.6482499675984172	999367.772161639	2.716727955688184	1083.1876562158543	786.5937207654846	0.896049	17.713171	0.2933069296403627	0.1575077983980244	-0.0283453173	-0.1172788062	0.0395058949	0.0704024855	0.0083950625	0.0604962631	0.0171468435	0.0806394592	0.1248574465	0.0943617318	-0.0035426284	-0.0974946231	-0.0449793838	-0.1288944929	0.037373027	-0.0187130776	0.0647043823	0.0226191667	0.2682828308	0.107752851	0.0222508179	0.0056009371	0.0521165346	0.0084926333	-0.0832829485	0.0059914245	-0.1083233939	-0.0587562719	0.0998625792	-0.1119541293	-0.0262509533	-0.039176111	-0.0484833203	0.0256923907	0.0133462084	0.0641936681	0.0782086351	0.042489378	-0.0126219053	-0.0466647548	0.0282524982	-0.1352239278	-0.0846234525	0.0970600861	-0.1378146731	0.0883503967	-0.0397870739	-0.1870472601	-0.0390858168	-0.0867797918	-0.0630384639	-0.0263549404	0.122422536	0.0372681662	0.0594778736	-0.0276905807	0.0138740017	-0.0174045449	0.0651803254	-0.1216897837	0.0515767026	-0.1139574565	0.0454198623	0.0550243329	0.0698465914	-0.0306463556	-0.0342725659	-0.0334209514	0.0051201485	0.156060237	-0.0513627104	-0.0442586322	0.0560919184	-0.1497931309	-0.0508777034	0.0770814105	0.1152866571	0.007832723	0.0754870433	0.0593794508	-0.034554152	-0.0287905001	0.1287956613	0.1246457325	0.1178279478	0.1084882316	0.0	0.0	-0.0381679120462763	-0.0087688172184386	0.0014567895099722	7.689215541038531e-05	-0.0684792303854635	-0.119767331260334	0.0143442136372225	0.0046894049941853	0.1123137446523969	0.112705406961865	0.0127025087584396	0.0126143772378438	0.0005449636416292	0.0007660551881341	2.9698537069775906e-07	5.868405512671713e-07	-0.0004050477144676	-9.76837090999787e-08	1.6406365099542646e-07	9.542107023529263e-15	-0.0001768896448174	0.0002751546121513	3.128994644362593e-08	7.571006058813231e-08	0.0	0.0	0.0	0.0	0.0
976.3755679185224	1.8156338658084223	3.2965263346704363	953309.2496282172	1394.01853626698	-3.125699704831732	9.769998644785174	1943287.6794559327	1000.5339098329896	0.8500737319756126	1001068.1047256888	0.7226253497949457	1084.046239344152	782.2414770867898	1.044682	20.651352	0.3335243909434394	0.1929407848835725	-0.0144342183	0.1276130785	0.0459494266	-0.0943289853	-0.0400756307	-0.1752433909	0.0256690177	-0.0662981461	-0.0036322248	-0.0010110881	0.0040030792	0.1639760562	0.003532384	-0.0571469889	-0.0802344952	-0.0451722402	-0.0498673762	-0.0318799865	0.005614386	-0.0865773235	-0.0140751019	-0.1701237512	-0.0716881566	-0.059288734	0.0067534566	-0.0278472976	-0.0691661154	-0.1021741032	-0.0106220569	0.1361377667	0.1017369288	0.1172645498	-0.0591897563	-0.1129680623	-0.0043445401	0.0656141086	-0.0929566884	-0.0741154298	-0.0343035008	-0.0444667886	0.113205006	0.105761059	0.0970012317	0.018779332	0.0206806699	0.1059820603	-0.0140205832	-0.0365930357	0.0535823696	0.1253312047	0.1380601259	0.036616666	-0.0958895801	0.0328500009	0.110992354	-0.043730457	-0.0887182943	-0.1616354776	-0.0792681148	0.1167623612	-0.0052223118	0.1307893155	-0.0994276003	0.0966924525	-0.0175636305	0.0109756558	0.0385243584	0.0451726067	0.0625338205	0.028971894	0.0818719154	0.0697990556	-0.0417667352	0.119891324	-0.088056639	-0.0156373875	-0.0299300212	0.105979483	-0.0354681974	-0.1609876984	0.0915078319	-0.149550168	0.1282443466	0.1224687433	0.1130346355	0.1002238479	0.0	0.0	-0.0270654614640193	0.011102450582257	0.0007325392042603	0.0001232644089314	0.0607592863158146	0.1292385167012781	0.0167025941991465	0.0036916908736071	-0.0419584146037124	-0.1542721592561093	0.0237998991215423	0.001760508556057	-0.0001730480053085	-0.0007180116469377	2.994561214125064e-08	5.155407251381883e-07	-0.0004049794762144	6.823825319997877e-08	1.640083761548898e-07	4.656459199784412e-15	-0.0002370350477024	-6.0145402885e-05	5.6185613839279046e-08	3.617469488198965e-09	0.0	0.0	0.0	0.0	0.0
975.1554583066109	-1.220109611911539	1.4886674650789269	950928.1678651762	1391.843758660394	-2.174777606585849	4.729657638107273	1937229.048521893	998.8183355449158	-1.7155742880737537	997638.067420716	2.943195137899766	1082.1199837455026	798.6242996926334	0.938752	18.557335	0.1228308049922663	0.0823914769275452	-0.0837730972	0.026179895	-0.073051975	-0.0326328839	0.1775995783	0.0602065157	0.1152938694	-0.106538427	0.1060854994	0.097924322	-0.0969840141	-0.0369460981	0.0425638135	-0.0980338257	0.0093999397	-0.0851285418	0.0043415063	-0.0802017722	0.0348806889	0.0039356401	-0.0416663069	-0.0740463072	-0.1066782063	-0.0310970777	-0.0385210723	-0.016936414	0.0240430774	0.0882342569	0.0455704445	0.0548561494	-0.0001422414	0.0151985939	0.126870141	0.0580962214	0.0046705915	-0.120866536	-0.0262122874	0.1298476222	-0.083711819	0.0325522375	-0.0084542751	0.0698239704	-0.1436090185	-0.0570923829	-0.0635565932	0.010486382	-0.0179495051	-0.1417372992	-0.1067269227	0.0808149638	-0.0226829391	0.0676328962	-0.0758821285	0.0056936341	0.0174560594	-0.021518796	-0.0011717718	-0.0009997755	-0.0410224708	-0.0897195923	-0.0239590439	0.023892369	-0.0584095331	-0.0986692201	0.2173701173	0.0053957412	0.0742906	-0.003948711	-0.0455486506	0.1378397036	-0.0316455671	0.02220076	-0.0694886962	0.0663003714	0.0629427173	-0.0599049882	-0.1881969108	-0.0341024167	0.0614921093	0.0592335543	0.0155606011	0.0223017359	0.1276021352	0.1199446031	0.1075206159	0.090823888	0.0	0.0	-0.0246654933022796	0.0023999681617397	0.0006083865598447	5.759847177364237e-06	0.0277383225608929	-0.0330209637549216	0.0010903840473038	0.0007694145384921	0.0299540935038749	0.0719125081075873	0.0051714088223238	0.0008972477176388	-0.0003130135797588	-0.0001399655744503	9.797750111341865e-08	1.9590362031202472e-08	-0.0004049894912201	-1.0015005699965177e-08	1.6401648799871545e-07	1.0030033917033498e-16	-6.70633377980462e-05	0.0001699717099043	4.497491276614852e-09	2.8890382167809802e-08	0.0	0.0	0.0	0.0	0.0
