global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1008.6311630009952	n/a	1017336.8229767402	n/a	1248.669228293679	n/a	n/a	1559174.841687532	1033.2318394848423	n/a	n/a	1067568.034125231	1094.169016433386	849.818881206469	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0006561616985578	n/a	n/a	4.305481746542572e-07	0.0241328473984623	n/a	0.0005823943235574	n/a	-0.1437439824651818	n/a	0.0206623324949504	n/a	0.0001472858882851	n/a	n/a	2.169313288793096e-08	-0.0005920527995915	n/a	3.505265175041329e-07	n/a	-0.000721956427103	n/a	n/a	5.212210826353295e-07	0.0
1002.993030406805	-5.6381325941902105	1005995.0190446262	31.788539149670036	1183.107167810827	-65.56206048285208	4298.383774757153	1399742.570525356	1035.5122125609307	2.280373076088381	5.200101366148784	1072285.542362834	1086.9463512086488	839.0776740315292	1.859824	23.815985	0.3857890389798377	0.2518958671128646	0.1211261622	-0.0885070046	0.0343180326	0.3955607774	-0.0124156578	0.1177540641	-0.1717702701	0.0309453804	-0.1363395957	-0.3188976853	0.0851323299	-0.1719044794	0.3654240686	0.0498592769	-0.0664429987	0.1939170373	-0.05663482	0.0639454702	-0.0370988717	0.0293604428	0.1065691131	-0.1625215183	0.0644853961	-0.052119273	0.1286978172	-0.0315370241	0.1666362121	-0.0901938231	0.0216982206	-0.0541360945	0.0498149052	-0.0321599488	-0.3269707024	0.288866607	-0.0849639761	0.2674433086	-0.100407847	0.1792945529	-0.2314660056	0.0611083784	-0.009630055	0.213712523	-0.0025403652	0.0524299406	-0.1218580978	-0.0232283929	0.0877928147	-0.0102968586	0.0751755355	-0.1959869568	0.0262281455	-0.0740870398	0.0834618889	-0.1631763189	0.1506269704	-0.1413419292	0.2819305182	-0.0163461548	0.1403851951	-0.0444915712	0.1656180623	-0.112918262	0.1722779556	-0.0342697925	0.2585467196	-0.2382577093	0.0072724648	-0.1211727388	0.0001151101	0.0375230705	-0.2074875989	0.2286669171	-0.0092284425	0.0209035872	-0.1406265475	0.0172114092	-0.0901507314	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	-0.0041385316207112	-0.004794693319269	2.298908402584278e-05	1.7127443975626473e-05	-0.055615908705846	-0.0797487561043083	0.0030931293011769	0.0063598641001844	0.0498521393247983	0.1935961217899801	0.0024852357952591	0.0374794583721208	-0.001167995290452	-0.0013152811787371	1.729964579140055e-06	1.3642129985180516e-06	-0.0004960113891334	9.604141045810008e-05	2.460272981500452e-07	9.223952522781254e-09	1.971033902740699e-05	0.0007416667661304	5.500695919823359e-07	3.884974645753232e-10	1.0
998.4992322515332	-4.493798155271861	997000.7168069012	20.19422186032478	1172.5840205479335	-10.523147262893415	110.7366283165412	1374953.2852443566	1033.298483771952	-2.213728788978642	4.900595151152846	1067705.756565415	1081.971800247557	818.3528351229796	1.238049	15.853834	0.1374349563608096	0.0621291623477091	0.2138209933	0.1076980091	-0.0159668641	0.1844579674	0.1361960941	0.1272413896	-0.1525712517	0.1905532658	0.1073792265	-0.3074915647	-0.0479613688	-0.3316805572	0.240845534	-0.1608923701	-0.02353978	0.0328985741	-0.0043287448	0.166814537	0.0296872176	-0.0064032841	0.0141918656	0.0989554825	0.1707223463	0.0650764765	-0.0807565886	0.0490841615	0.007235401	-0.022921476	-0.084765779	0.0241991494	-0.0799132142	0.0429071685	-0.2377440834	0.1137649108	-0.2928335997	0.16220892	0.1721419425	0.1313510192	-0.2544087804	-0.1270221893	0.1409006906	0.0803396575	0.0195375014	-0.0152830797	0.0140775498	-0.1376532524	0.0428151001	0.0586871876	0.1043749659	0.0898952953	-0.0942579664	-0.0846184381	0.056409807	-0.2126558476	0.0613441094	-0.1474937354	0.1739297055	-0.0576530491	0.0098099673	-0.0668137896	0.3257819297	0.0227054896	0.2377624319	-0.0647407062	0.0422838931	-0.1456849979	0.0630683766	0.0342022385	0.075671204	-0.0166827066	-0.087468041	0.0079425187	-0.0073254057	-0.0713330469	-0.0458887561	0.17030318	0.1853376635	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	0.0122071812369028	0.016345712857614	0.0002671823288235	0.0001490152737505	-0.0749904671283872	-0.0193745584225411	0.0056235701601337	0.0003753735140684	0.0186597062229907	-0.0311924331018076	0.0003481846363283	0.0009729678828107	-0.0013740270613654	-0.0002060317709134	4.24490906257118e-08	1.8879503653644368e-06	8.205613944234358e-05	0.0005780675285757	6.733210020181333e-09	3.341620675936681e-07	0.0006460560791152	0.0006263457400877	3.923089861261251e-07	4.173884573617055e-07	0.0
999.8508736229638	1.3516413714306736	999701.769484604	1.8269343969629923	1163.1090145244466	-9.475006023486912	89.77573914511328	1352822.5796680292	1033.735945638021	0.4374618660688156	0.1913728842644104	1068610.0053041333	1082.5507682826333	830.7189943839314	1.266187	16.214157	0.2377816578742096	0.177857408023489	0.2084366941	-0.1077531904	-0.0640609749	0.0655272845	0.0799398196	-0.1040228243	-0.0332508925	-0.2033978294	0.1981020319	-0.2941779794	-0.1996430157	0.1133738129	0.0226938849	0.1010722473	0.052297837	-0.0008884959	-0.0476116879	-0.0671518254	0.0463509403	-0.002774553	-0.0470694888	0.1362188448	0.0225440376	-0.0619400603	0.105680991	-0.0559848771	-0.137951178	0.1685986924	0.0635597588	0.1835482817	0.0229278185	0.0564118921	-0.3237570562	-0.1926769368	-0.0302747764	0.0539796158	-0.1103284112	-0.0416656635	0.0056373874	0.0805730147	-0.03084553	0.0591066318	-0.052553297	-0.022283607	0.0013452192	0.0063199051	0.040268355	-0.0181947418	-0.156759037	0.0557411135	0.187022569	0.2619863957	0.0302449823	-0.2002198338	-0.0419962793	0.015287341	0.2243294122	0.1178662875	0.1288504336	-0.0808068466	0.06659316	-0.0645306136	0.0571010623	0.0723714036	-0.100265603	-0.0471629301	0.1088096443	0.0149155555	0.011457582	-0.0168391425	0.2258955902	-0.0395925849	-0.000341719	0.0194731371	0.0441752186	0.0888791622	-0.1954174764	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	5.361880054977064e-05	-0.012153562436353	0.0001477090798943	2.874975772396084e-09	-0.046118697224486	0.0288717699039011	0.0021269342336838	0.0008335790973838	-0.1338308619054942	-0.1524905681284849	0.0179106995983674	0.0232533733681481	-0.0006040233397728	0.0007700037215926	5.929057312664543e-07	3.648441949902874e-07	8.833777593575398e-05	6.281636493410403e-06	7.803562657275476e-09	3.945895703534534e-11	0.0005370262890918	-0.0001090297900233	1.1887495112546684e-08	2.883972351757096e-07	0.0
1001.855522603742	2.0046489807781427	1003714.4881716168	4.018617536134847	1167.3909470351423	4.281932510695697	18.334946026152757	1362801.6232196065	1035.2611360468416	1.525190408820663	2.326205783158541	1071765.619808997	1083.740207745896	827.4228774398769	1.052819	13.48188	0.0776437063649771	0.0331283503074542	0.2007106877	-0.0096381594	0.0863337699	0.146110386	0.0007421939	0.001538485	0.0478883631	-0.1295418445	-0.004184077	-0.156793544	0.0028029307	0.0710530058	-0.0379554257	0.0896618333	0.0635035572	0.0733329502	-0.0935274531	-0.1459763264	0.0172217171	0.014124029	0.0591924039	0.0232788406	0.0226841863	-0.0056953396	-0.0646148384	0.0341200047	-0.013656355	0.0729856228	0.0049508522	-0.084274675	-0.0913201778	-0.0341216108	-0.1591502947	0.0477422721	0.0247318805	0.0176042143	-0.1618531735	-0.1695393282	0.0950209215	0.0528752021	-0.0031942761	0.0335959155	-0.1169112114	0.0833374542	0.0193898921	0.0884817036	0.068702091	0.0060278509	0.0365563194	0.1174317397	-0.0982005014	0.0248532419	-0.0237664507	-0.1920303198	-0.0547476382	0.0749816283	0.1514881283	0.0106339369	0.0392831277	-0.2150541511	-0.099099436	-0.0734685452	-0.0654244601	0.1589299785	-0.1605309424	0.0149508268	0.0675059232	-0.0678947865	0.0657857406	-0.1307746846	0.1504689443	-0.0772275869	0.1604299257	0.0997829848	0.0287980429	-0.1204866361	0.004296716	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	-0.0070575661146818	-0.0071111849152315	5.056895089861704e-05	4.980923946310476e-05	-0.0427396496151857	0.0033790476093003	0.0018266776492288	1.1417962745918078e-05	-0.1614962592505122	-0.0276653973450179	0.0260810417519086	0.0007653742102577	-0.0010670445848004	-0.0004630212450276	2.143886733469088e-07	1.138584145951858e-06	0.0001050481781494	1.6710402213646023e-05	1.1035119732508082e-08	2.7923754214182585e-10	0.0008470561717591	0.0003100298826673	9.61185281466998e-08	7.175041581151819e-07	0.0
998.3340670379596	-3.5214555657823894	996670.9094085532	12.400649301779769	1161.5513591366214	-5.839587898520904	34.10078682455178	1349201.5599121323	1032.7297729492188	-2.531363097622716	6.407799132006072	1066530.783935745	1081.382104693555	830.2686531918467	1.061527	13.593393	0.2322008835168775	0.1217386808232771	0.1752994223	0.1525445777	0.0290271399	-0.0599310002	0.1615670218	0.009929608	-0.1404587083	0.0213666978	0.088892777	-0.0446362194	-0.1067099568	0.0019402724	-0.112376271	-0.0915238451	0.1413606064	-0.0655178872	0.0634400667	0.029955861	0.1812663953	-0.2004670142	0.0253520021	0.1417780189	-0.0611166416	0.0656263007	0.0589293853	0.006682958	0.1262180018	0.1135261485	0.0803940264	0.0538571957	-0.0381734983	-0.0618293332	-0.0374940683	-0.1000494356	0.0105729236	0.0697120968	0.0277929867	-0.2280754885	-0.007283567	-0.1029328008	0.042660112	-0.2109012962	0.1172132954	0.1531245927	0.0599140405	-0.0651911341	-0.0162341611	0.0803562184	-0.0609179816	0.0874529003	-0.0585195848	0.2368025576	0.0633594606	-0.1429025005	-0.125616169	0.1622013471	0.1357571393	0.0123032229	-0.1806632672	-0.192394572	-0.0924031028	-0.0260275803	-0.1917565446	0.1170017685	-0.0779270066	0.2051234805	-0.1093578514	-0.111001811	-0.1196990805	0.1595541886	-0.041162561	0.0331561318	0.0028698477	-0.1808611737	0.0304787123	0.0234962346	0.0809493295	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	8.278868473610146e-05	0.0071403547994179	5.098466666157026e-05	6.853966320333599e-09	0.0634528229992383	0.106192472614424	0.0040262607465726	0.0112768412399651	-0.2169289396758529	-0.0554326804253406	0.0470581648688898	0.0030727820591379	-0.001669008716314	-0.0006019641315135	3.623608156289226e-07	2.7855900951321056e-06	0.0001208365612392	1.57883830898e-05	1.4601474532114932e-08	2.4927304059028255e-10	0.0001961011728086	-0.0006509549989505	4.2374241065864553e-07	3.84556699769084e-08	0.0
1001.1325467508492	2.798479712889616	1002266.3761638412	7.831488703454749	1161.3815057394388	-0.1698533971825782	0.0288501765344626	1348807.001873606	1033.2253019414395	0.4955289922206702	0.245548982131233	1067554.524571979	1079.9951794378044	839.0333070950519	1.050742	13.455274	0.2034772148253	0.1123086025131308	0.0472829734	0.1047116612	-0.069232207	-0.014897553	0.0897575661	-0.009421958	0.1032488099	-0.0660596487	0.0245817641	-0.0218307183	-0.0967785013	0.0527261617	-0.0822431754	0.0651281366	0.0181553542	0.0150839691	-0.0163554861	-0.1026286473	-0.0075456675	-0.0508839583	-0.1071225529	0.0174352062	0.1610566703	0.0724216594	-0.071897407	0.0711557659	0.1474399813	-0.0054063765	0.0173329666	-0.1709177056	0.0204338527	-0.0045780872	-0.035675246	-0.161523926	0.0115110989	-0.0337913029	0.0477834096	-0.0029317166	0.0528198759	0.0098169605	0.0396847452	-0.0153626409	-0.1028531958	0.0322961891	0.1984207223	0.0524945931	0.0511677753	-0.0100184805	-0.002929466	0.0370927955	-0.0448027506	-0.087844523	0.0617032098	-0.068666817	-0.0278182699	0.0371887037	0.0847275931	-0.0322966787	-0.1351319845	0.022851125	-0.0304533225	-0.0574377414	-0.1509699299	-0.027409733	-0.0032488199	0.233163097	-0.2198039579	0.0593342181	-0.0364762482	-0.0137299806	0.0468455588	0.0031859939	-0.1115198449	-0.0849001213	0.0124390261	-0.023438802	0.0147029465	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	0.0244959274368454	0.0244131387521093	0.0005960013437297	0.0006000504609911	0.0602525860643368	-0.0032002369349014	0.0036303741274403	1.0241516439507738e-05	-0.0990605895168386	0.1178683501590142	0.0098130003954235	0.013892947969208	-0.0007770115167306	0.0008919971995833	7.956590040646278e-07	6.037468971319875e-07	5.684463003730045e-05	-6.399193120189956e-05	3.23131196407756e-09	4.094967258948646e-09	0.0004000218216088	0.0002039206488002	4.1583631007094525e-08	1.6001745776322262e-07	0.0
1001.045090920423	-0.0874558304261654	1002091.274055878	0.0076485222755302	1162.1926669140796	0.8111611746408016	0.657982451244645	1350691.795028861	1035.463323505108	2.238021563668553	5.008740519445437	1072184.294324244	1082.5633345463984	846.6090514198252	1.011265	12.949753	0.0946949155491648	0.0684493988182957	0.0041529779	-0.0938551291	-0.1342910126	-0.0230491897	-0.0016399661	-0.1505832764	0.0120561	0.0017052276	-0.1011340246	0.0079038649	0.0859942865	0.0871800497	-0.0503017374	0.0076902818	-0.0247677614	-0.1329490308	0.0435252143	-0.0852626263	0.0502171569	0.0913692779	-0.3249610436	0.1467794856	-0.0588344294	0.0082791383	-0.0812850239	-0.1991713988	0.0380560844	-0.0989030934	0.1417475789	-0.0291591364	0.1767001132	-0.0394377474	0.0107373493	0.0148695703	0.0713606007	-0.134883326	-0.0125453125	0.0787111199	0.0422794284	0.0344967301	-0.0516915192	-0.1747613272	-0.073225319	-0.1092633635	0.2553880777	0.1107223239	0.0556841732	0.0154959866	0.0331875641	0.0745418598	-0.0058456539	-0.0170000279	0.1457417692	0.0023841914	0.0208052867	-0.0294387834	-0.0120742509	0.0959562068	-0.0191460027	0.1072606431	1.3016e-06	-0.0510981653	-0.1495965595	-0.0984716484	0.0077953266	0.1959914262	-0.2399006183	0.0454917675	0.0383289699	0.0525108447	-0.0483057942	-0.0102586524	-0.0734677204	0.1525948652	-0.066150222	0.0186782458	0.0737842723	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	0.0276668375085051	0.0031709100716596	1.0054670682552912e-05	0.000765453897722	0.0522052919443325	-0.0080472941200042	0.0027253925069929	6.47589426538557e-05	-0.0453767359089027	0.0536838536079359	0.0020590481617462	0.0028819561381982	-0.0012160431023215	-0.0004390315855909	1.9274873314645974e-07	1.4787608267036982e-06	0.000196267731459	0.0001394231014216	3.8521022412062145e-08	1.9438801210045522e-08	0.0003826193536301	-1.740246797870003e-05	3.0284589174967987e-10	1.463975697723155e-07	0.0
999.1010875130744	-1.9440034073486456	998202.983069808	3.779149247783145	1162.7269284975278	0.5342615834481421	0.2854354395485161	1351933.910253295	1033.6902965578258	-1.7730269472822329	3.143624555788954	1068515.629197806	1081.270535726189	835.8162433911021	1.029809	13.187228	0.1117854194518877	0.0613812637833331	0.0301973919	-0.0618411722	0.0985264073	0.0557935614	-0.1040086278	0.0374768924	-0.0461946506	0.1212038047	0.0988565497	0.0053229847	-0.0019963686	0.0579588196	-0.054796829	0.1109842464	-0.0384567964	-0.0610449178	0.0070999944	-0.0681399697	0.2062095793	0.0939722037	-0.0167687836	0.0064043228	-0.1920344473	-0.0134665715	-0.0051636772	-0.0276255882	-0.0201126007	-0.042481953	-0.1435120636	0.0424525686	0.0619990356	0.0843573707	0.016390979	0.0354212071	-0.0562220977	-0.1092535986	-0.0932588969	0.0262827738	0.0900420786	-0.0162228737	-0.0292737811	-0.0263476571	0.0185430779	0.0395136209	0.2416702724	-0.0987231292	-0.0865446043	-0.0865682647	-0.1317670804	-0.1316815852	-0.0140582785	-0.0241965852	-0.1267110829	-0.0337539857	0.0221813105	-0.0890730052	-0.1085777728	0.0363623255	0.0178700871	-0.0107797763	-0.0564542047	-0.0016063696	0.0517011431	-0.0767477678	-0.0048078168	0.0226172054	-0.1675425397	-0.0158951119	-0.117080487	-0.0829051692	-0.0764823697	-0.2297285348	-0.1518779385	0.1872389105	0.1206320843	-0.1080774033	0.1612139692	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	-0.013516368845984	-0.0411832063544891	0.0016960564856364	0.0001826922267806	0.0225712279879388	-0.0296340639563937	0.0005094603328835	0.0008781777465716	-0.03694997498323	0.0084267609256726	0.0013653006512613	7.101029969844416e-05	-0.0014660042924979	-0.0002499611901763	6.24805965944024e-08	2.149168585622268e-06	0.0001029450754177	-9.33226560413e-05	1.0597688552755942e-08	8.709118130602788e-09	7.507543554115498e-05	-0.0003075439180889	9.458326155349973e-08	5.636321021694116e-09	0.0
1000.554344180676	1.453256667601636	1001108.9956588228	2.1119549419286114	1159.5812654295169	-3.14566306801089	9.895196137447686	1344628.7111351197	1034.5241551065037	0.8338585486778811	0.6953200792031823	1070240.2274988254	1081.6932602015506	830.6407181168471	0.941385	12.054914	0.1132512160956881	0.0816132019533583	-0.0720356453	0.07912267	0.1121389892	-0.0194377912	-0.0498566407	0.0901326744	0.128069328	-0.0431109631	-0.0346214344	0.0346994207	0.0285762119	-0.0033517413	-0.130576367	0.1048221507	0.0346731765	-0.0241647632	0.0933977154	0.0889358621	-0.0584169992	0.2098340521	0.0248911312	0.0596587283	-0.0993558245	-0.0501226941	0.0228543951	-0.0849435283	-0.2069364066	0.0116442788	-0.0172513874	-0.0144751117	0.0245836994	0.0384323185	0.0488492884	-0.0027657843	-0.0004593734	-0.0005169667	0.0351317564	-0.0535772114	0.1397771626	-0.0014100402	-0.1655962191	0.0118255255	-0.1097862652	-0.1720301229	-0.0732122775	-0.1461659275	-0.0793682879	-0.0057201645	-0.1353125893	0.0927303161	-0.0015249757	-0.0747976908	-0.0497541551	0.0533558668	-0.0267975912	-0.0509907414	-0.1004446251	-0.0564805722	-0.0721999046	0.0250509717	-0.1118292296	0.0266136648	-0.0131236847	-0.0646809877	0.0103908227	-0.0620457635	4.07052e-05	0.0029146144	-0.1384718803	-0.0077586485	-0.000247046	-0.0862711	-0.0394131562	0.124536132	0.0042955994	-0.0355852348	0.0789004912	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	-0.0282433893288214	-0.0147270204828374	0.0002168851323019	0.0007976890407793	0.0311685560427008	0.008597328054762	0.0009714788857869	7.391404968119779e-05	-0.082122841709932	-0.045172866726702	0.0067441611305145	0.0020405878883083	-0.0005710038148829	0.0008950004776149	8.01025854931078e-07	3.260453566108252e-07	0.0001029785856332	3.351021550000786e-08	1.0604589099014306e-08	1.1229345428569673e-15	7.502940674391958e-05	-4.6028797235394936e-08	2.1186501749371e-15	5.629411876344525e-09	0.0
