global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
943.7521692083664	n/a	n/a	890668.1568854969	1231.4178122408564	n/a	n/a	1516389.828304057	976.4157698954048	n/a	953387.755700436	n/a	1023.311762892724	749.1776436495494	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0174369954793291	n/a	0.0003040488113461	n/a	0.0444595740928548	n/a	n/a	0.001976653728518	0.0581177692888559	n/a	0.0033776751071126	n/a	-0.0023570026957627	n/a	5.555461707832635e-06	n/a	-0.0001190001733915	n/a	n/a	1.4161041267207065e-08	-1.402419296148323e-07	n/a	n/a	1.966779882209158e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.5970224279596	-12.155146780406769	147.747593253233	867873.0121966403	1171.7834929567475	-59.63431928410887	3556.252036479039	1373076.554365916	976.5254107208018	0.1096408253970366	953601.8777834306	0.0120211105937434	1017.99063263408	736.5507531070326	1.425728	33.022064	0.2376833839595589	0.1277159951142605	-0.0943921147	0.008961985	0.0722787074	-0.0430237341	0.2201367933	-0.2434945373	0.2355315711	-0.1286136076	0.0651844604	-0.132796214	0.1288097757	-0.0102482309	0.0211844814	-0.0258664894	0.0660099141	-0.0517474651	0.0091954925	-0.0239836823	0.0774930102	-0.148745444	0.0403409143	-0.1647857985	0.0063206518	-0.1578975147	0.2228520935	-0.069792763	0.0050158472	-0.0586836576	0.0383699389	-0.0293997052	0.0821634623	-0.1441711766	0.0928546906	-0.1155271074	0.0392194899	-0.0387776781	-0.0806183706	-0.0485718736	0.1390601847	-0.0818030644	0.0626270571	-0.1279076696	0.1423171697	-0.2522705513	0.2238281292	-0.0188580665	0.0529360714	-0.033976235	0.1366612584	-0.0679847354	0.1036507199	-0.0955230174	0.1484285622	0.0202406166	-0.0115200008	0.0605333718	-0.0664500771	0.1541571939	-0.0854329378	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	-0.0001515383756043	-0.0175885338549334	2.2963879280789904e-08	0.0003093565231661	0.0188706679948609	-0.0255889060979939	0.0006547921152919	0.0003561021105722	0.1862707777788301	0.1281530084899742	0.0346968026543303	0.0164231935850314	-0.0010689995969605	0.0012880030988022	1.1427601383017116e-06	1.6589519825240697e-06	-0.000157999993966	-3.89998205745e-05	1.5209860048431935e-09	2.496399809325604e-08	-8.445097316551672e-08	5.5790956449315594e-08	3.112630821529429e-15	7.131966868602826e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.1458101521	-2.451212275859575	6.008441621324677	863311.9365232022	1158.3450150303331	-13.438477926414407	180.59268897872727	1341763.1738456227	977.6869970441412	1.1615863233394066	955871.8641891906	1.3492827865691603	1015.1892660837945	711.9585479981449	0.8964039999999999	20.7621	0.1272404791657252	0.0842885655519962	-0.0496413534	0.1489836658	0.0745236612	-0.0722532709	0.1234301555	-0.0186144879	0.1328016244	-0.1892994705	0.0058826116	-0.1177715683	0.0315711306	-0.0729462426	-0.0102112504	0.0171362443	0.037895456	0.0552953532	0.1011626889	-0.2141461176	0.0092342728	-0.1320531954	-0.1701879457	0.1218825849	0.1083618433	-0.1349407801	0.1536801495	0.0010789611	-0.0630876102	-0.0336980348	-0.0148163673	0.0210567461	0.0790282256	0.1269270661	0.114525041	-0.1423384605	0.0637206271	-0.1084731842	-0.0504368297	-0.1059961345	0.1753820609	-0.1274781836	0.1687758288	-0.0182521952	0.1336646391	-0.1398767728	0.1455793264	-0.0799853154	-0.0312470558	0.0902176475	0.1107653744	-0.1239362939	0.0829343426	-0.1319983331	0.1116094342	-0.0296932168	-0.1095232936	-0.070748973	0.0454702837	-0.0948617714	-0.0264083317	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	-0.0001202400745938	3.12983010105e-05	1.4457675538322588e-08	9.795836461438651e-10	0.0419262039568195	0.0230555359619586	0.0005315577384931	0.0017578065782288	0.2360801889193595	0.0498094111405293	0.0557338556002004	0.0024809774381662	-0.0019839925170787	-0.0009149929201182	3.936226307824276e-06	8.372120438664308e-07	-0.0002625672245302	-0.0001045672305641	1.093430570786656e-08	6.894154739749245e-08	6.724007358896976e-05	6.732452456213527e-05	4.532591607517556e-09	4.521227496250068e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.6437035445196	-9.502106607580458	90.2900299818242	845744.5414690801	1150.9703539629888	-7.374661067344277	54.38562585820344	1324732.755701688	973.3069791691591	-4.380017874982059	947326.475699394	19.18455658516235	1010.5268303550008	656.8316025178596	1.208988	28.002012	0.2009268345105523	0.1408782759484393	0.1059580679	0.0309480145	-0.0019109661	-0.0615358043	0.0867760277	0.0407125018	-0.0147410351	-0.0438205665	-0.0083087807	-0.0512256447	-0.1355047803	0.0199113847	0.1168591606	-0.0234744631	-0.1036893333	0.1443457314	-0.1332929628	-0.1001193016	-0.0543124658	0.0296763787	-0.0562499843	0.0237224174	0.0528243276	-0.04665148	-0.0200373636	0.1415195961	0.0083954871	0.0785701545	0.0922641956	-0.1125266979	-0.1613287441	0.1227486497	0.0612189853	-0.1427835708	0.1258945094	-0.0460218338	0.0730387337	-0.1478011368	0.0973674344	-0.010019627	0.1060563362	0.1924669892	-0.0684704589	-0.0562281988	-0.1150545424	-0.0244153125	0.0759190134	0.0746799112	-0.0757709229	-0.1770640674	-0.1389805529	0.0398256497	-0.0515842462	-0.0463032122	0.1507701966	-0.1362944932	0.0856329437	0.0980686997	0.1712314944	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	-0.0002230419007105	-0.0001028018261167	4.974768947255254e-08	1.0568215452928222e-08	0.0890769586981434	0.0471507547413239	0.0022231936726764	0.0079347045709107	0.1179497854406577	-0.1181304034787018	0.0139121518854971	0.0139547922260408	-0.0013610005955985	0.0006229919214802	1.852322621219472e-06	3.881189342295919e-07	-0.0002830001370417	-2.043291251149998e-05	4.1750391370261237e-10	8.008907756562098e-08	-1.925817075282711e-07	-6.743265529649803e-05	4.547163000336323e-09	3.708771407450455e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.1139134847796	0.4702099402600197	0.2210973879193313	846609.6137882764	1146.607550764883	-4.362803198105894	19.034051745403016	1314708.8754710436	970.8609748127632	-2.4460043563959744	942571.0324143888	5.982937311508085	1009.2161050599332	678.6396277860465	0.994448	23.032957	0.42766007407296	0.3602512607825325	0.0426891714	-0.0970757312	-0.053910271	0.1005574891	-0.0798569528	0.1285389751	-0.0592489449	0.0895895388	0.0535588663	-0.0540552524	-0.1440071971	-0.1461774573	0.0744319993	-0.1202173982	-0.0182821156	0.1352348654	0.0408682208	0.1087155135	0.0269066062	-0.0024241968	0.0688785191	-0.1432202322	-0.0921276397	0.0123600974	-0.0499334216	0.1484200413	-0.1308011382	-0.0276061471	0.1334907743	-0.0769130167	0.0341857077	0.108325034	-0.1653126662	0.0863878007	0.0041822767	0.0951432886	0.0485949329	-0.1340778881	0.03714094	-0.036355234	-0.1334620702	-0.1604851331	-0.1547329983	0.0496917852	-0.2277444792	0.229779199	0.0186356892	0.0135861188	-0.0695288388	-0.0699109819	-0.054544803	0.0216242449	0.0226701907	0.0878213358	0.2095372479	0.0418685225	-0.0087482993	-0.0600060209	0.0391916605	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	-0.0083946736042861	-0.0081716317035756	7.047054492249779e-05	6.677556469888188e-05	0.0866000930837742	-0.0024768656143692	6.13486327164453e-06	0.0074995761221183	-0.1985967706802824	-0.31654655612094	0.0394406773246366	0.1002017221920274	0.0004220000415104	0.0017830006371089	1.7808403503477935e-07	3.1790912719307435e-06	-0.0005089999319065	-0.0002259997948648	5.1075907278931695e-08	2.590809306808217e-07	1.0739900027371596e-07	2.999807078019871e-07	8.998842505338117e-14	1.1534545259793642e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.6650290486708	3.551115563891244	12.610421748110628	853157.0858874819	1144.5394467827994	-2.068103982083585	4.277054080709981	1309970.5452418765	971.2242457811902	0.3632709684270594	943276.5355932418	0.1319657965019336	1009.3488492780234	731.2484847225817	1.085099	25.132561	0.248286610578721	0.1505153809772765	-0.1113406399	-0.0441005178	-0.1348492542	-0.0225291334	-0.099286591	-0.0830169598	-0.0797229031	0.0958137612	-0.0120636044	-0.1228354532	-0.0118536028	-0.0869006438	0.0305568797	-0.2642103094	0.0005994962	0.066918962	0.0131448597	-0.0256566483	-0.0147571013	0.0211860845	0.1991049505	-0.060990537	-0.089225603	0.0724214063	0.0792081378	0.0527864643	-0.0653557366	-0.0646641722	0.1585149126	-0.1861805033	0.0473802466	-0.0331812913	-0.1592064796	0.1013774304	0.1896006296	0.0641139749	-0.0925324974	-0.0769439918	0.0794384097	-0.0950564769	-0.2661166817	-0.1439554317	-0.0337110756	-0.0357596159	-0.0296456686	0.0558711264	-0.0543896505	0.0367434391	-0.0489903612	-0.0241266316	0.0846450276	-0.0887745945	0.1076870778	-0.0954421527	0.1537783395	0.1506758109	-0.135888066	-0.1787632749	-0.0126639446	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	-0.0070241030423119	0.0013705705619742	4.933802354901529e-05	1.878463665350276e-06	0.014071647400911	-0.0725284456828632	0.005260375433172	0.0001980112605755	-0.0697557980761871	0.1288409726040952	0.0048658713652457	0.0165999962215692	0.0004859908742471	6.39908327367e-05	2.361871298514606e-07	4.094826674336317e-09	6.706585359284034e-05	0.0005760657854993	3.31851789222972e-07	4.4978287181362955e-09	0.00027098321536	0.0002708758163597	7.337370788854815e-08	7.343190300684413e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.523065461272	-2.141963587398777	4.588008009742239	849204.7601771399	1153.944656457315	9.405209674515618	88.45796902160217	1331588.2701663906	973.998919219737	2.774673438546756	948673.8946412158	7.698812690576879	1010.0534542400004	665.9767824042754	1.271979	29.460997	0.4539646006915629	0.3324969043408839	0.0681326233	0.1201829306	0.070874425	-0.0507176888	0.0257768627	-0.0140238463	-0.0174494265	-0.0609707919	-0.0362681897	-0.0563538702	-0.0694143603	-0.0936645768	-0.0992482534	-0.0303644254	0.1050765728	-0.0874469053	0.0147043569	0.0880080539	-0.0960380244	-0.0570449942	-0.0460714369	0.0412064862	0.0771795254	-0.0005675916	0.0247754325	0.0970369864	-0.0630201235	-0.1022190425	-0.0137753572	0.0041734631	0.0161423443	-0.0926610496	-0.0101659149	-0.1659670611	-0.082210244	-0.0875394623	0.0406295348	-0.0738538613	0.1316981062	-0.0156486212	0.0628576137	0.1828940838	0.0455109671	-0.1460416998	-0.0664245635	-0.0297615724	-0.0542008911	-0.0074692288	0.0804941197	-0.1086065318	-0.0847490386	0.0227225862	0.0939941677	-0.0129433089	0.0355658133	-0.1122546897	0.0586777744	0.0840219874	-0.04188444	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	-0.0001429737562119	0.0068811292861	2.044149496533981e-08	4.73499402520231e-05	0.0346475898347762	0.0205759424338652	0.0004233694070417	0.0012004554813588	0.1671500077636238	0.2369058058398109	0.0279391250953794	0.0561243608406101	-0.0025880046588573	-0.0030739955331044	6.69776811426709e-06	9.449448537545803e-06	-0.0003789994346843	-0.0004460652882771	1.989742414057683e-07	1.43640571491019e-07	-9.904258941959704e-07	-0.0002719736412541	7.396966153706609e-08	9.809434518938876e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.8352357849268	1.3121703236547546	1.7217909582802235	851624.8724062215	1150.5481018407386	-3.396554616576396	11.536583263386424	1323760.9346493266	973.1420290890004	-0.8568901307365877	947005.4087794567	0.7342606961537663	1009.8190206412528	682.6642095573455	0.980055	22.699589	0.4988853380378346	0.3566323955960048	0.0435420494	-0.073226016	0.0144331763	0.0996261035	-0.0052219376	0.1708630874	0.049831029	-0.0168472592	0.0999371111	0.0567143901	-0.0999362477	-0.1386368975	0.072170511	-0.1551681754	-0.0393686661	0.1169926514	0.0961245635	0.1513619179	0.0053380034	0.0514474593	-0.0002450987	-0.1584435328	-0.0144579243	-0.067738122	-0.1133268651	0.0776527237	-0.1020214633	-0.0455848348	0.0515663569	-0.0658950668	0.1147345335	0.0715183016	-0.1793794568	0.0792409569	-0.0002806926	0.0712941476	0.0699109763	-0.0326207537	0.0857063988	0.048769886	0.0181839764	-0.049643176	-0.0247853791	-0.004060207	-0.1541547545	0.2879718817	-0.016170483	0.0258304676	-0.0083728754	0.0150680504	-0.0949542225	-0.0064076059	-0.0250090195	-0.1169412325	0.0189747937	0.0220205145	-0.0245772774	-0.0191835081	0.1349588032	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	-0.0189904559214681	-0.0188474821652562	0.0003606374161052	0.0003552275839696	0.1098348475774315	0.0751872577426553	0.0056531237268604	0.0120636937423576	-0.1356322280539217	-0.3027822358175455	0.018396101286871	0.0916770823266717	-0.0007399864126904	0.0018480182461669	5.47579890966407e-07	3.4151714381657854e-06	-0.000283036151832	9.596328285229996e-05	9.208951655790533e-09	8.010946324386697e-08	9.6395291334156e-05	9.738571722835198e-05	9.483977920080533e-09	9.292052191396812e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.9072848830066	3.072049098079788	9.437485661012836	857304.3001994211	1146.3357428012614	-4.212359039477178	17.743968677465094	1314085.6352237198	972.629213295158	-0.5128157938423783	946007.586555158	0.2629800384141886	1010.9289285899916	724.4907268079888	1.171749	27.139515	0.4167955344441517	0.2679263781955329	-0.0974799669	0.020298474	-0.1116424006	-0.0151431525	-0.0495298891	-0.0275830997	0.0639231481	-0.0054465137	0.0233788504	-0.1624838593	0.008435165	-0.0124136909	-0.0238777081	-0.0241656834	0.0784566963	-0.0180385849	0.0323721462	0.060273562	-0.0162110973	-0.0434141122	0.0010747325	-0.0089392939	-0.0358420502	-0.0151573142	0.1508475748	0.0384947053	-0.0590482814	-0.0417677667	0.0594019014	0.0176740448	0.0834303215	-0.0219436809	-0.0320984712	0.0114805303	-0.0584417625	-0.0123948504	-0.1045016174	-0.0933654884	0.108100624	-0.1141768755	-0.0400921555	-0.144222643	-0.0306582725	-0.0038609847	0.0636954689	-0.0824435763	0.1181585504	-0.049144355	-0.1011065868	0.0617043304	0.0278112054	-0.1488894544	-0.0484393809	0.0021329317	-0.0430716289	0.1403342914	0.0173096958	0.0058986668	-0.1595851872	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	-0.0190943750313152	-0.0001039191098471	0.0003645951578365	1.0799181391413865e-08	-0.0111785863222735	-0.121013433899705	0.0146442511841982	0.0001249607921645	0.1132135469856194	0.248845775039541	0.012817307221065	0.0619242197550298	-2.197413665387267e-05	0.0007180122760365	4.828626816830704e-10	5.155416285391543e-07	-0.0002120026798342	7.10334719978e-05	5.0457541440622365e-09	4.494513625688232e-08	0.000243997671201	0.0001476023798668	2.1786462542356115e-08	5.9534863551511314e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.9804047110532	-2.9268801719533712	8.566627540973796	851892.8274805796	1148.4999880657515	2.164245264490092	4.683957564867786	1319052.2225870313	973.2276025278462	0.5983892326881914	947171.9663220994	0.3580696737971625	1009.8094576129894	682.2232072592739	1.10161	25.514978	0.2361572882835843	0.1384344376674952	0.0319033853	-0.0049626412	-0.025144016	-0.0047935393	-0.0291120589	0.0692270455	-0.1389233594	-0.0556797409	0.0194690535	-0.0530771829	-0.1213045091	0.0228195429	0.1685396176	-0.0576342881	0.0460574966	0.0477148182	-0.0175426441	-0.0915550363	-0.0610173553	-0.0277206734	0.0388056251	0.1489561519	0.0296390086	-0.0475124263	-0.0095246492	0.1185506171	-0.0310721636	0.1092558365	0.1857731768	0.0066440047	0.0526579476	0.032554619	-0.0440039067	0.006285625	0.0661561588	-0.0192665731	0.0330589334	-0.1121606594	0.0148612745	0.0213895666	0.0018273087	0.0650855217	-0.1173014386	-0.1601281101	0.063519804	0.0467558278	-0.1009092253	-0.1896572989	-0.0886061322	-0.0011580487	-0.1146355429	0.0785780362	-0.0677898184	0.0327657351	-0.1575600664	-0.0538629731	0.0580597949	0.01232835	-0.0511076172	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	-0.002832940604577	0.0162614344267382	8.025552469061098e-06	0.0002644342496151	0.1203387306707526	0.1315173169930261	0.0172968046690441	0.0144814100994479	0.0888922403244407	-0.0243213066611787	0.0079018303898981	0.000591525957707	-0.0004150872443035	-0.0003931131076496	1.722974203834735e-07	1.545379154059475e-07	-0.0005159294043235	-0.0003039267244893	9.237145385879485e-08	2.661831502456015e-07	-0.0003401071007129	-0.0005841047719139	3.411783845725892e-07	1.1567283995533473e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
