global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
1765.4932277768064	n/a	n/a	3116966.337325766	1919.0048422183631	n/a	n/a	3682579.5844575246	1852.8947927863944	n/a	3433219.1131349355	n/a	1903.0211133499429	1384.771918168501	n/a	n/a	n/a	n/a	-0.1386924264	-0.0441145839	0.1173180623	-0.053695558	0.0547319406	0.162690847	0.0064710895	-0.0615522225	0.1334247986	-0.0366727562	-0.113130024	0.0202594047	-0.0775580602	-0.048694581	0.1314269562	-0.0754149704	0.0272371387	-0.0480229551	0.1828336922	-0.0815578274	0.1091445025	-0.073898283	-0.1108652191	-0.0224236998	0.0877074094	-0.0176688751	0.024104781	-0.0368298034	0.0934897574	-0.1794822063	0.0989034599	-0.0651302705	0.1426175714	-0.1355537333	0.0002368488	0.0491846901	-0.0503166328	0.0911265817	-0.1138435714	0.0384340975	0.0600505617	-0.0571461409	0.1496358567	-0.0921987055	0.116485525	-0.1229040143	0.0902182145	-0.0058603758	0.008194062	-0.0060041665	0.2138462757	-0.3132598119	0.0430293027	0.0676595681	0.0610560999	-0.0188124772	0.0561848793	-0.0117723937	0.0108941985	0.1290883846	0.1290552057	0.1289999139	0.1289225186	4.87324330293859e-05	n/a	2.3748500289635822e-09	n/a	0.0251747712533756	n/a	0.0006337691076597	n/a	-0.055213213802034	n/a	n/a	0.0030484989783491	-0.0004949999874629	n/a	2.450249875882711e-07	n/a	0.0004129999780904	n/a	1.705689819026709e-07	n/a	1.022174953793794e-07	n/a	1.044841636163345e-14	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1766.171529397602	0.678301620795537	0.4600930887738525	3119361.8712546644	1916.1606439554464	-2.844198262916734	8.089463758778567	3671671.613443751	1853.4286821445023	0.5338893581078992	3435197.8797959066	0.2850378467008646	1902.4713884473288	1391.8746972933682	1.157183	14.457335	0.0637663148043329	0.0455527745052938	-0.0795683868	-0.1290879923	-0.0189264403	0.0231554126	-0.1152744682	0.1875811624	0.0652123428	-0.0550571866	0.0842900844	-0.005918002	-0.1350314948	0.0322974583	0.0232885441	-0.1475021607	0.096332556	-0.034630375	-0.0458676403	0.1628604371	0.0154309635	-0.1058433436	0.1218045444	-0.1281487148	-0.1330990688	-0.0386406603	0.0552065826	-0.1330779171	0.0988715913	0.0307821725	-0.0357330438	-0.0322999864	-0.0163735552	-0.1962738816	0.0855119137	-0.1248345285	0.0016843446	0.0390003921	0.0058447936	0.0322982797	-0.134603568	0.0356727679	-0.0187892287	-0.0150892606	0.0985589279	0.0685885743	0.0502222328	-0.0571845216	-0.0264187678	-0.0826383159	-0.1500591778	0.1356701872	0.0506723715	-0.2212370496	0.0021237895	-0.14516439	0.186989905	0.0638050519	-0.067377063	-0.0727695465	0.0529440976	0.1289999139	0.1287014744	0.1282045865	0.1275100165	8.617452090220468e-05	3.744208787281877e-05	7.4260480527245115e-09	1.4019099442758826e-09	0.0470497414502801	0.0218749701969044	0.0022136781705382	0.0004785143211154	-0.0502654950214775	0.0049477187805564	2.447992113147148e-05	0.0025266199897541	0.0001390000018654	0.0006339999893283	1.9321000518581203e-08	4.019559864682844e-07	0.0003089999856336	-0.0001039999924568	9.5480991121565e-08	1.0815998431014462e-08	-2.14754995026792e-08	-1.236929948820586e-07	4.611970788895747e-16	1.5299956982892977e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1760.7428220701556	-5.428707327446318	29.470863247069342	3100215.285471576	1916.27203599462	0.1113920391735519	0.0124081863912421	3672098.515934966	1852.3425361951968	-1.0861459493055463	3431172.871398054	1.1797130231928463	1902.7452722528324	1382.8366537579625	1.346201	16.818846	0.087422115397409	0.0418552476244696	-0.0855534359	0.0970045475	0.0694609119	0.083480728	0.0242357476	0.1268580969	-0.0774598897	0.1127595788	0.0467795569	0.0239893283	-0.1217850617	-0.0067026243	0.0794838943	-0.1051631246	-0.0331017747	0.1905027467	0.0804630623	0.0577555829	-0.1109654917	-0.1017197195	0.1207465682	0.0301697997	-0.1209619206	-0.0041847432	-0.0489553036	-0.0459996022	-0.1039283112	0.1614239782	-0.025959472	0.0669536605	-0.0590366611	-0.0648796598	-0.0133289316	-0.0689215861	0.0303684548	0.0417970102	-0.0183271574	0.0528180046	-0.077649251	0.0145559045	0.0255531266	-0.027349584	-0.0001372803	-0.0238118226	-0.0176356558	0.0009537999	-0.0924234408	-0.0205018485	0.0646799338	-0.1690304483	0.1509529713	-0.1246136987	0.0938179028	-0.1181494104	0.1122083923	0.1657118767	-0.0815862913	-0.0104647654	-0.0421270824	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0036543023640263	0.003568127843124	1.3353925767728205e-05	1.2731536304877409e-05	0.0117990385625006	-0.0352507028877795	0.0001392173109993	0.0012426120540825	-0.02321248443954	0.0270530105819375	0.0007318653815464	0.0005388194338558	0.00039699997897	0.0002579999771046	1.5760898330218044e-07	6.656398818597414e-08	0.0001360000015466	-0.0001729999840869	1.8496000420675203e-08	2.9928994494102245e-08	-2.6995999261286283e-08	-5.520499758607081e-09	7.287839761153694e-16	3.047591758478084e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1756.5340625027338	-4.208759567421794	17.713657096364486	3085411.912732358	1909.5432534847616	-6.72878250985832	45.27651406497523	3646355.4369291686	1847.417685168967	-4.924851026229817	3412952.1034750645	24.25415763055688	1898.4675006092248	1362.1507008292458	1.314854	16.427214	0.1310436670346514	0.0884095594590096	-0.0220690227	-0.1441397576	0.0421314298	-0.0357342486	0.036909111	0.056349518	-0.0323277846	0.1683587147	0.2054293997	0.1719239784	0.022110439	-0.0240362103	-0.0780109837	0.1004889177	-0.0983671585	0.0065225308	-0.0730960709	-0.0641219908	-0.0015740408	-0.0655696263	0.0791873327	-0.0450495927	0.0082683475	0.0146261567	0.0188202284	0.1214366761	-0.0593384225	-0.1246566254	-0.0878059207	-0.0192467251	-0.0811819724	-0.0381401894	0.2314730511	-0.0476388567	-0.0688131638	0.052158305	-0.0238446355	0.0859179442	0.0137904493	0.0299503352	0.0339083888	-0.150251188	0.0413985475	0.1439693012	0.1023464347	-0.1364858664	0.0522647027	0.0015767631	0.0298920114	0.1005013689	0.0619784004	-0.1104063093	-0.0632741526	0.0641226403	-0.0043849156	0.0326350164	0.0233640496	0.0671284317	-0.0973069166	0.1285578634	0.1269376627	0.1242524367	0.1205247148	9.570516765222692e-05	-0.003558597196374	9.159479115340862e-09	1.2663614006041412e-05	-0.03891648657806	-0.0507155251405606	0.0015144929275803	0.0025720644902828	-0.0037932861257701	0.0194191983137699	0.0003771052631495	1.4389019631959934e-05	-0.000539999928073	-0.0009369999070429	2.915999223188452e-07	8.779688257985905e-07	-7.400000308876997e-05	-0.0002100000046353	5.4760004571379655e-09	4.410000194685541e-08	-1.9979998693931203e-08	7.016000567355077e-09	3.9920034780949256e-16	4.922426396112677e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1756.8653938291116	0.3313313263777218	0.1097804478392203	3086576.01203432	1906.1165402970223	-3.426713187739324	11.7423632710266	3633280.26519389	1847.9775273653447	0.5598421963777582	3415020.9416473336	0.3134232848450724	1896.097130145534	1370.9684372299369	1.338041	16.716898	0.1938474449955728	0.1459958048387693	0.0004635602	0.0357807052	-0.1135622283	0.126256021	-0.1355151449	0.0700247696	0.0355386419	0.1871756882	0.0857215884	0.2136114126	-0.0162250921	-0.0381217321	0.0578560874	-0.0428596085	0.0706270691	0.0260903164	-0.0613033932	0.0206149465	-0.1153232194	0.0311256923	0.0902479771	0.089994615	-0.0213581898	0.0477079212	-0.0221304413	-0.0556524606	0.1117074923	0.0795821344	-0.0061537604	0.0223194033	-0.0984907029	0.0186872368	0.1147732603	0.0949324957	0.1402254309	0.0291681094	0.0222412898	-0.0155123649	-0.0590877524	-0.028935178	-0.0575823192	0.0176088114	0.0349534224	-0.008143898	-0.0814563685	-0.2058351867	-0.0540625179	-0.002768186	-0.0802944398	-0.0798416506	0.0077312173	0.0221418459	0.041529757	-0.0813943456	-0.1410316212	0.1148475583	-0.0027233809	0.0109505006	-0.0674360907	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.000124070628459	2.8365460806773087e-05	1.539352084621122e-08	8.045993667805802e-10	0.0509733214509822	0.0898898080290422	0.0025982794997451	0.008080177587498	-0.0152693237878906	-0.0114760376621204	0.0001316994404224	0.0002331522489394	0.0010769996487656	0.0016169995768386	1.1599282434412258e-06	2.6146876314962112e-06	0.000157999993966	0.0002319999970547	2.496399809325604e-08	5.382399863341328e-08	-8.508297739062092e-08	-6.510297869668973e-08	7.239113041652911e-15	4.238397835181635e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1751.834582735916	-5.0308110931955525	25.309060255419432	3068924.405269521	1896.9643330124188	-9.152207284603492	83.76289818034921	3598473.680721251	1846.526188730901	-1.4513386344438004	3409658.965669066	2.1063838318291954	1895.8099615230767	1343.635591992465	1.426712	17.824711	0.0663281942841307	0.0415559402835308	0.0384673938	-0.0528949789	0.1537596473	-0.1266518485	0.0740383798	-0.0130350484	0.0332840604	0.1015486759	0.082533021	0.1313270656	0.0553253196	-0.0412730767	-0.0925739621	-0.0245493048	-0.0881881182	-0.0295840724	-0.0451800782	0.0039378223	0.0626585499	0.1906594406	-0.0005331409	0.0360323839	0.0496402669	0.0398120329	0.0261239749	0.0478790737	-0.0912114956	-0.1270850852	-0.0286745974	-0.0629270421	-0.0377616817	-0.0592380464	-0.0716187879	0.0948755953	0.115309737	0.0296235091	0.0039879057	0.0014477513	0.0278837265	-0.0106367705	0.0620746648	-0.02330458	0.1030299862	-0.0619131356	0.0056325512	-0.0719092668	0.1213608454	-0.0762330816	0.1599394055	-0.0041410951	-0.0097600157	0.1028026814	-0.0840985219	0.1162540231	-0.1538535151	0.0138787584	-0.0469164383	-0.0005596265	-0.0864288718	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0001085810046532	-1.548962380580001e-05	1.1789834571498238e-08	2.3992844564520643e-10	0.0643131144004485	0.0133397929494663	0.0041361766838851	0.0001779500759346	0.0143500582935445	0.0296193820814351	0.000877307794886	0.0002059241730281	0.0007310005892609	-0.0003459990595046	5.343618614997831e-07	1.1971534917813688e-07	3.700002034068284e-05	-0.0001209999736253	1.3690015052109436e-09	1.4640993617327452e-08	-1.3523518937119065e-08	7.155945845350187e-08	1.8288556444261799e-16	5.120756094158458e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1759.2436136274605	7.409030891544489	54.89373875186053	3094938.0920890053	1891.927219318893	-5.0371136935257255	25.372514361504376	3579388.603199719	1851.64236052792	5.116171797018978	3428579.431301407	26.1752138566124	1899.624451063656	1357.475466676192	1.230318	15.371055	0.1651503536677951	0.0980585948446109	0.0232032547	-0.0303120398	0.0019040192	-0.0517945937	-0.078422488	-0.0352557755	0.0542526229	-0.0601550837	0.0850476719	-0.0462564494	-0.0872693393	0.0266997292	0.0781557873	-0.0531932077	-0.0964538175	0.002494136	-0.1436918577	-0.1179450978	-0.10071197	0.1759962717	-0.1248795311	0.0722155715	-0.0709928146	-0.0261328764	0.0206176624	-0.1418820439	0.004306484	-0.0468508778	-0.0955982378	0.0404828379	-0.0925873598	0.1770552017	0.0727946466	0.2084947388	0.0228049152	0.036191498	0.0085729362	-0.0224869384	-0.0072007735	0.0578136618	0.0624125546	-0.0504344848	-0.0512467397	0.0746318283	0.0521308995	0.0146834973	-0.0079609273	0.0187016552	-0.0169484244	0.1635786441	-0.1731965142	0.0581194165	-0.0753457238	0.0774705877	0.0184612238	0.1237562797	0.0103939968	-0.0513557606	-0.1149293312	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0001180698405391	9.488835885900008e-06	1.3940487244928504e-08	9.00380064695438e-11	-0.0086252346132766	-0.0729383490137251	7.439467213406475e-05	0.0053200027568479	-0.0371519032427869	-0.0515019615363314	0.0026524520420897	0.0013802639145614	3.799999876846866e-05	-0.0006930005904924	1.4439999064036195e-09	4.802498184228585e-07	0.0001579999939662	0.0001209999736255	2.496399809331924e-08	1.4640993617375852e-08	-3.0019998316524823e-09	1.0521519105466582e-08	9.012002989241533e-18	1.1070236428669831e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1755.1781418891642	-4.06547173829631	16.52806045488602	3080650.309765499	1894.5539009526087	2.6266816337156342	6.899456404899033	3589334.483614747	1847.8522488830715	-3.7901116448483663	3414557.933702225	14.364946280415188	1897.853353239953	1370.2012507213246	1.134958	14.179667	0.1632309322022951	0.1164082055015189	-0.036919948	0.0878101737	0.0249808053	0.0054616396	-0.0481045577	-0.0854738544	-0.1221106079	0.0238669589	-0.1106451258	0.0240229619	-0.0038059785	0.0094622663	0.0434753218	-0.009638184	-0.0687690199	0.0554781146	0.1285580634	-0.043717211	0.1877831353	-0.0673911388	-0.0436829687	0.003914819	-0.0078341387	-0.0152897553	-0.0784105401	0.0093045837	-0.095124466	0.0540268365	0.0488597358	0.0339530928	0.1084625658	0.0573777184	-0.0150186315	-0.1712062399	0.0728612047	0.017707411	0.0355279579	-0.0112008981	-0.0161380497	-0.0473451058	-0.0150551491	0.1075204925	-0.000479212	-0.138883235	-0.063580864	-0.0375715555	0.067165605	-0.0211066376	-0.0471482474	-0.0930489691	0.1462294096	0.0705859102	-0.0078042125	0.0068719972	-0.0454738082	-0.0729972467	0.0387322912	0.0285226291	0.0392763619	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0001096644186304	-8.405421908700005e-06	1.2026284713543624e-08	7.065111746325404e-11	0.1011553515401573	0.1097805861534339	0.0102324051452128	0.0120517770961915	-0.0177105936492125	0.0194413095935744	0.0003779645187132	0.0003136651274075	0.0003220070471296	0.0002840070483611	1.0368853840112444e-07	8.066000351880202e-08	-0.0001269821276681	-0.0002849821216343	1.6124460747117653e-08	8.121480965118695e-08	0.0001110204486723	0.0001110234506721	1.2325540023398798e-08	1.2326206599147252e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1758.392378399428	3.214236510263845	10.331316343913102	3091943.756413197	1899.6262733891328	5.07237243652412	25.728962134809635	3608579.9785502846	1851.2606132188653	3.408364335793749	3427165.858055489	11.616947445510764	1899.838548047956	1360.2142913124778	1.108769	13.852473	0.1008704362435897	0.0647615820131223	-0.0272227538	0.0264722155	0.0318315437	-0.0632970906	0.0086628037	0.0241247351	0.0481072762	-0.0181412981	0.0476412649	-0.0937841784	-0.0920153547	0.0319446117	0.1032266666	0.0772756277	-0.1444880482	-0.1312996912	0.1576336535	0.0520801081	0.0231967834	-0.0309670324	-0.2494694937	-0.0680007593	-0.0789471445	-0.0394766032	-0.0330184901	-0.0856491037	-0.0511448866	-0.1342047982	0.0738205405	0.1989545716	0.1322776763	0.0225632806	-0.1312156624	0.0571889736	-0.1983697609	0.0174708967	0.0013335628	-0.0450867861	0.022789083	-0.0350914219	-0.0934022653	0.0840827575	0.0267987982	-0.1716910475	-0.099237199	0.3418158999	0.0784301201	-0.0187225637	0.0479786891	0.0830396953	-0.2318126955	0.0064086815	0.1339583022	0.0077600978	-0.1083104481	0.1567505184	-0.1170577438	-0.056662114	0.0219283548	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0053996348097484	0.005289970391118	2.915605607864664e-05	2.798378673890512e-05	0.1347222336049185	0.0335668820647612	0.0181500802274982	0.0011267355715495	0.0370018722895792	0.0547124659387917	0.0029934539291034	0.0013691385529343	0.0003089999890636	-1.3007058065999972e-05	9.548099324130495e-08	1.691835595322949e-10	-0.0001489999984074	-2.2017870739299988e-05	2.22009995254052e-08	4.847866318925226e-10	2.3020499222256748e-08	-0.000110997428173	5.299433844419235e-16	1.2320429061037551e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1753.0754142301648	-5.316964169263201	28.27010797722872	3073273.407978264	1896.289357887124	-3.3369155020088783	11.135005067547164	3595913.328835961	1843.940352006392	-7.320261212473269	3400116.021757457	53.58622421884062	1894.008183215377	1360.325807470842	1.159793	14.489951	0.176806738856068	0.1253170362119477	-0.0207033489	0.1224038605	-0.0878275644	0.0259476537	0.0057010949	-0.0427857254	-0.1190062748	0.0249166115	-0.0953405559	-0.0550125574	0.0966087735	-0.020571337	-0.0520898482	0.0974682838	0.0892019537	0.1056224459	1.50518e-05	0.0684052156	0.0353684796	-0.0103140159	0.0705738643	0.0543175873	0.0759205915	0.0301694547	-0.0425587895	0.1632067527	0.0614580666	0.1351357531	-0.0166721128	0.0030089901	0.0021555244	-0.0264714469	0.0074527256	-0.0857305526	0.1495569229	0.0008681772	0.01275858	0.0072935384	0.030139809	-0.038474722	-0.0309675982	-0.0341708326	-0.0841142014	-0.0020629957	-0.0878335201	-0.0604822835	-0.0827948175	0.0242568587	-0.0717001211	-0.0127727404	0.0655314742	0.1014662622	0.0512155294	-0.0212180178	-0.2002607741	0.012616957	0.1020546312	-0.007617934	-0.0344320253	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0001457652738849	-0.0052538695358635	2.1247515070739907e-08	2.7603145099874546e-05	0.0120238023254728	-0.1226984312794457	0.000144571822362	0.0150549050384368	0.0104513826472327	-0.0265504896423465	0.0007049285002483	0.0001092313992388	0.0004690000014122	0.0001600000123486	2.199610013246436e-07	2.5600003951552153e-08	-0.0004349999670303	-0.0002859999686229	1.892249713163621e-07	8.179598205229977e-08	1.0200749597021421e-07	7.898699674795748e-08	1.0405529234113271e-14	6.238945655261844e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
