global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
1624.8878686453425	n/a	n/a	2640260.585670804	1796.6684642818802	n/a	n/a	3228017.57054501	1745.6204595051267	n/a	n/a	3047190.78864289	1783.173195482573	1253.9213076123394	n/a	n/a	n/a	n/a	-0.0866414767	0.056708686	0.1097332214	0.0708004266	-0.012463162	0.1574936277	-0.0363182474	-0.1006516147	0.0002447687	-0.0142923496	0.0451031039	0.0035432187	-0.1665892192	0.1628140964	-0.1029029404	-0.0377671944	0.1067080125	-0.0159370589	0.0274154962	-0.0346300084	0.0573750693	-0.0902687089	0.1969405795	-0.0141663312	-0.0070012359	0.1033480754	-0.0637255322	0.0259448821	-0.0179920559	0.0519484362	-0.0400349589	0.0729065642	-0.0451608934	0.1002731812	-0.075778022	0.0998090799	-0.0773692889	0.0214952069	-0.0685792767	0.241011431	-0.0639316041	0.0587136622	-0.0311050336	-0.0209864403	0.0387222705	-0.0019918691	0.071220178	-0.1157805482	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0231565668194519	n/a	0.0005362265868637	n/a	0.029243416707942	n/a	0.0008551774207543	n/a	-0.1027627785258573	n/a	0.0105601886503543	n/a	0.0003638767266311	n/a	1.324062721837643e-07	n/a	0.0023939453648307	n/a	5.730974409794394e-06	n/a	-0.0003139358685223	n/a	n/a	9.855572954485083e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1631.539488493114	6.651619847771599	44.24404659926907	2661921.102512372	1803.0342442938625	6.365780011982224	40.523155160952406	3250932.48609634	1747.8710596713995	2.2506001662727613	5.06520110842698	3055053.241236821	1784.211527461259	1256.3143404632383	0.960756	15.960391	0.2857369959789101	0.153576183898424	-0.0714017458	-0.0255606216	0.0623949677	0.0136492996	-0.1091056677	-0.0182373423	-0.0312539248	0.0010759424	0.0693567138	-0.0223471508	-0.0321306443	0.0927305546	-0.1049099429	0.0263759747	-0.1756877313	-0.0472392109	0.006143524	-0.0583835067	0.0420750151	-0.0698486427	0.1188454925	-0.0536455418	0.0669737795	0.0067960009	0.0474847748	0.0935059796	-0.0059834391	-0.00574488	-0.0390245617	0.1041897391	-0.0681216425	-0.0583268807	-0.1538791272	0.0663704004	-0.1775744912	0.1427841789	-0.0862093477	-0.0788328599	-0.0689254637	0.0806368631	0.0122877356	0.0292919173	-0.257451983	-0.0077660493	-0.0178463862	0.0856170981	0.0093068859	-0.0432842411	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0417084876458631	0.0185519208264112	0.0017395979417051	0.0003441737663494	0.1538673480970089	0.1246239313890668	0.0236751608104061	0.0155311242748668	-0.1816957524345213	-0.078932973908664	0.0330133464527468	0.0062304143700658	5.888231460173898e-05	-0.0003049944120293	3.467126972858163e-09	9.302159136913567e-08	0.0015924877399156	-0.0008014576249151	2.536017201781496e-06	6.423343245345534e-07	-0.0004800472286732	-0.0001661113601509	2.7592983971182016e-08	2.3044534175681961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1631.0192881700311	-0.5202003230829177	0.270608376135572	2660223.918382675	1808.0390686684464	5.0048243745839045	25.04826702042917	3269005.273831463	1748.0422066146486	0.1711469432491412	0.0292912761835247	3055651.55610621	1784.6610895883146	1285.4898706191427	0.96961	16.107473	0.283083821185276	0.1748579069411797	-0.0405882472	-0.0080165865	0.0472976384	-0.0234876545	0.0321048358	-0.0134549743	0.0009105979	-0.0455597344	0.0813442816	0.068143604	0.0001551023	0.0456737427	-0.0892597253	-0.0681044857	-0.1462448966	-0.0007340125	0.0467291565	-0.0522883605	-0.0789147277	-0.0333883219	0.017759211	-0.0176850038	0.0015648801	-0.0326199942	-0.0260026507	0.1047428228	0.0184685217	0.0421623777	-0.0246502275	0.0282937676	-0.0674479726	0.063110997	0.0931791598	0.0487656925	0.0006064647	0.0536288776	-0.0732686021	0.0858517518	0.1270662631	0.0049455492	-0.088261839	0.061422718	-0.1496170269	-0.0995037223	0.1635328001	0.0526911888	0.027241032	0.082142523	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0060834907209113	-0.0356249969249518	3.700885935141388e-05	0.0012691404059028	0.1062628920424373	-0.0476044560545715	0.0112918022252226	0.0022661842362516	-0.0331625333841856	0.1485332190503357	0.0010997536204572	0.022062117161455	-0.0007420262222728	-0.0008009085368745	5.506029145404428e-07	6.414544844385148e-07	0.0017577011966847	0.000165213456769	3.089513496826826e-06	2.7295486297595265e-08	-0.0005403482181379	-6.030098946469996e-05	3.636209330421855e-09	2.919761968448035e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1632.326095785183	1.3068076151519108	1.7077461430190246	2664488.4829812986	1805.88894674964	-2.1501219188064624	4.623024265731984	3261234.887992524	1749.0090992926357	0.9668926779870616	0.9348814507449916	3059032.829408437	1785.683159037417	1278.0483567340796	0.833509	13.846528	0.3083399040381829	0.1668985717819973	-0.0437869524	-0.0279487495	0.0395187234	0.0171167841	0.0326467674	0.0922757586	0.0174485183	-0.0074613792	0.0579306186	0.1015455746	0.0114438123	0.0092006538	-0.0544087311	0.1773151238	0.0775419413	0.0067440764	0.0041073826	-0.0377783549	-0.0765160603	-0.0376608953	0.0597146628	-0.0237523374	0.1121016624	0.1177745535	-0.0080651626	0.0995656596	-0.053351056	0.0026429763	0.0215736193	-0.0356777465	-0.0787423513	0.018091796	0.0150882343	-0.0001926267	-0.0849276917	-0.0068384365	-0.0400574143	-0.0620866807	0.0140060614	0.1409699338	-0.0615226791	0.0270254268	-0.0306478792	0.0156407402	0.1254224077	0.1244061896	0.0696680363	-0.0441416334	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0151598361040186	0.0090763453831073	0.0002298206307007	8.238004551345322e-05	-0.0033524005435054	-0.1096152925859427	1.1238589404095302e-05	0.0120155123687018	-0.1339760483094636	-0.100813514925278	0.0179495815206197	0.0101633647915892	0.0003969305366694	0.0011389567589421	1.575538509406579e-07	1.2972224987401204e-06	0.0012618652368903	-0.0004958359597944	1.5923038760722128e-06	2.4585329902523385e-07	-0.0006822505222784	-0.0001419023041405	2.0136263920382983e-08	4.654657751491496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1635.3255467575257	2.999450972342629	8.996706135487143	2674289.6438778	1803.8792701342427	-2.009676615397211	4.038800098474391	3253980.4212200483	1749.359646173762	0.3505468811263199	0.1228831158673902	3060259.1716611898	1785.9240604006948	1290.6755901266747	0.803438	13.346972	0.0823014613636393	0.0469319518391034	-0.0103579501	0.0005889441	0.0278964106	0.0363712442	0.0178567474	0.1261477858	-0.001350519	0.0205261279	0.0147730056	-0.0065684988	-0.0284171691	-0.0230330975	-0.0463744	0.089551609	-0.0296865252	-0.0049580783	-0.0214264822	-0.002847621	-0.0018378038	0.015865273	0.005905201	0.0211360705	0.0723232576	0.0586468536	-0.0055273667	0.0140006264	-0.0302292726	0.0077039984	0.0659791531	0.0324289058	-0.1207613852	-0.0453341964	0.0515968047	-0.0518487678	-0.026329753	-0.0175081014	0.0209291609	-0.0328518815	-0.0539765566	0.0029109974	-0.0344481039	0.1130134912	0.0898516905	-0.01413083	0.0522730487	0.0393143675	0.0935185466	0.0437850657	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0085780540514406	-0.006581782052578	7.358301130943649e-05	4.331985498763788e-05	0.038948248664326	0.0423006492078314	0.0015169660740181	0.001789344923404	-0.1375180273163181	-0.0035419790068544	0.0189112078369716	1.2545615284997918e-05	4.805505010559104e-05	-0.0003488754865638	2.3092878406508653e-09	1.2171410512513444e-07	0.0012319790106471	-2.988622624319997e-05	1.5177722826750073e-06	8.931865190597347e-10	-0.0009010298313989	-0.0002187793091205	4.7864386099243305e-08	8.118547570707302e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1636.0662199526762	0.7406731951505208	0.5485967820144815	2676712.6760702385	1810.8305550974312	6.951284963188527	48.32036263945093	3279107.2992744707	1748.555148748113	-0.8044974256490605	0.6472161078759656	3057445.1082135355	1784.7054269050789	1293.415487891545	0.8213129999999998	13.643918	0.1887701247634956	0.1216985301135864	-0.0038650916	0.0132251024	0.0129470926	0.0498705016	0.0077960996	0.0578306425	0.0147539323	-0.0303014108	-0.0078472342	0.091659789	0.0573180831	-0.0368338461	-0.0835563834	0.0602972458	0.0532160331	0.0160073266	0.0324682647	0.018961803	-0.0657736226	-0.0484374287	0.0001092468	-0.0660400637	0.0879543758	0.0567438032	-0.0472125921	0.0842394776	-0.019179553	0.036913233	0.074005926	-0.0493077543	-0.0866332986	0.1383048849	0.0291362595	0.0640194572	0.073190546	0.050236776	0.0734729249	-0.038204566	0.0956339952	0.0272014166	-0.0691121134	0.0620042045	0.0211109698	-0.0497066243	0.1129524525	0.0427447029	0.0512316483	-0.0057626776	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0056980203397927	-0.0028800337116479	3.2467435792691314e-05	8.29459418022838e-06	-0.0208825296914625	-0.0598307783557885	0.0004360800463148	0.0035797220386594	-0.0339713965631176	0.1035466307532005	0.0011540557844485	0.0107219047403396	4.779296985761567e-05	-2.620802479753708e-07	2.28416796781096e-09	6.868605637883183e-14	0.0011909882207192	-4.099078992789986e-05	1.418452941891886e-06	1.680244858913217e-09	-0.0004920290627176	0.0004090007686813	1.6728162878189426e-07	2.4209259855876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1638.5339727922983	2.467752839622108	6.0898040774629765	2684793.5799945123	1816.1258135315368	5.295258434105563	28.039761883966094	3298312.9705755864	1750.3395654541937	1.7844167060807197	3.184142980939965	3063688.594394376	1787.148955701509	1306.4228547323503	0.73407	12.194611	0.0968700974395362	0.0515580330310252	0.0235071427	-0.0074890574	-0.0225924721	0.0254902573	0.0222518455	0.0557424773	0.0341916016	0.0336837952	-0.0110922506	-0.0029370421	0.0182414157	-0.0652904308	0.0385187533	0.0950184527	0.0875096031	0.0359430465	-0.0387973527	0.0186674227	-0.0114688372	0.0042693619	-0.0612257504	0.0508512526	0.0608359946	0.0267769437	-0.0280030903	0.0167630768	0.0116990074	0.022735674	0.0192608374	-0.006284025	-0.0794130023	0.0497669267	0.0317306121	-0.0508661703	0.0530682027	-3.11686e-05	0.0785597729	-0.0901519294	0.0694179993	-0.0255614378	0.0068344555	0.0868652761	0.0613263014	-0.0862290914	0.0864563458	0.0002332581	0.0237056164	0.1026362154	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0009584510186897	-0.0066564713584824	9.186283552273236e-07	4.430861094629653e-05	0.0261968146417785	0.047079344333241	0.0006862730973757	0.0022164646628478	-0.0504411483061346	-0.016469751743017	0.0025443094424414	0.0002712527224766	-0.0002700976564952	-0.0003178906263528	7.295274404419907e-08	1.0105445032298549e-07	0.0012580869857976	6.709876507839997e-05	1.5827828638332908e-06	4.502244275046306e-09	-0.0006403302713823	-0.0001483012086646	2.199324849141089e-08	4.1002285644853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1638.774785542608	0.2408127503097148	0.057990780711729	2685582.797730221	1816.2055306400807	0.0797171085439458	0.0063548173946072	3298602.529527617	1750.3192189981228	-0.0203464560709107	0.0004139782746455	3063617.3683941984	1787.501772598864	1307.502094758261	0.8421619999999999	13.990262	0.1176709906830896	0.0711871777808355	0.0057126071	-0.0178077052	-0.0057118845	-0.0190227483	-0.0382393925	-0.0355018247	0.0290544208	0.0008028726	0.0924923193	0.040668638	0.0444074827	0.0040733192	-0.11004176	0.0010742048	-0.0053172015	0.0171133126	-0.0102900052	-0.07909353	-0.0503264346	-0.0678911737	0.0323861315	-0.1107978537	0.0191815509	0.0310657153	-0.0149177307	0.0906622713	0.003007714	-0.0119147302	0.0225874051	-0.0841280328	-0.0570630318	0.0818598689	-0.0362941642	0.0099997623	-0.0122342775	0.1145462314	0.0559498273	-0.063763327	0.126018021	-0.0077354519	0.0183395898	0.038618246	-0.1185075396	0.012849764	-0.0369607594	0.0123761229	0.0408607241	0.0215874114	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.003848028166999	0.0048064791856887	1.4807320774017683e-05	2.3102242162458712e-05	0.0211720695414925	-0.005024745100286	0.0004482565286697	2.524806332284819e-05	-0.1078487429121395	-0.0574075946060049	0.0116313513477287	0.0032956319184474	0.00023719963366	0.0005072972901552	5.62636662084382e-08	2.573505405988092e-07	0.0009969527993813	-0.0002611341864163	9.939148841942106e-07	6.819106331530294e-08	-0.0004001183121316	0.0002402119592507	5.770178536705998e-08	1.600946637030405e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1640.3975407371474	1.6227551945394223	2.633334421404679	2690904.0916564814	1826.948915143385	10.743384503304242	115.42031058583773	3337742.338543591	1747.9184731898672	-2.4007458082555786	5.763580435856731	3055218.9889183966	1786.2421298044007	1312.664998553678	0.972085	16.148596	0.1908835974073141	0.1255878247472364	0.0307765248	0.0113125331	-0.0380544324	-0.0120574015	-0.0061001592	0.0296911005	-0.0418903111	0.0650983743	0.0524892497	-0.053085494	-0.0126981446	0.0937255799	0.1044465096	0.0359114351	0.0063251694	-0.0375256103	-0.0642441378	-0.0302999729	0.0254948271	-0.0161545329	0.0015492678	0.1494905282	0.0195500548	-0.0472984921	0.0242165378	-0.0211353142	0.0471520315	-0.0320718129	0.013730513	0.0851545679	-0.0447963915	-0.0746351962	-0.02268164	0.0414739792	-0.0102912667	0.0198116311	0.1393632484	-0.0554085267	-0.0600077283	-0.0871107403	0.095019548	0.1134207069	0.0463851989	0.0315113525	-0.094267961	0.0352275318	0.0080847537	0.0431824596	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0197316809110077	0.0158836527440087	0.0003893392315738	0.0002522904244922	0.1355004672754063	0.1143283977339137	0.0183603766318534	0.0130709825284039	-0.1181372775937461	-0.0102885346816066	0.0139564163572618	0.0001058539458946	0.0009043081368089	0.0006671085031489	8.177732062987841e-07	4.4503375497356587e-07	0.0009221996785113	-7.475312086999998e-05	8.504522470463451e-07	5.588029079804827e-09	-0.0006659169330684	-0.0002657986209368	7.064890689190469e-08	4.4344536174722406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1636.260306231222	-4.137234505925335	17.11670935701925	2677347.789747893	1816.062146450611	-10.886768692774012	118.5217325699644	3298081.7197708003	1747.8556185426796	-0.0628546471875779	0.0039507066730749	3054999.263271213	1785.1835088763796	1312.4438112651258	1.026981	17.060535	0.4333262319631963	0.2562918158291764	0.0251135837	0.0341306427	-0.0010020836	0.0849593601	0.0939554702	0.0365676677	0.0408258669	-0.0585926277	-0.0464331815	0.068087149	0.1221223229	-0.0106495226	0.0409967186	-0.0171845707	0.1244389162	0.0556058225	0.0593654584	0.0560424896	-0.0661852143	-0.0440145819	-0.0753582971	-0.0144944781	-0.0423288433	-0.0032310694	-0.0709069921	0.0421525917	0.0235039562	0.0695921979	0.0204082818	-0.0629194425	-0.0146806066	0.1917934948	0.0648499521	0.0207583163	0.1823930114	0.0175151626	0.0295624449	0.0009930751	0.1881353327	-0.1091078346	-0.0398541173	0.0065091809	-0.0046097978	-0.0377957676	0.0719230166	-0.0801063151	-0.0891373086	0.0154516043	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0071685467364517	-0.012563134174556	5.138806231269232e-05	0.0001578323402878	0.0033094591466777	-0.1321910081287285	1.0952519843528692e-05	0.0174744626300895	0.0595616229661857	0.1776989005599318	0.003547586930366	0.0315768992602085	-0.0007808811438074	-0.0016851892806162	6.097753607539533e-07	2.8398629115040824e-06	0.0007311271601642	-0.0001910725183471	5.345469243297677e-07	3.65087072675029e-08	-0.0003247149500322	0.0003412019830362	1.164187932278353e-07	1.0543979877441417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
