global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
1614.6613260344172	n/a	n/a	2607131.1977912225	2088.223808361235	n/a	n/a	4360678.673806701	1721.0085777282716	n/a	n/a	2961870.524614288	1795.265853520474	1156.6374259249856	n/a	n/a	n/a	n/a	0.0172340265	-0.0276466666	0.141524474	-0.0570380079	0.0395109619	0.0371340376	-0.1410499014	0.0266797799	-0.1070481885	0.2489492079	-0.1292695303	-0.064084067	0.0509497528	-0.056576795	0.2354112194	-0.0017274023	-0.0340953742	0.1158271776	-0.0670871266	0.0439120123	-0.0839063261	0.1740880554	-0.0811602356	0.0192705545	-0.0099606203	0.0238045966	-0.1393716633	0.01029376	-0.0892912	0.0533412357	0.0101632314	-0.0612919112	0.2037283999	-0.0494035726	0.0617167803	-0.0385537466	-0.056293873	0.1071819265	-0.0881311771	0.0083071727	-0.0007176037	0.0735667563	-0.0525641954	0.175825828	-0.1646312302	0.0940345162	-0.0649495969	0.0840000316	-0.1048871992	0.1179657088	-0.0408574307	-0.0220192929	0.0286173403	-0.1066928316	0.0677806273	-0.0131770272	-0.0448039318	0.0252204299	-0.1113719141	0.0598821668	-0.0044343209	0.0520582312	-0.0871536498	0.0709529412	-0.0565777463	0.0158033495	-0.0272420885	0.0931860044	-0.0867994521	0.100118861	-0.0127796698	-0.1466010704	0.006247479	0.0531963718	0.1850539078	-0.2004271444	0.0730665202	-0.0222695005	0.0261316457	-0.042233555	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0380827038487296	n/a	0.00145029233243	n/a	-0.0263533868118912	n/a	n/a	0.0006945009964571	0.0476910087487993	n/a	n/a	0.002274432315478	0.001321920910215	n/a	1.7474748928636542e-06	n/a	-0.0045034254113562	n/a	n/a	2.028084043564876e-05	-0.0013710319858636	n/a	n/a	1.8797287062610864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1614.074658694574	-0.5866673398431885	0.3441785676386832	2605237.003840006	2070.7431344168526	-17.480673944382488	305.5739615498128	4287977.128734532	1720.29866326072	-0.7099144675514708	0.5039785512388884	2959427.4908166206	1792.5669548203691	1152.8142297795712	0.8985039999999999	13.898492	0.187387353999127	0.0814657684950824	-0.0552623295	-0.0698140593	0.0165758569	0.0193646561	0.0348793072	0.0237270365	-0.0328995622	0.0762232293	0.0321050726	-0.0075800555	-0.1852365268	-0.0080587635	0.0237787138	0.0431957612	0.0326311937	-0.0818774869	-0.0313847841	0.0093067057	0.0716985223	-0.0976955166	0.0510996768	0.0883539203	0.0694526183	0.0169205555	-0.1519744206	0.0547250013	0.0090491106	0.1793845849	-0.0473804111	0.1542120094	-0.1671549771	0.1692671694	-0.0177988313	0.0971367314	-0.0286359033	0.0572686396	-0.0592660609	-0.052047786	-0.0837373989	0.0035590509	-0.1014653093	-0.0781458676	0.0829677784	0.0668075342	-0.0298194428	0.0152269886	-0.1417317319	0.0909811266	-0.0610970506	-0.1842260652	0.1470773117	-0.0136144152	-0.1059115356	-0.1209467106	0.0109793358	0.1343635595	0.0044248997	0.0752337404	-0.0446707508	0.0572861001	-0.0762412909	0.0454710194	-0.0197074474	0.1792424164	-0.0302306695	-0.0996247671	0.0544113944	0.0576503886	-0.0589059419	0.0952885182	0.1379680706	-0.1584203908	0.0302382769	-0.0192169529	0.0861378177	0.0129602279	0.0171551884	-0.0695368072	0.0128269722	0.1592358066	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0740940804221708	0.0360113765734412	0.0054899327536071	0.0012968192427141	0.0313151608657022	0.0576685476775934	0.0033256613912428	0.0009806393000448	0.0073466969898419	-0.0403443117589574	0.0016276634913039	5.397395666055204e-05	0.0007942792511912	-0.0005276416590238	6.308795288728533e-07	2.784057203373881e-07	-0.00414763290614	0.0003557925052162	1.2658830676801985e-07	1.720285872409534e-05	-0.0015548601814063	-0.0001838281955427	3.3792805476485194e-08	2.4175901837228325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1612.7232516167876	-1.3514070777864615	1.826301089891344	2600876.2863054243	2068.7343834286644	-2.00875098818824	4.035080532547229	4279661.949179976	1717.831184248491	-2.467479012229205	6.088452675791614	2950943.977576573	1789.852183529218	1156.242227255843	0.825636	12.771328	0.1675152781703024	0.0983666511419192	0.0570327164	-0.0974819977	0.0139935553	0.0412320433	0.0558509748	0.0856260613	0.0153970804	0.079134426	-0.0123413283	-0.1165260507	-0.1325264758	0.0342566176	0.0140570764	0.0564594721	0.0346843564	0.0037220892	0.0979005188	0.0234329026	-0.0209053527	-0.0215317927	0.0971303191	0.0298880997	0.0755173352	-0.0179573793	-0.0024641596	0.0534347154	-0.0950942115	-0.0656050361	-0.0605720385	0.0742900872	0.0915452414	0.0746981878	-0.020752173	0.067666948	0.0060377172	0.024641841	0.0985812501	0.0158505557	-0.0360509142	0.0617408752	-0.1088711133	-0.0491420452	-0.0150054561	0.0261219997	0.016069293	-0.0641552935	-0.0913238467	0.0422896292	-0.0864849137	0.1511389257	0.0583840721	0.0158940505	-0.0536880204	0.033613797	0.0072657251	0.0986186236	-0.0802890042	0.1185157754	-0.0697375323	0.0526591381	0.0232524602	0.0782967132	-0.0526186976	0.0817573607	-0.0247566033	-0.1023465835	0.0095399591	0.0020371444	-0.0533194055	0.0691079172	0.0920544529	-0.0967273062	0.0230185394	-0.0267675744	0.0237619245	-0.0135491461	-0.0118809779	-0.0091128154	-0.0705597301	0.157207746	0.129358491	0.1285129588	0.12710783	0.125149223	0.0731763648605721	-0.0009177155615987	0.0053547803742075	8.422018520004385e-07	-0.0556839450288464	-0.0869991058945486	0.0075688444264508	0.0031007017339755	0.051431833228392	0.0440851362385501	0.0019434992371715	0.0026452334692331	0.0013211626598805	0.0005268834086893	1.7454707738625176e-06	2.776061263520559e-07	-0.0041479220120803	-2.891059403004742e-07	8.358224471702137e-14	1.7205257018300288e-05	-0.0013717662865238	0.0001830938948824	3.352337434324395e-08	1.8817427448432964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1611.955653168114	-0.7675984486736525	0.5892073784061979	2598401.027780641	2071.075752040318	2.3413686116537065	5.482006975637205	4289354.770689369	1721.1178555575284	3.286671309037501	10.802208293650285	2962246.6727189454	1792.1670777486245	1139.4690102366092	0.7686779999999999	11.890285	0.1602600076951456	0.082525103756612	0.0655163996	-0.0556600356	0.0085449078	0.1156915712	-0.0027001881	0.1050822376	0.0094938997	0.0479390368	-0.073377274	-0.1189365353	-0.1199183603	-0.0186006271	0.0067726832	-0.0655621353	0.0437044154	-0.0315174867	-0.0734279569	0.0680412948	-0.0556639618	-0.0664174058	0.051294354	-0.0679512868	0.0839731909	-0.0690210648	0.0245872611	0.0442687887	0.0056062679	-0.0026154063	-0.0204588879	0.0719166587	0.1022121415	0.0910512282	-0.047388642	0.0422896389	-0.0847745447	0.0045301454	-0.0057113075	0.1374704009	0.000277379	0.0309858248	-0.1226715625	-0.0216670422	-0.0222328297	-0.0589276838	0.0290637183	-0.0859159591	-0.0621309994	-0.0200291108	-0.0936040348	0.0346847334	0.0709803598	-0.0222329361	-0.035601677	0.1033128456	-0.0610731474	0.1197719219	-0.1036944055	0.0623486275	-0.0927797586	0.0610630207	-0.0275414179	0.0338663838	-0.1353479446	0.1389959223	-0.0386866741	-0.0084854185	0.0412409877	-0.0210622482	-0.0569305807	-0.033888363	-0.0106328916	-0.0626910725	0.0585900523	-0.054975472	0.0445476525	0.0621199574	0.0368423695	-0.0440409047	0.0097201058	0.1079158232	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0622649054372317	-0.0109114594233403	0.0038769184491074	0.0001190599467472	-0.0766339160458784	-0.0209499710170319	0.0004389012856144	0.0058727570885267	0.1102640147212952	0.0588321814929031	0.0034612255792139	0.012158152942458	0.0007572926509932	-0.0005638700088872	5.734921592483086e-07	3.179493869225637e-07	-0.0038677418674513	0.000280180144629	7.850091344432753e-08	1.495942715323567e-05	-0.0019190440482449	-0.000547277761721	2.99512948474457e-07	3.6827300591041743e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613.3779003722098	1.422247204095811	2.0227871095583514	2602988.24940944	2068.277236211868	-2.798515828450036	7.83169084208539	4277770.725832203	1722.482912306352	1.3650567488236902	1.8633799275091032	2966947.383187372	1794.7492396017356	1143.7433278724438	0.760858	11.769321	0.2157467267914973	0.1138688757055287	0.0306626933	-0.0666496427	0.001488043	0.0976325522	0.0503338174	0.004785708	0.0204199953	0.0962375222	-0.07418833	-0.0568958841	0.0220333529	-0.0451251172	-0.0445742367	-0.0590242745	-0.0685949664	0.0497418706	-0.1200910625	0.009965997	-0.0129304205	0.0132449277	0.038748427	-0.1216170715	-0.0299916864	0.0821859611	-0.0570443943	0.0499398753	0.0005654969	-0.0822591993	0.0007079635	0.17074175	0.0267054979	-0.0213451462	0.0206593595	-0.0520556544	-0.0007019834	0.0383117808	-0.0795535915	0.0940613294	0.0212841583	0.0571186778	-0.0104555042	-0.0481887352	-0.0351847505	-0.0748047057	0.1100199274	-0.0396818616	0.0121831545	0.180829602	-0.054249126	-0.0613608931	0.0774804861	-0.1029316451	0.0181086194	0.1030846563	-0.0376056527	-0.0650462642	-0.0830419089	0.0727162355	-0.0652998684	0.0589321711	-0.0981859792	0.0691830292	-0.0858133486	0.173164623	0.0186988748	-0.0432235974	0.0634398258	-0.0413591166	-0.1079954501	-0.0958480762	-0.0365519346	0.0654415287	0.0494147638	-0.0102277274	0.0720986106	0.1744869876	-0.0407079232	-0.1488735159	0.0997536083	-0.026848628	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0667617210998656	0.0044968156626339	0.0044571274042162	2.0221351103709564e-05	0.0051554913508056	0.081789407396684	0.0066895071623007	2.6579091068231343e-05	0.1470283947036108	0.0367643799823155	0.001351619635484	0.0216173488491207	-7.974280992537714e-05	-0.0008370354609185	6.358915734794827e-09	7.006283628351749e-07	-0.0028539296222889	0.0010138122451624	1.0278152684412265e-06	8.144914288978064e-06	-0.0019221188171612	-3.0747689163000344e-06	9.454203888644888e-12	3.6945407472851702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613.0993898969612	-0.2785104752485949	0.0775680848231982	2602089.641685948	2067.712365286691	-0.5648709251772743	0.3190791621106298	4275434.425559482	1720.1651798595085	-2.3177324468435927	5.371883695151587	2958968.246001095	1792.3073371904693	1155.5774096569032	0.901124	13.939021	0.3208773779163426	0.1838117054252334	0.036631906	0.0505835144	-0.0553045482	0.1232398082	0.0538501376	0.012322239	-0.0763284473	0.055830909	-0.0288524302	0.0469668261	0.1658545098	-0.0773044392	-0.0722622838	-0.073318187	-0.0339320113	0.0257157487	0.0103556838	0.0583074804	-0.1032290187	0.0140521738	-0.0396501333	-0.0873746577	-0.0686419137	0.065130739	0.063434434	-0.0969096398	-0.1320755051	-0.1113647986	-0.0481588591	-0.1042677863	-0.1020336719	0.0298248696	-0.0283185913	-0.088023468	-0.0583947544	0.1246457984	0.0117466939	0.0448669953	0.0139216041	0.0476912625	0.0213421361	0.1306738123	-0.0723962792	-0.0515755014	0.0297117191	-0.0079679208	0.1832356769	0.0897911574	0.0358618133	0.0213659449	-0.0077731432	0.0566080544	-0.0801260958	-0.1120785005	-0.0714386246	-0.0105764785	-0.0967590745	0.1187064327	-0.0772725393	0.0708224964	0.0319498031	-0.0297313387	-0.0991915289	0.1204445505	-0.0255540731	-0.0400696205	0.0164536795	0.021576249	0.118756538	-0.0820158197	-0.0702089467	0.0101743991	-0.1267582415	0.005191681	-0.0183071298	0.1747973299	0.0121963198	0.0943430003	-0.0626745437	-0.139813598	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0632810952076852	-0.0034806258921804	0.0040044970106841	1.2114756601316608e-05	-0.1034463599533239	-0.1086018513041295	0.0117943621066842	0.0107011493875926	0.0185651586812269	-0.1284632360223838	0.0165028030093427	0.0003446651168591	0.0008340650113013	0.0009138078212266	6.956644430770377e-07	8.350447341350467e-07	-0.0035088291145815	-0.0006548994922925	4.2889334500510526e-07	1.2311881755334791e-05	-0.0019600447975949	-3.7925980433700006e-05	1.4383799918573955e-09	3.8417756085788325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613.1404897598056	0.0410998628444758	0.0016891987258347	2602222.239702505	2069.0054033551896	1.293038068498845	1.6719474465872235	4280783.3591129705	1717.8946230108088	-2.270556848699698	5.155428403177104	2951161.935769449	1790.0894466717796	1159.2127707241143	0.9760970000000002	15.098728	0.2069833743977833	0.1332134409903589	0.0319806432	0.1480481298	0.0681426714	0.0990596838	0.0717782144	0.0899299877	-0.0301497736	0.012275117	0.0051202884	0.0781195803	0.1158141844	-0.0092094384	0.0023220339	0.0227454063	-0.0177199055	-0.1434662657	0.0759747813	0.0076834219	0.0509886218	-0.0833056713	-0.0024571119	0.111231351	-0.0600550248	-0.044237215	0.0487250804	-0.131347134	0.0448315111	-0.0329917082	-0.0387179656	0.1143278896	0.0147009284	0.0341481174	-0.017046718	-0.0905923806	-0.0853187255	0.0320185935	0.0521557235	-0.0245927097	-0.0353064643	-0.084518585	-0.025495489	0.0456920647	0.0364619413	0.1021210759	0.0236216149	0.0248302033	0.143224025	-0.0269811002	-0.1486120327	0.0778459385	0.0446660923	0.0142293685	-0.0529854809	0.0951479629	-0.0896485226	0.0133261758	-0.0453767106	0.0558298242	-0.0948833894	0.1146323183	-0.0644847747	0.0805777445	-0.0220366982	0.0250338283	-0.0430565121	0.0248510718	-0.0589579454	0.0366460728	0.1099317592	-0.0219947167	-0.0196002838	0.0536789463	-0.101660837	-0.1783221365	0.030905474	0.0263234773	0.0393194613	-0.0272288736	-0.0114443994	-0.0702792025	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0500676011035068	-0.0132134941041784	0.0025067646802598	0.0001745964264411	0.025537489327192	0.1289838492805159	0.0166368333752188	0.0006521633611364	0.0415184704029059	0.022953311721679	0.0005268545189925	0.0017237833845969	0.0010079897684804	0.000173924757179	1.0160433733611702e-06	3.0249821159808874e-08	-0.0032687876670709	0.0002400414475106	5.7619896522984164e-08	1.0684972812394816e-05	-0.0015373566164564	0.0004226881811385	1.7866529847417345e-07	2.3634653661622706e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1610.9086666021674	-2.231823157638246	4.981034606970351	2595026.732133973	2066.5593382335846	-2.446065121604988	5.983234579132426	4270667.498440431	1718.243469307639	0.3488462968302883	0.1216937388122056	2952360.619818352	1790.2734714446858	1155.2765425034152	0.956259	14.791877	0.2368603969658029	0.0955820766001891	0.0659850748	0.1115551385	0.0787814269	-0.0800460687	0.0323498407	0.1112396185	0.1116593202	0.0275406709	0.0993861293	0.0973099162	0.051146666	0.0952689765	0.0241361964	-0.0527380552	-0.2243550614	0.068276187	0.0154032679	-0.0384442469	0.1273864444	0.0053967779	0.1782469982	-0.0512435591	-0.0688379046	-0.0029575609	-0.0416902311	-0.0691766311	-0.1778679064	-0.0174645547	0.0507731209	0.0558162438	0.0024877643	0.0863919493	0.0397648843	-0.0146383128	0.0488043076	-0.1221814465	-0.0144521854	-0.1095781823	-0.0592074062	-1.7721e-05	-0.02208007	-0.1534033393	-0.0435005608	-0.0873160936	-0.023026528	0.1027699746	0.131713822	0.0359851125	-0.0115615794	0.1506576101	0.1659706833	0.1182214835	-0.028087271	0.0586630023	0.1335247581	0.0058417256	-0.0570672725	0.0388631816	-0.0204022226	0.0526548623	0.0267752951	0.1559731257	0.0168689159	-0.1645878944	-0.0020471213	0.0244491662	-0.0920215023	-0.0110438356	0.1260451023	0.0283294746	-0.0238973691	0.0573585539	-0.1025597415	0.0253200541	-0.0942873581	-0.0056283597	-0.0262943025	0.0291360911	-0.0360171772	-0.0546528254	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0175492161064312	-0.0325183849970756	0.0003079749859502	0.001057445362818	-0.0344100363140995	-0.0599475256412915	0.0035937058305133	0.0011840505991376	0.0740157849064218	0.0324973145035159	0.0010560754499404	0.0054783364153136	0.0019172992680155	0.0009093094995351	3.676036483132772e-06	8.26843765944774e-07	-0.0025199229531547	0.0007488647139161	5.607983597487917e-07	6.350011689835905e-06	-0.0009575873934293	0.0005797692230271	3.361323519694472e-07	9.16973616054721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1612.2769103741975	1.368243772030155	1.8720910196993068	2599436.835725768	2066.9882713681177	0.4289331345330538	0.1839836339003508	4272440.513973359	1718.6766397649592	0.4331704573201023	0.1876366450949065	2953849.3920737715	1790.5252404384162	1146.1402834972353	0.909195	14.063866	0.2009403440033173	0.1367884641052081	0.0979896636	0.0188457313	0.1536561675	-0.0996366538	0.0307775424	0.1506736454	-0.0317028642	0.0697403377	0.061800599	-0.0010998404	0.04106201	0.0790687921	0.155896828	0.0267948259	0.0633829727	0.1615763487	-0.0260593881	0.1655615946	-0.0406390678	0.0831196134	0.0562489418	0.0015907037	-0.0635782745	0.003293535	0.0974304217	-0.1192489874	-0.0573057624	0.1353818597	-0.0936680726	-0.0428741017	-0.0109642707	0.1212191517	-0.1310714643	0.0149809698	-0.0759626385	0.0282216633	0.0041355452	0.0796275867	-0.0892697639	0.1017661451	0.0654764837	0.045949921	-0.0905690894	-0.0390862766	-0.0645326496	0.1634498782	0.0585218228	-0.0787889727	-0.0442590287	-0.0166498209	-0.0487644437	0.0934699902	-0.1817291766	0.0297960917	-0.0222968224	0.2420594888	-0.1235310662	0.0648020195	-0.1004559166	0.0679329038	0.1090979615	0.0334444724	-0.082090623	-0.1233592055	-0.0678470885	0.0536994513	-0.0973560346	0.0035290802	0.1072173198	0.1448996476	-0.1541782464	-0.0104725317	-0.0830782212	0.0530714809	-0.1017796721	-0.0878761098	0.0023504211	0.1225174299	-0.1423249	-0.2746453002	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0358842596645843	0.0183350435581531	0.0012876800916753	0.0003361738222793	-0.1661477986102824	-0.1317377622961829	0.0173548380148055	0.0276050909830429	0.0768399148414431	0.0028241299350213	7.975709889883441e-06	0.0059043725128402	0.001915240396624	-2.0588713914998502e-06	3.668145776860457e-06	4.238951406736529e-12	-0.0028420357051623	-0.0003221127520076	1.0375662500590969e-07	8.077166949417374e-06	-0.0015942839343094	-0.0006366965408801	4.053824851686849e-07	2.5417412631970597e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1610.6511576733722	-1.6257527008253874	2.643071844241041	2594197.151714574	2067.722622244699	0.7343508765811748	0.5392712099355399	4275476.842542494	1717.165977269953	-1.5106624950062724	2.282101173818576	2948658.9934934727	1789.530500838919	1135.3275096034276	1.09661	16.962883	0.302952418745927	0.1842926970077014	0.0463438999	-0.096692129	-0.0307276944	0.0368197825	0.017680493	0.0119605406	0.0306480056	0.0552127893	-0.0109984373	-0.0722511152	-0.0787697364	0.0829912476	0.0105577965	0.0056431738	-0.0150667454	-0.0737252911	0.0756660441	-0.0067807263	0.0201152998	-0.0152870362	0.0394022377	-0.0252638465	0.0463162609	-0.0059221966	0.0065945389	0.08257179	0.0930028647	-0.0713010547	-0.0077941173	-0.0454162046	0.0810427117	-0.0060693881	0.0640982228	-0.1369001667	0.029275619	0.097787079	0.0646649533	-0.0485906874	-0.0083468903	0.0220761306	-0.038037806	-0.0376144711	-0.0215412166	0.0198577702	0.0387617178	-0.0671501228	-0.0483076222	0.0066018351	0.0676303366	0.023676483	-0.0445706542	-0.0339886405	-0.0378926487	0.1114395693	-0.0132184091	-0.0858495372	-0.0128971953	0.0008151956	0.03308896	0.0257726492	-0.0400066886	0.032486682	0.0167584035	-0.0553456785	0.0611653533	0.0065209675	0.0943809502	-0.0596676711	-0.0949498567	-0.0564571159	0.0810396199	0.0018469232	0.0765825591	-0.0652515265	-0.0545657615	-0.055219119	-0.0175115188	-0.0095001564	0.0720425028	0.1798680726	0.1255848477	0.1136709395	0.0946444892	0.0696960071	0.0090174607422994	-0.0268667989222849	8.131459823891086e-05	0.0007218248843304	0.0092432294921565	0.1753910281024389	0.0307620127388305	8.54372914446717e-05	0.0677250716649098	-0.0091148431765333	8.308036613279564e-05	0.0045866853320171	0.0009689637331807	-0.0009462766634433	9.388907162194786e-07	8.954395237773847e-07	-0.0028128627984256	2.91729067367001e-05	8.51058487468202e-10	7.912197122766698e-06	-0.000738138533596	0.0008561454007134	7.329849471627082e-07	5.448484947792533e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
